NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
MURRAY HILL              ,02 TWO FAMILY HOMES     ,1," $	6,000,000.00 "," $	6,000,000.00 "," $	6,000,000.00 "," $	6,000,000.00 "
MURRAY HILL              ,03 THREE FAMILY HOMES   ,1," $	5,375,000.00 "," $	5,375,000.00 "," $	5,375,000.00 "," $	5,375,000.00 "
SOHO                     ,01 ONE FAMILY HOMES     ,1," $	6,250,000.00 "," $	6,250,000.00 "," $	6,250,000.00 "," $	6,250,000.00 "
SOHO                     ,02 TWO FAMILY HOMES     ,3," $	6,500,000.00 "," $	16,219,000.00 "," $	9,907,000.00 "," $	32,250,000.00 "
SOHO                     ,03 THREE FAMILY HOMES   ,3," $	4,360,000.00 "," $	7,154,050.00 "," $	8,551,075.00 "," $	8,551,075.00 "
SOUTHBRIDGE              ,02 TWO FAMILY HOMES     ,1," $	5,000,000.00 "," $	5,000,000.00 "," $	5,000,000.00 "," $	5,000,000.00 "
TRIBECA                  ,01 ONE FAMILY HOMES     ,1," $	5,500,000.00 "," $	5,500,000.00 "," $	5,500,000.00 "," $	5,500,000.00 "
TRIBECA                  ,03 THREE FAMILY HOMES   ,1," $	11,165,111.00 "," $	11,165,111.00 "," $	11,165,111.00 "," $	11,165,111.00 "
UPPER EAST SIDE (59-79)  ,01 ONE FAMILY HOMES     ,20," $	2,512,434.00 "," $	14,069,559.00 "," $	8,365,000.00 "," $	51,000,000.00 "
UPPER EAST SIDE (59-79)  ,02 TWO FAMILY HOMES     ,8," $	3,555,000.00 "," $	9,676,875.00 "," $	7,775,000.00 "," $	18,300,000.00 "
UPPER EAST SIDE (59-79)  ,03 THREE FAMILY HOMES   ,1," $	6,750,000.00 "," $	6,750,000.00 "," $	6,750,000.00 "," $	6,750,000.00 "
UPPER EAST SIDE (79-96)  ,01 ONE FAMILY HOMES     ,14," $	3,600,000.00 "," $	9,577,143.00 "," $	6,837,500.00 "," $	23,500,000.00 "
UPPER EAST SIDE (79-96)  ,02 TWO FAMILY HOMES     ,7," $	2,750,000.00 "," $	6,789,286.00 "," $	4,500,000.00 "," $	22,000,000.00 "
UPPER EAST SIDE (79-96)  ,03 THREE FAMILY HOMES   ,1," $	6,675,000.00 "," $	6,675,000.00 "," $	6,675,000.00 "," $	6,675,000.00 "
UPPER WEST SIDE (59-79)  ,01 ONE FAMILY HOMES     ,3," $	11,000,000.00 "," $	12,783,333.00 "," $	11,100,000.00 "," $	16,250,000.00 "
UPPER WEST SIDE (59-79)  ,02 TWO FAMILY HOMES     ,1," $	5,581,875.00 "," $	5,581,875.00 "," $	5,581,875.00 "," $	5,581,875.00 "
UPPER WEST SIDE (79-96)  ,01 ONE FAMILY HOMES     ,7," $	3,950,000.00 "," $	6,787,896.00 "," $	6,000,000.00 "," $	11,250,000.00 "
UPPER WEST SIDE (79-96)  ,02 TWO FAMILY HOMES     ,4," $	4,000,000.00 "," $	5,205,250.00 "," $	5,193,000.00 "," $	6,435,000.00 "
UPPER WEST SIDE (79-96)  ,03 THREE FAMILY HOMES   ,4," $	5,200,000.00 "," $	7,349,500.00 "," $	7,200,000.00 "," $	9,798,000.00 "
WASHINGTON HEIGHTS LOWER ,01 ONE FAMILY HOMES     ,2," $	914,500.00 "," $	1,107,250.00 "," $	1,107,250.00 "," $	1,300,000.00 "
WASHINGTON HEIGHTS LOWER ,02 TWO FAMILY HOMES     ,6," $	750,000.00 "," $	1,398,917.00 "," $	1,083,250.00 "," $	2,377,000.00 "
WASHINGTON HEIGHTS LOWER ,03 THREE FAMILY HOMES   ,4," $	995,000.00 "," $	1,198,750.00 "," $	1,075,000.00 "," $	1,650,000.00 "
WASHINGTON HEIGHTS UPPER ,03 THREE FAMILY HOMES   ,2," $	832,000.00 "," $	853,500.00 "," $	853,500.00 "," $	875,000.00 "
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
