NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
CAMBRIA HEIGHTS          ,02 TWO FAMILY HOMES     ,6,"$215,000.00 ","$338,252.00 ","$334,255.00 ","$496,000.00 "
COLLEGE POINT            ,01 ONE FAMILY HOMES     ,64,"$200,000.00 ","$431,626.00 ","$425,000.00 ","$685,000.00 "
COLLEGE POINT            ,02 TWO FAMILY HOMES     ,84,"$245,000.00 ","$580,926.00 ","$533,500.00 ","$1,180,000.00 "
COLLEGE POINT            ,03 THREE FAMILY HOMES   ,12,"$510,000.00 ","$742,483.00 ","$750,888.00 ","$960,822.00 "
CORONA                   ,01 ONE FAMILY HOMES     ,24,"$200,000.00 ","$411,753.00 ","$401,000.00 ","$800,000.00 "
CORONA                   ,02 TWO FAMILY HOMES     ,73,"$200,000.00 ","$505,046.00 ","$480,000.00 ","$1,270,000.00 "
CORONA                   ,03 THREE FAMILY HOMES   ,60,"$300,000.00 ","$617,293.00 ","$580,000.00 ","$1,158,768.00 "
DOUGLASTON               ,01 ONE FAMILY HOMES     ,51,"$267,250.00 ","$778,348.00 ","$670,000.00 ","$1,480,000.00 "
DOUGLASTON               ,02 TWO FAMILY HOMES     ,6,"$710,000.00 ","$851,284.00 ","$852,500.00 ","$987,702.00 "
DOUGLASTON               ,03 THREE FAMILY HOMES   ,1,"$915,000.00 ","$915,000.00 ","$915,000.00 ","$915,000.00 "
EAST ELMHURST            ,01 ONE FAMILY HOMES     ,49,"$206,000.00 ","$352,904.00 ","$350,000.00 ","$488,000.00 "
EAST ELMHURST            ,02 TWO FAMILY HOMES     ,56,"$220,000.00 ","$537,054.00 ","$524,000.00 ","$865,512.00 "
EAST ELMHURST            ,03 THREE FAMILY HOMES   ,12,"$365,242.00 ","$677,073.00 ","$625,000.00 ","$1,579,758.00 "
ELMHURST                 ,01 ONE FAMILY HOMES     ,70,"$227,000.00 ","$506,872.00 ","$480,000.00 ","$913,000.00 "
ELMHURST                 ,02 TWO FAMILY HOMES     ,77,"$287,500.00 ","$623,081.00 ","$592,500.00 ","$1,537,375.00 "
ELMHURST                 ,03 THREE FAMILY HOMES   ,48,"$225,000.00 ","$798,179.00 ","$836,500.00 ","$1,199,000.00 "
FAR ROCKAWAY             ,01 ONE FAMILY HOMES     ,37,"$221,000.00 ","$511,873.00 ","$499,550.00 ","$995,000.00 "
FAR ROCKAWAY             ,02 TWO FAMILY HOMES     ,37,"$208,000.00 ","$428,690.00 ","$410,000.00 ","$775,000.00 "
FAR ROCKAWAY             ,03 THREE FAMILY HOMES   ,16,"$200,000.00 ","$361,524.00 ","$347,500.00 ","$610,000.00 "
FLORAL PARK              ,01 ONE FAMILY HOMES     ,96,"$298,000.00 ","$472,162.00 ","$447,500.00 ","$838,000.00 "
FLORAL PARK              ,02 TWO FAMILY HOMES     ,8,"$313,333.00 ","$495,417.00 ","$497,500.00 ","$655,000.00 "
FLORAL PARK              ,03 THREE FAMILY HOMES   ,4,"$595,000.00 ","$605,000.00 ","$605,000.00 ","$615,000.00 "
FLUSHING-NORTH           ,01 ONE FAMILY HOMES     ,401,"$200,000.00 ","$603,119.00 ","$575,000.00 ","$1,835,000.00 "
FLUSHING-NORTH           ,02 TWO FAMILY HOMES     ,167,"$200,000.00 ","$747,820.00 ","$738,000.00 ","$2,200,000.00 "
FLUSHING-NORTH           ,03 THREE FAMILY HOMES   ,41,"$200,000.00 ","$804,402.00 ","$819,000.00 ","$1,138,000.00 "
FLUSHING-SOUTH           ,01 ONE FAMILY HOMES     ,186,"$230,000.00 ","$542,833.00 ","$525,000.00 ","$1,210,000.00 "
FLUSHING-SOUTH           ,02 TWO FAMILY HOMES     ,45,"$249,500.00 ","$623,911.00 ","$590,000.00 ","$982,611.00 "
FLUSHING-SOUTH           ,03 THREE FAMILY HOMES   ,8,"$731,000.00 ","$921,402.00 ","$884,000.00 ","$1,150,622.00 "
FOREST HILLS             ,01 ONE FAMILY HOMES     ,137,"$221,616.00 ","$905,110.00 ","$765,000.00 ","$3,500,000.00 "
FOREST HILLS             ,02 TWO FAMILY HOMES     ,24,"$376,905.00 ","$802,100.00 ","$715,000.00 ","$2,100,000.00 "
FOREST HILLS             ,03 THREE FAMILY HOMES   ,2,"$700,000.00 ","$709,000.00 ","$709,000.00 ","$718,000.00 "
FRESH MEADOWS            ,01 ONE FAMILY HOMES     ,67,"$250,000.00 ","$613,761.00 ","$610,000.00 ","$980,000.00 "
FRESH MEADOWS            ,02 TWO FAMILY HOMES     ,12,"$385,000.00 ","$657,215.00 ","$650,000.00 ","$1,300,000.00 "
GLEN OAKS                ,01 ONE FAMILY HOMES     ,22,"$313,000.00 ","$464,445.00 ","$441,750.00 ","$690,000.00 "
GLEN OAKS                ,02 TWO FAMILY HOMES     ,6,"$362,500.00 ","$524,250.00 ","$516,500.00 ","$725,000.00 "
GLENDALE                 ,01 ONE FAMILY HOMES     ,56,"$266,666.00 ","$452,883.00 ","$450,000.00 ","$640,000.00 "
GLENDALE                 ,02 TWO FAMILY HOMES     ,85,"$212,500.00 ","$510,163.00 ","$499,999.00 ","$1,150,000.00 "
GLENDALE                 ,03 THREE FAMILY HOMES   ,9,"$265,000.00 ","$544,369.00 ","$433,000.00 ","$1,081,317.00 "
HAMMELS                  ,01 ONE FAMILY HOMES     ,5,"$220,000.00 ","$262,900.00 ","$274,500.00 ","$285,000.00 "
HAMMELS                  ,02 TWO FAMILY HOMES     ,5,"$202,000.00 ","$323,514.00 ","$345,000.00 ","$445,569.00 "
HAMMELS                  ,03 THREE FAMILY HOMES   ,2,"$243,360.00 ","$324,180.00 ","$324,180.00 ","$405,000.00 "
HILLCREST                ,01 ONE FAMILY HOMES     ,14,"$244,084.00 ","$438,174.00 ","$432,500.00 ","$635,000.00 "
HILLCREST                ,02 TWO FAMILY HOMES     ,6,"$230,000.00 ","$386,417.00 ","$390,750.00 ","$550,000.00 "
HOLLIS                   ,01 ONE FAMILY HOMES     ,130,"$200,000.00 ","$341,897.00 ","$342,500.00 ","$975,000.00 "
HOLLIS                   ,02 TWO FAMILY HOMES     ,50,"$203,000.00 ","$376,602.00 ","$377,500.00 ","$548,850.00 "
HOLLIS                   ,03 THREE FAMILY HOMES   ,10,"$228,000.00 ","$506,516.00 ","$552,000.00 ","$718,164.00 "
HOLLIS HILLS             ,01 ONE FAMILY HOMES     ,39,"$380,000.00 ","$688,730.00 ","$650,000.00 ","$1,350,000.00 "
HOLLISWOOD               ,01 ONE FAMILY HOMES     ,27,"$263,000.00 ","$617,789.00 ","$630,000.00 ","$935,000.00 "
HOLLISWOOD               ,02 TWO FAMILY HOMES     ,2,"$370,000.00 ","$425,000.00 ","$425,000.00 ","$480,000.00 "
HOLLISWOOD               ,03 THREE FAMILY HOMES   ,1,"$590,000.00 ","$590,000.00 ","$590,000.00 ","$590,000.00 "
HOWARD BEACH             ,01 ONE FAMILY HOMES     ,93,"$200,000.00 ","$545,370.00 ","$540,000.00 ","$1,412,775.00 "
HOWARD BEACH             ,02 TWO FAMILY HOMES     ,18,"$200,000.00 ","$517,806.00 ","$582,500.00 ","$669,000.00 "
HOWARD BEACH             ,03 THREE FAMILY HOMES   ,8,"$435,000.00 ","$509,375.00 ","$458,000.00 ","$640,000.00 "
JACKSON HEIGHTS          ,01 ONE FAMILY HOMES     ,74,"$265,984.00 ","$476,217.00 ","$478,000.00 ","$803,000.00 "
JACKSON HEIGHTS          ,02 TWO FAMILY HOMES     ,88,"$204,500.00 ","$522,087.00 ","$515,625.00 ","$880,000.00 "
JACKSON HEIGHTS          ,03 THREE FAMILY HOMES   ,28,"$300,000.00 ","$650,530.00 ","$687,125.00 ","$990,000.00 "
JAMAICA                  ,01 ONE FAMILY HOMES     ,18,"$233,200.00 ","$516,130.00 ","$362,500.00 ","$2,100,000.00 "
JAMAICA                  ,02 TWO FAMILY HOMES     ,46,"$220,000.00 ","$516,260.00 ","$478,750.00 ","$1,180,000.00 "
JAMAICA                  ,03 THREE FAMILY HOMES   ,18,"$415,740.00 ","$645,134.00 ","$673,100.00 ","$750,000.00 "
JAMAICA BAY              ,01 ONE FAMILY HOMES     ,2,"$250,000.00 ","$268,100.00 ","$268,100.00 ","$286,200.00 "
JAMAICA BAY              ,02 TWO FAMILY HOMES     ,5,"$390,000.00 ","$469,178.00 ","$446,000.00 ","$570,220.00 "
JAMAICA ESTATES          ,01 ONE FAMILY HOMES     ,48,"$299,500.00 ","$756,142.00 ","$730,000.00 ","$1,600,000.00 "
JAMAICA ESTATES          ,02 TWO FAMILY HOMES     ,3,"$525,000.00 ","$703,833.00 ","$686,500.00 ","$900,000.00 "
JAMAICA ESTATES          ,03 THREE FAMILY HOMES   ,1,"$840,000.00 ","$840,000.00 ","$840,000.00 ","$840,000.00 "
JAMAICA HILLS            ,01 ONE FAMILY HOMES     ,19,"$395,000.00 ","$465,689.00 ","$465,000.00 ","$555,000.00 "
JAMAICA HILLS            ,02 TWO FAMILY HOMES     ,20,"$280,000.00 ","$571,070.00 ","$597,878.00 ","$803,200.00 "
JAMAICA HILLS            ,03 THREE FAMILY HOMES   ,1,"$600,000.00 ","$600,000.00 ","$600,000.00 ","$600,000.00 "
KEW GARDENS              ,01 ONE FAMILY HOMES     ,19,"$265,000.00 ","$580,895.00 ","$500,000.00 ","$950,000.00 "
KEW GARDENS              ,02 TWO FAMILY HOMES     ,11,"$240,000.00 ","$400,341.00 ","$325,000.00 ","$850,000.00 "
KEW GARDENS              ,03 THREE FAMILY HOMES   ,4,"$500,000.00 ","$701,250.00 ","$720,000.00 ","$865,000.00 "
LAURELTON                ,01 ONE FAMILY HOMES     ,114,"$200,000.00 ","$337,794.00 ","$344,924.00 ","$580,000.00 "
LAURELTON                ,02 TWO FAMILY HOMES     ,38,"$213,000.00 ","$373,907.00 ","$377,500.00 ","$605,000.00 "
LITTLE NECK              ,01 ONE FAMILY HOMES     ,67,"$297,000.00 ","$674,595.00 ","$650,000.00 ","$1,873,580.00 "
LITTLE NECK              ,02 TWO FAMILY HOMES     ,12,"$607,000.00 ","$944,917.00 ","$984,000.00 ","$1,242,265.00 "
LITTLE NECK              ,03 THREE FAMILY HOMES   ,1,"$700,700.00 ","$700,700.00 ","$700,700.00 ","$700,700.00 "
LONG ISLAND CITY         ,01 ONE FAMILY HOMES     ,7,"$215,000.00 ","$422,179.00 ","$381,250.00 ","$650,000.00 "
LONG ISLAND CITY         ,02 TWO FAMILY HOMES     ,21,"$294,060.00 ","$671,970.00 ","$635,000.00 ","$1,170,000.00 "
LONG ISLAND CITY         ,03 THREE FAMILY HOMES   ,3,"$390,000.00 ","$751,667.00 ","$475,000.00 ","$1,390,000.00 "
MASPETH                  ,01 ONE FAMILY HOMES     ,68,"$200,000.00 ","$444,423.00 ","$435,000.00 ","$800,000.00 "
MASPETH                  ,02 TWO FAMILY HOMES     ,90,"$220,000.00 ","$498,401.00 ","$490,500.00 ","$875,000.00 "
MASPETH                  ,03 THREE FAMILY HOMES   ,17,"$350,000.00 ","$604,971.00 ","$650,000.00 ","$850,000.00 "
MIDDLE VILLAGE           ,01 ONE FAMILY HOMES     ,124,"$216,666.00 ","$499,196.00 ","$485,000.00 ","$1,890,000.00 "
MIDDLE VILLAGE           ,02 TWO FAMILY HOMES     ,67,"$262,000.00 ","$572,061.00 ","$555,000.00 ","$825,000.00 "
MIDDLE VILLAGE           ,03 THREE FAMILY HOMES   ,9,"$240,000.00 ","$697,111.00 ","$705,000.00 ","$875,000.00 "
NEPONSIT                 ,01 ONE FAMILY HOMES     ,17,"$370,000.00 ","$1,126,588.00 ","$865,000.00 ","$5,100,000.00 "
OAKLAND GARDENS          ,01 ONE FAMILY HOMES     ,57,"$278,822.00 ","$613,479.00 ","$610,000.00 ","$1,195,000.00 "
OAKLAND GARDENS          ,02 TWO FAMILY HOMES     ,8,"$759,000.00 ","$928,291.00 ","$878,500.00 ","$1,200,000.00 "
OAKLAND GARDENS          ,03 THREE FAMILY HOMES   ,4,"$860,000.00 ","$879,000.00 ","$878,000.00 ","$900,000.00 "
OZONE PARK               ,01 ONE FAMILY HOMES     ,79,"$200,000.00 ","$328,866.00 ","$335,000.00 ","$580,114.00 "
OZONE PARK               ,02 TWO FAMILY HOMES     ,101,"$200,000.00 ","$399,162.00 ","$393,000.00 ","$830,197.00 "
OZONE PARK               ,03 THREE FAMILY HOMES   ,9,"$300,000.00 ","$457,222.00 ","$480,000.00 ","$572,500.00 "
QUEENS VILLAGE           ,01 ONE FAMILY HOMES     ,207,"$200,000.00 ","$349,306.00 ","$350,000.00 ","$650,000.00 "
QUEENS VILLAGE           ,02 TWO FAMILY HOMES     ,56,"$204,700.00 ","$385,574.00 ","$388,000.00 ","$590,000.00 "
QUEENS VILLAGE           ,03 THREE FAMILY HOMES   ,3,"$365,000.00 ","$503,667.00 ","$501,000.00 ","$645,000.00 "
QUEENS-UNKNOWN           ,03 THREE FAMILY HOMES   ,1,"$900,000.00 ","$900,000.00 ","$900,000.00 ","$900,000.00 "
REGO PARK                ,01 ONE FAMILY HOMES     ,58,"$210,000.00 ","$560,913.00 ","$562,500.00 ","$885,000.00 "
REGO PARK                ,02 TWO FAMILY HOMES     ,15,"$460,000.00 ","$712,267.00 ","$685,000.00 ","$1,470,000.00 "
REGO PARK                ,03 THREE FAMILY HOMES   ,5,"$375,000.00 ","$1,000,600.00 ","$778,000.00 ","$2,300,000.00 "
RICHMOND HILL            ,01 ONE FAMILY HOMES     ,126,"$200,000.00 ","$351,570.00 ","$346,000.00 ","$800,000.00 "
RICHMOND HILL            ,02 TWO FAMILY HOMES     ,139,"$215,000.00 ","$420,786.00 ","$420,000.00 ","$1,100,000.00 "
RICHMOND HILL            ,03 THREE FAMILY HOMES   ,19,"$290,000.00 ","$510,263.00 ","$530,000.00 ","$710,000.00 "
RIDGEWOOD                ,01 ONE FAMILY HOMES     ,19,"$210,000.00 ","$374,244.00 ","$366,444.00 ","$535,000.00 "
RIDGEWOOD                ,02 TWO FAMILY HOMES     ,70,"$235,000.00 ","$555,887.00 ","$517,500.00 ","$3,300,000.00 "
RIDGEWOOD                ,03 THREE FAMILY HOMES   ,19,"$301,000.00 ","$549,905.00 ","$622,200.00 ","$700,000.00 "
ROCKAWAY PARK            ,01 ONE FAMILY HOMES     ,4,"$290,000.00 ","$430,000.00 ","$432,500.00 ","$565,000.00 "
ROCKAWAY PARK            ,02 TWO FAMILY HOMES     ,9,"$225,000.00 ","$460,167.00 ","$450,000.00 ","$700,000.00 "
ROCKAWAY PARK            ,03 THREE FAMILY HOMES   ,2,"$330,000.00 ","$427,500.00 ","$427,500.00 ","$525,000.00 "
ROSEDALE                 ,01 ONE FAMILY HOMES     ,97,"$200,000.00 ","$332,662.00 ","$330,000.00 ","$740,000.00 "
ROSEDALE                 ,02 TWO FAMILY HOMES     ,91,"$218,000.00 ","$440,727.00 ","$457,450.00 ","$679,900.00 "
ROSEDALE                 ,03 THREE FAMILY HOMES   ,3,"$320,000.00 ","$381,667.00 ","$410,000.00 ","$415,000.00 "
SO. JAMAICA-BAISLEY PARK ,01 ONE FAMILY HOMES     ,149,"$200,000.00 ","$299,987.00 ","$296,180.00 ","$555,000.00 "
SO. JAMAICA-BAISLEY PARK ,02 TWO FAMILY HOMES     ,109,"$200,000.00 ","$363,951.00 ","$350,000.00 ","$589,160.00 "
SO. JAMAICA-BAISLEY PARK ,03 THREE FAMILY HOMES   ,1,"$283,000.00 ","$283,000.00 ","$283,000.00 ","$283,000.00 "
SOUTH JAMAICA            ,01 ONE FAMILY HOMES     ,80,"$200,000.00 ","$314,315.00 ","$308,775.00 ","$888,945.00 "
SOUTH JAMAICA            ,02 TWO FAMILY HOMES     ,111,"$200,000.00 ","$345,230.00 ","$360,000.00 ","$663,299.00 "
SOUTH JAMAICA            ,03 THREE FAMILY HOMES   ,13,"$235,000.00 ","$405,073.00 ","$402,000.00 ","$600,000.00 "
SOUTH OZONE PARK         ,01 ONE FAMILY HOMES     ,118,"$200,000.00 ","$347,059.00 ","$350,000.00 ","$650,000.00 "
SOUTH OZONE PARK         ,02 TWO FAMILY HOMES     ,92,"$200,000.00 ","$405,864.00 ","$399,296.00 ","$785,000.00 "
SOUTH OZONE PARK         ,03 THREE FAMILY HOMES   ,5,"$250,000.00 ","$301,000.00 ","$290,000.00 ","$350,000.00 "
SPRINGFIELD GARDENS      ,01 ONE FAMILY HOMES     ,113,"$200,000.00 ","$322,802.00 ","$320,000.00 ","$622,050.00 "
SPRINGFIELD GARDENS      ,02 TWO FAMILY HOMES     ,90,"$200,000.00 ","$385,959.00 ","$387,250.00 ","$636,406.00 "
SPRINGFIELD GARDENS      ,03 THREE FAMILY HOMES   ,1,"$301,412.00 ","$301,412.00 ","$301,412.00 ","$301,412.00 "
ST. ALBANS               ,01 ONE FAMILY HOMES     ,187,"$200,000.00 ","$313,757.00 ","$322,000.00 ","$550,000.00 "
ST. ALBANS               ,02 TWO FAMILY HOMES     ,92,"$200,000.00 ","$368,735.00 ","$380,050.00 ","$636,700.00 "
ST. ALBANS               ,03 THREE FAMILY HOMES   ,2,"$310,000.00 ","$370,000.00 ","$370,000.00 ","$430,000.00 "
SUNNYSIDE                ,01 ONE FAMILY HOMES     ,11,"$400,000.00 ","$564,682.00 ","$545,000.00 ","$725,000.00 "
SUNNYSIDE                ,02 TWO FAMILY HOMES     ,22,"$300,000.00 ","$706,920.00 ","$747,500.00 ","$1,400,000.00 "
SUNNYSIDE                ,03 THREE FAMILY HOMES   ,5,"$735,000.00 ","$835,000.00 ","$810,000.00 ","$940,000.00 "
WHITESTONE               ,01 ONE FAMILY HOMES     ,95,"$250,000.00 ","$645,708.00 ","$545,000.00 ","$3,700,000.00 "
WHITESTONE               ,02 TWO FAMILY HOMES     ,41,"$262,500.00 ","$768,201.00 ","$766,888.00 ","$1,390,000.00 "
WHITESTONE               ,03 THREE FAMILY HOMES   ,4,"$520,000.00 ","$708,750.00 ","$755,000.00 ","$805,000.00 "
WOODHAVEN                ,01 ONE FAMILY HOMES     ,70,"$200,000.00 ","$351,339.00 ","$333,500.00 ","$1,545,375.00 "
WOODHAVEN                ,02 TWO FAMILY HOMES     ,97,"$200,000.00 ","$409,134.00 ","$401,740.00 ","$825,000.00 "
WOODHAVEN                ,03 THREE FAMILY HOMES   ,11,"$260,000.00 ","$437,934.00 ","$450,000.00 ","$610,000.00 "
WOODSIDE                 ,01 ONE FAMILY HOMES     ,20,"$236,000.00 ","$479,916.00 ","$499,250.00 ","$640,000.00 "
WOODSIDE                 ,02 TWO FAMILY HOMES     ,38,"$270,000.00 ","$544,962.00 ","$542,500.00 ","$785,000.00 "
WOODSIDE                 ,03 THREE FAMILY HOMES   ,14,"$264,000.00 ","$720,929.00 ","$730,000.00 ","$2,000,000.00 "
