NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
BRIGHTON BEACH           ,02 TWO FAMILY HOMES     ,15 ,"$166,666","$506,881","$465,000","$1,150,000"
BRIGHTON BEACH           ,03 THREE FAMILY HOMES   ,5 ,"$375,000","$624,799","$500,000","$1,100,000"
BROOKLYN HEIGHTS         ,01 ONE FAMILY HOMES     ,17 ,"$1,500,000","$3,189,913","$2,750,000","$6,200,000"
BROOKLYN HEIGHTS         ,02 TWO FAMILY HOMES     ,6 ,"$2,080,000","$3,766,838","$3,977,000","$5,242,027"
BROOKLYN HEIGHTS         ,03 THREE FAMILY HOMES   ,1 ,"$3,100,000","$3,100,000","$3,100,000","$3,100,000"
BROWNSVILLE              ,01 ONE FAMILY HOMES     ,18 ,"$245,000","$282,621","$283,000","$333,500"
BROWNSVILLE              ,02 TWO FAMILY HOMES     ,25 ,"$155,000","$394,288","$400,000","$883,200"
BROWNSVILLE              ,03 THREE FAMILY HOMES   ,6 ,"$197,735","$344,206","$325,000","$542,500"
BUSH TERMINAL            ,02 TWO FAMILY HOMES     ,4 ,"$410,000","$480,000","$452,500","$605,000"
BUSHWICK                 ,01 ONE FAMILY HOMES     ,9 ,"$166,000","$265,778","$240,000","$495,000"
BUSHWICK                 ,02 TWO FAMILY HOMES     ,97 ,"$175,000","$388,300","$385,000","$730,002"
BUSHWICK                 ,03 THREE FAMILY HOMES   ,91 ,"$155,000","$428,597","$430,000","$843,833"
CANARSIE                 ,01 ONE FAMILY HOMES     ,55 ,"$150,000","$349,889","$370,000","$583,328"
CANARSIE                 ,02 TWO FAMILY HOMES     ,161 ,"$160,457","$430,365","$450,500","$628,000"
CANARSIE                 ,03 THREE FAMILY HOMES   ,21 ,"$360,000","$506,554","$570,000","$620,000"
CARROLL GARDENS          ,01 ONE FAMILY HOMES     ,1 ,"$1,550,000","$1,550,000","$1,550,000","$1,550,000"
CARROLL GARDENS          ,02 TWO FAMILY HOMES     ,11 ,"$488,000","$1,346,727","$1,040,000","$3,235,000"
CARROLL GARDENS          ,03 THREE FAMILY HOMES   ,18 ,"$484,000","$1,204,333","$1,160,000","$2,200,000"
CLINTON HILL             ,01 ONE FAMILY HOMES     ,3 ,"$824,782","$996,834","$980,000","$1,185,721"
CLINTON HILL             ,02 TWO FAMILY HOMES     ,13 ,"$300,000","$902,372","$860,000","$1,330,000"
CLINTON HILL             ,03 THREE FAMILY HOMES   ,7 ,"$380,042","$748,420","$700,000","$1,225,000"
COBBLE HILL              ,01 ONE FAMILY HOMES     ,5 ,"$999,000","$2,369,800","$2,900,000","$3,200,000"
COBBLE HILL              ,02 TWO FAMILY HOMES     ,9 ,"$1,300,000","$2,447,789","$2,700,000","$3,920,000"
COBBLE HILL              ,03 THREE FAMILY HOMES   ,6 ,"$1,442,000","$2,214,500","$1,910,000","$3,800,000"
COBBLE HILL-WEST         ,01 ONE FAMILY HOMES     ,2 ,"$1,125,000","$1,157,500","$1,157,500","$1,190,000"
COBBLE HILL-WEST         ,02 TWO FAMILY HOMES     ,1 ,"$1,600,000","$1,600,000","$1,600,000","$1,600,000"
COBBLE HILL-WEST         ,03 THREE FAMILY HOMES   ,2 ,"$950,500","$1,015,250","$1,015,250","$1,080,000"
CONEY ISLAND             ,01 ONE FAMILY HOMES     ,10 ,"$156,500","$329,750","$351,500","$395,000"
CONEY ISLAND             ,03 THREE FAMILY HOMES   ,2 ,"$200,000","$269,000","$269,000","$338,000"
CROWN HEIGHTS            ,01 ONE FAMILY HOMES     ,30 ,"$150,000","$481,968","$485,230","$820,000"
CROWN HEIGHTS            ,02 TWO FAMILY HOMES     ,85 ,"$159,500","$463,816","$450,000","$1,030,000"
CROWN HEIGHTS            ,03 THREE FAMILY HOMES   ,28 ,"$175,000","$646,222","$455,000","$5,666,375"
CYPRESS HILLS            ,01 ONE FAMILY HOMES     ,18 ,"$152,000","$267,060","$261,239","$380,000"
CYPRESS HILLS            ,02 TWO FAMILY HOMES     ,87 ,"$151,000","$382,229","$380,000","$850,000"
CYPRESS HILLS            ,03 THREE FAMILY HOMES   ,16 ,"$257,500","$427,781","$415,000","$600,000"
DOWNTOWN-FULTON FERRY    ,02 TWO FAMILY HOMES     ,1 ,"$995,000","$995,000","$995,000","$995,000"
DOWNTOWN-FULTON MALL     ,02 TWO FAMILY HOMES     ,1 ,"$15,344,118","$15,344,118","$15,344,118","$15,344,118"
DOWNTOWN-METROTECH       ,03 THREE FAMILY HOMES   ,1 ,"$705,000","$705,000","$705,000","$705,000"
DYKER HEIGHTS            ,01 ONE FAMILY HOMES     ,55 ,"$275,000","$617,194","$615,000","$1,685,000"
DYKER HEIGHTS            ,02 TWO FAMILY HOMES     ,61 ,"$150,000","$694,816","$700,000","$999,000"
DYKER HEIGHTS            ,03 THREE FAMILY HOMES   ,11 ,"$270,000","$777,955","$820,000","$1,035,000"
EAST NEW YORK            ,01 ONE FAMILY HOMES     ,59 ,"$150,000","$281,915","$295,000","$494,702"
EAST NEW YORK            ,02 TWO FAMILY HOMES     ,211 ,"$150,000","$369,169","$368,600","$1,469,655"
EAST NEW YORK            ,03 THREE FAMILY HOMES   ,71 ,"$150,000","$421,520","$361,440","$2,360,375"
FLATBUSH-CENTRAL         ,01 ONE FAMILY HOMES     ,54 ,"$265,500","$817,967","$833,750","$1,395,000"
FLATBUSH-CENTRAL         ,02 TWO FAMILY HOMES     ,47 ,"$225,000","$541,523","$475,000","$1,100,000"
FLATBUSH-CENTRAL         ,03 THREE FAMILY HOMES   ,10 ,"$350,000","$511,749","$542,500","$675,310"
FLATBUSH-EAST            ,01 ONE FAMILY HOMES     ,99 ,"$150,000","$383,647","$365,000","$1,500,000"
FLATBUSH-EAST            ,02 TWO FAMILY HOMES     ,102 ,"$166,626","$422,058","$399,150","$900,000"
FLATBUSH-EAST            ,03 THREE FAMILY HOMES   ,25 ,"$240,000","$463,984","$462,800","$795,241"
FLATBUSH-LEFFERTS GARDEN ,01 ONE FAMILY HOMES     ,20 ,"$220,000","$724,763","$727,375","$1,325,000"
FLATBUSH-LEFFERTS GARDEN ,02 TWO FAMILY HOMES     ,15 ,"$180,000","$416,090","$325,000","$899,000"
FLATBUSH-LEFFERTS GARDEN ,03 THREE FAMILY HOMES   ,2 ,"$485,000","$502,500","$502,500","$520,000"
FLATBUSH-NORTH           ,01 ONE FAMILY HOMES     ,20 ,"$152,000","$289,131","$285,000","$540,000"
FLATBUSH-NORTH           ,02 TWO FAMILY HOMES     ,43 ,"$210,000","$378,577","$360,000","$650,000"
FLATBUSH-NORTH           ,03 THREE FAMILY HOMES   ,15 ,"$230,000","$408,449","$400,000","$580,000"
FLATLANDS                ,01 ONE FAMILY HOMES     ,35 ,"$150,500","$380,314","$400,000","$612,500"
FLATLANDS                ,02 TWO FAMILY HOMES     ,29 ,"$210,000","$454,460","$448,000","$605,000"
FLATLANDS                ,03 THREE FAMILY HOMES   ,3 ,"$382,785","$490,928","$440,000","$650,000"
FORT GREENE              ,01 ONE FAMILY HOMES     ,5 ,"$725,000","$1,132,000","$1,175,000","$1,500,000"
FORT GREENE              ,02 TWO FAMILY HOMES     ,18 ,"$222,250","$1,407,940","$1,255,000","$2,800,000"
FORT GREENE              ,03 THREE FAMILY HOMES   ,10 ,"$440,000","$1,249,682","$1,137,500","$2,540,000"
GERRITSEN BEACH          ,01 ONE FAMILY HOMES     ,40 ,"$200,000","$366,419","$380,000","$535,000"
GERRITSEN BEACH          ,02 TWO FAMILY HOMES     ,5 ,"$200,000","$382,000","$425,000","$460,000"
GOWANUS                  ,01 ONE FAMILY HOMES     ,3 ,"$335,000","$548,333","$650,000","$660,000"
GOWANUS                  ,02 TWO FAMILY HOMES     ,26 ,"$240,000","$834,604","$749,500","$1,570,000"
GOWANUS                  ,03 THREE FAMILY HOMES   ,6 ,"$535,000","$979,637","$862,000","$1,850,000"
GRAVESEND                ,01 ONE FAMILY HOMES     ,44 ,"$197,650","$486,695","$491,000","$840,000"
GRAVESEND                ,02 TWO FAMILY HOMES     ,83 ,"$180,000","$631,908","$610,000","$1,125,000"
GRAVESEND                ,03 THREE FAMILY HOMES   ,39 ,"$280,000","$791,170","$800,000","$1,344,090"
GREENPOINT               ,01 ONE FAMILY HOMES     ,6 ,"$385,000","$643,150","$602,000","$999,900"
GREENPOINT               ,02 TWO FAMILY HOMES     ,25 ,"$168,000","$738,173","$765,000","$1,300,000"
GREENPOINT               ,03 THREE FAMILY HOMES   ,17 ,"$600,000","$796,235","$750,000","$1,250,000"
KENSINGTON               ,01 ONE FAMILY HOMES     ,6 ,"$380,000","$549,583","$570,000","$635,000"
KENSINGTON               ,02 TWO FAMILY HOMES     ,13 ,"$158,000","$570,129","$577,000","$775,000"
KENSINGTON               ,03 THREE FAMILY HOMES   ,3 ,"$376,000","$611,667","$499,000","$960,000"
MADISON                  ,01 ONE FAMILY HOMES     ,65 ,"$180,000","$549,825","$525,000","$900,000"
MADISON                  ,02 TWO FAMILY HOMES     ,39 ,"$180,000","$624,547","$575,000","$1,500,000"
MADISON                  ,03 THREE FAMILY HOMES   ,3 ,"$175,000","$518,333","$400,000","$980,000"
MANHATTAN BEACH          ,01 ONE FAMILY HOMES     ,24 ,"$400,000","$1,289,522","$1,170,000","$3,175,000"
MANHATTAN BEACH          ,02 TWO FAMILY HOMES     ,8 ,"$250,000","$993,750","$1,090,000","$1,425,000"
MARINE PARK              ,01 ONE FAMILY HOMES     ,115 ,"$200,000","$476,969","$460,000","$905,000"
MARINE PARK              ,02 TWO FAMILY HOMES     ,44 ,"$150,000","$510,917","$546,750","$836,000"
MARINE PARK              ,03 THREE FAMILY HOMES   ,3 ,"$635,000","$1,003,333","$775,000","$1,600,000"
MIDWOOD                  ,01 ONE FAMILY HOMES     ,62 ,"$200,000","$692,209","$646,250","$1,500,000"
MIDWOOD                  ,02 TWO FAMILY HOMES     ,36 ,"$220,000","$610,156","$616,250","$1,150,000"
MIDWOOD                  ,03 THREE FAMILY HOMES   ,9 ,"$261,100","$724,733","$750,000","$975,000"
MILL BASIN               ,01 ONE FAMILY HOMES     ,36 ,"$376,850","$910,275","$850,000","$1,820,000"
MILL BASIN               ,02 TWO FAMILY HOMES     ,26 ,"$293,000","$718,253","$746,500","$960,000"
NAVY YARD                ,01 ONE FAMILY HOMES     ,1 ,"$493,750","$493,750","$493,750","$493,750"
NAVY YARD                ,02 TWO FAMILY HOMES     ,1 ,"$439,900","$439,900","$439,900","$439,900"
OCEAN HILL               ,01 ONE FAMILY HOMES     ,5 ,"$250,000","$409,630","$297,500","$717,860"
OCEAN HILL               ,02 TWO FAMILY HOMES     ,85 ,"$155,000","$344,621","$300,000","$1,130,620"
OCEAN HILL               ,03 THREE FAMILY HOMES   ,53 ,"$200,000","$433,886","$420,000","$798,238"
OCEAN PARKWAY-NORTH      ,01 ONE FAMILY HOMES     ,60 ,"$210,000","$870,323","$630,000","$6,130,000"
OCEAN PARKWAY-NORTH      ,02 TWO FAMILY HOMES     ,38 ,"$233,333","$724,577","$735,000","$1,500,000"
OCEAN PARKWAY-NORTH      ,03 THREE FAMILY HOMES   ,10 ,"$210,000","$828,500","$755,000","$1,585,000"
OCEAN PARKWAY-SOUTH      ,01 ONE FAMILY HOMES     ,25 ,"$400,000","$1,462,688","$720,000","$7,100,000"
OCEAN PARKWAY-SOUTH      ,02 TWO FAMILY HOMES     ,51 ,"$325,000","$919,330","$665,000","$3,385,000"
OCEAN PARKWAY-SOUTH      ,03 THREE FAMILY HOMES   ,16 ,"$150,000","$662,063","$705,000","$860,000"
OLD MILL BASIN           ,01 ONE FAMILY HOMES     ,70 ,"$165,000","$367,145","$370,000","$550,000"
OLD MILL BASIN           ,02 TWO FAMILY HOMES     ,24 ,"$155,000","$470,261","$460,500","$725,000"
OLD MILL BASIN           ,03 THREE FAMILY HOMES   ,4 ,"$475,000","$540,000","$552,500","$580,000"
PARK SLOPE               ,01 ONE FAMILY HOMES     ,14 ,"$700,000","$2,192,932","$2,345,500","$3,950,000"
PARK SLOPE               ,02 TWO FAMILY HOMES     ,44 ,"$700,000","$1,874,534","$1,850,000","$3,700,000"
PARK SLOPE               ,03 THREE FAMILY HOMES   ,28 ,"$150,000","$1,345,473","$1,453,750","$2,395,000"
PARK SLOPE SOUTH         ,01 ONE FAMILY HOMES     ,11 ,"$560,000","$936,545","$920,000","$1,439,000"
PARK SLOPE SOUTH         ,02 TWO FAMILY HOMES     ,21 ,"$329,000","$988,462","$972,500","$1,430,000"
PARK SLOPE SOUTH         ,03 THREE FAMILY HOMES   ,6 ,"$173,003","$913,001","$940,000","$1,650,000"
PROSPECT HEIGHTS         ,01 ONE FAMILY HOMES     ,1 ,"$860,000","$860,000","$860,000","$860,000"
PROSPECT HEIGHTS         ,02 TWO FAMILY HOMES     ,16 ,"$450,000","$1,142,953","$1,043,750","$1,925,000"
PROSPECT HEIGHTS         ,03 THREE FAMILY HOMES   ,7 ,"$625,000","$1,237,814","$1,405,000","$1,691,500"
RED HOOK                 ,01 ONE FAMILY HOMES     ,6 ,"$585,000","$731,754","$778,961","$814,600"
RED HOOK                 ,02 TWO FAMILY HOMES     ,3 ,"$270,000","$448,333","$475,000","$600,000"
RED HOOK                 ,03 THREE FAMILY HOMES   ,2 ,"$320,000","$381,522","$381,522","$443,043"
SEAGATE                  ,01 ONE FAMILY HOMES     ,10 ,"$345,000","$541,050","$530,000","$760,000"
SEAGATE                  ,02 TWO FAMILY HOMES     ,11 ,"$371,000","$489,364","$500,000","$655,000"
SHEEPSHEAD BAY           ,01 ONE FAMILY HOMES     ,65 ,"$150,000","$467,371","$490,000","$755,000"
SHEEPSHEAD BAY           ,02 TWO FAMILY HOMES     ,86 ,"$200,000","$558,078","$550,000","$937,500"
SHEEPSHEAD BAY           ,03 THREE FAMILY HOMES   ,15 ,"$300,000","$642,467","$687,000","$830,000"
SPRING CREEK             ,01 ONE FAMILY HOMES     ,32 ,"$249,920","$249,920","$249,920","$249,920"
SPRING CREEK             ,02 TWO FAMILY HOMES     ,7 ,"$249,920","$395,408","$419,656","$419,656"
SPRING CREEK             ,03 THREE FAMILY HOMES   ,7 ,"$488,000","$506,772","$489,952","$548,000"
SUNSET PARK              ,01 ONE FAMILY HOMES     ,14 ,"$267,000","$538,393","$592,500","$776,500"
SUNSET PARK              ,02 TWO FAMILY HOMES     ,118 ,"$184,800","$718,056","$732,500","$1,700,000"
SUNSET PARK              ,03 THREE FAMILY HOMES   ,34 ,"$180,000","$670,932","$695,000","$1,100,000"
WILLIAMSBURG-CENTRAL     ,01 ONE FAMILY HOMES     ,2 ,"$540,000","$570,000","$570,000","$600,000"
WILLIAMSBURG-CENTRAL     ,02 TWO FAMILY HOMES     ,6 ,"$240,000","$351,167","$323,500","$500,000"
WILLIAMSBURG-CENTRAL     ,03 THREE FAMILY HOMES   ,10 ,"$371,700","$683,670","$665,000","$990,000"
WILLIAMSBURG-EAST        ,01 ONE FAMILY HOMES     ,8 ,"$405,000","$720,000","$647,500","$1,300,000"
WILLIAMSBURG-EAST        ,02 TWO FAMILY HOMES     ,16 ,"$250,000","$625,000","$605,000","$1,050,000"
WILLIAMSBURG-EAST        ,03 THREE FAMILY HOMES   ,14 ,"$235,000","$791,071","$702,500","$1,575,000"
WILLIAMSBURG-NORTH       ,01 ONE FAMILY HOMES     ,1 ,"$700,000","$700,000","$700,000","$700,000"
WILLIAMSBURG-NORTH       ,02 TWO FAMILY HOMES     ,8 ,"$400,000","$964,750","$949,000","$1,815,000"
WILLIAMSBURG-NORTH       ,03 THREE FAMILY HOMES   ,8 ,"$400,000","$981,875","$932,500","$1,900,000"
WILLIAMSBURG-SOUTH       ,02 TWO FAMILY HOMES     ,2 ,"$490,000","$720,000","$720,000","$950,000"
WILLIAMSBURG-SOUTH       ,03 THREE FAMILY HOMES   ,2 ,"$687,000","$793,500","$793,500","$900,000"
WINDSOR TERRACE          ,01 ONE FAMILY HOMES     ,14 ,"$225,000","$796,071","$737,500","$1,425,000"
WINDSOR TERRACE          ,02 TWO FAMILY HOMES     ,33 ,"$282,000","$839,788","$800,000","$1,400,000"
WINDSOR TERRACE          ,03 THREE FAMILY HOMES   ,5 ,"$560,000","$892,000","$850,000","$1,150,000"
WYCKOFF HEIGHTS          ,01 ONE FAMILY HOMES     ,1 ,"$435,000","$435,000","$435,000","$435,000"
WYCKOFF HEIGHTS          ,02 TWO FAMILY HOMES     ,8 ,"$270,000","$461,030","$415,120","$710,000"
WYCKOFF HEIGHTS          ,03 THREE FAMILY HOMES   ,9 ,"$389,220","$528,687","$555,000","$610,000"
