NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
BROWNSVILLE              ,02 TWO FAMILY HOMES     ,46,"230,000","551,159","557,900","1,175,000"
BROWNSVILLE              ,03 THREE FAMILY HOMES   ,10,"228,500","522,185","560,000","775,000"
BUSH TERMINAL            ,01 ONE FAMILY HOMES     ,1,"925,000","925,000","925,000","925,000"
BUSH TERMINAL            ,02 TWO FAMILY HOMES     ,15,"450,000","863,867","880,000","1,175,000"
BUSH TERMINAL            ,03 THREE FAMILY HOMES   ,5,"409,000","906,200","900,000","1,745,000"
BUSHWICK                 ,01 ONE FAMILY HOMES     ,20,"340,000","1,004,700","985,000","2,000,000"
BUSHWICK                 ,02 TWO FAMILY HOMES     ,193,"200,000","929,514","900,000","2,450,000"
BUSHWICK                 ,03 THREE FAMILY HOMES   ,68,"205,000","972,828","990,000","1,730,000"
CANARSIE                 ,01 ONE FAMILY HOMES     ,86,"200,000","418,834","426,000","685,000"
CANARSIE                 ,02 TWO FAMILY HOMES     ,218,"200,000","533,015","515,000","8,150,000"
CANARSIE                 ,03 THREE FAMILY HOMES   ,25,"207,215","556,411","598,000","699,000"
CARROLL GARDENS          ,01 ONE FAMILY HOMES     ,4,"2,099,000","2,874,750","2,600,000","4,200,000"
CARROLL GARDENS          ,02 TWO FAMILY HOMES     ,17,"850,000","2,636,618","2,500,000","4,775,000"
CARROLL GARDENS          ,03 THREE FAMILY HOMES   ,17,"550,000","2,220,993","2,375,000","3,930,000"
CLINTON HILL             ,01 ONE FAMILY HOMES     ,6,"525,000","2,652,918","3,091,253","3,850,000"
CLINTON HILL             ,02 TWO FAMILY HOMES     ,24,"572,000","2,073,052","1,920,000","5,398,255"
CLINTON HILL             ,03 THREE FAMILY HOMES   ,15,"245,000","2,093,867","2,075,000","3,650,000"
COBBLE HILL              ,01 ONE FAMILY HOMES     ,6,"1,525,000","3,720,833","3,225,000","6,400,000"
COBBLE HILL              ,02 TWO FAMILY HOMES     ,2,"2,945,000","3,597,500","3,597,500","4,250,000"
COBBLE HILL              ,03 THREE FAMILY HOMES   ,5,"2,250,000","3,375,000","3,475,000","4,200,000"
COBBLE HILL-WEST         ,01 ONE FAMILY HOMES     ,1,"2,490,000","2,490,000","2,490,000","2,490,000"
COBBLE HILL-WEST         ,02 TWO FAMILY HOMES     ,1,"1,450,000","1,450,000","1,450,000","1,450,000"
COBBLE HILL-WEST         ,03 THREE FAMILY HOMES   ,3,"1,050,000","1,700,000","1,550,000","2,500,000"
CONEY ISLAND             ,01 ONE FAMILY HOMES     ,31,"240,000","478,139","490,000","570,000"
CONEY ISLAND             ,02 TWO FAMILY HOMES     ,6,"350,000","619,167","507,500","1,200,000"
CONEY ISLAND             ,03 THREE FAMILY HOMES   ,2,"255,000","290,000","290,000","325,000"
CROWN HEIGHTS            ,01 ONE FAMILY HOMES     ,45,"254,205","1,116,112","1,100,000","2,600,000"
CROWN HEIGHTS            ,02 TWO FAMILY HOMES     ,144,"223,750","1,136,560","995,000","7,463,514"
CROWN HEIGHTS            ,03 THREE FAMILY HOMES   ,53,"350,000","1,094,083","1,050,000","2,000,000"
CYPRESS HILLS            ,01 ONE FAMILY HOMES     ,37,"230,000","452,057","450,000","1,126,955"
CYPRESS HILLS            ,02 TWO FAMILY HOMES     ,112,"212,000","516,751","555,000","915,000"
CYPRESS HILLS            ,03 THREE FAMILY HOMES   ,42,"245,000","548,679","549,000","900,000"
DOWNTOWN-FULTON FERRY    ,02 TWO FAMILY HOMES     ,1,"2,795,000","2,795,000","2,795,000","2,795,000"
DOWNTOWN-FULTON MALL     ,01 ONE FAMILY HOMES     ,2,"4,022,087","4,078,544","4,078,544","4,135,000"
DOWNTOWN-FULTON MALL     ,02 TWO FAMILY HOMES     ,2,"2,000,000","3,100,000","3,100,000","4,200,000"
DOWNTOWN-METROTECH       ,03 THREE FAMILY HOMES   ,1,"2,100,000","2,100,000","2,100,000","2,100,000"
DYKER HEIGHTS            ,01 ONE FAMILY HOMES     ,62,"425,000","878,600","840,000","2,000,000"
DYKER HEIGHTS            ,02 TWO FAMILY HOMES     ,64,"300,000","1,072,440","1,111,500","1,439,000"
DYKER HEIGHTS            ,03 THREE FAMILY HOMES   ,20,"800,000","1,233,544","1,200,000","1,760,000"
EAST NEW YORK            ,01 ONE FAMILY HOMES     ,87,"205,000","394,742","375,000","1,525,000"
EAST NEW YORK            ,02 TWO FAMILY HOMES     ,267,"200,000","496,045","499,500","866,710"
EAST NEW YORK            ,03 THREE FAMILY HOMES   ,96,"250,000","520,979","522,460","789,000"
FLATBUSH-CENTRAL         ,01 ONE FAMILY HOMES     ,61,"230,000","1,252,269","1,075,000","4,000,000"
FLATBUSH-CENTRAL         ,02 TWO FAMILY HOMES     ,71,"220,000","922,442","799,000","2,637,500"
FLATBUSH-CENTRAL         ,03 THREE FAMILY HOMES   ,25,"260,000","864,098","880,000","1,710,000"
FLATBUSH-EAST            ,01 ONE FAMILY HOMES     ,170,"215,000","496,390","472,500","1,675,000"
FLATBUSH-EAST            ,02 TWO FAMILY HOMES     ,154,"200,000","564,794","549,500","1,600,000"
FLATBUSH-EAST            ,03 THREE FAMILY HOMES   ,45,"250,000","558,149","550,000","999,000"
FLATBUSH-LEFFERTS GARDEN ,01 ONE FAMILY HOMES     ,23,"700,000","1,585,500","1,550,000","2,400,000"
FLATBUSH-LEFFERTS GARDEN ,02 TWO FAMILY HOMES     ,38,"350,000","1,177,292","1,210,000","1,770,000"
FLATBUSH-LEFFERTS GARDEN ,03 THREE FAMILY HOMES   ,9,"900,000","1,562,778","1,550,000","2,645,000"
FLATBUSH-NORTH           ,01 ONE FAMILY HOMES     ,43,"201,303","507,522","463,224","1,600,000"
FLATBUSH-NORTH           ,02 TWO FAMILY HOMES     ,55,"200,000","629,169","550,000","1,940,000"
FLATBUSH-NORTH           ,03 THREE FAMILY HOMES   ,16,"374,000","683,252","546,000","1,494,537"
FLATLANDS                ,01 ONE FAMILY HOMES     ,49,"260,000","466,287","450,000","805,000"
FLATLANDS                ,02 TWO FAMILY HOMES     ,55,"227,500","502,893","510,056","722,000"
FLATLANDS                ,03 THREE FAMILY HOMES   ,3,"300,000","549,667","620,000","729,000"
FORT GREENE              ,01 ONE FAMILY HOMES     ,5,"395,000","1,914,614","1,750,000","3,717,700"
FORT GREENE              ,02 TWO FAMILY HOMES     ,15,"998,000","2,663,506","2,500,000","4,775,000"
FORT GREENE              ,03 THREE FAMILY HOMES   ,11,"501,000","2,123,757","2,250,000","3,972,100"
GERRITSEN BEACH          ,01 ONE FAMILY HOMES     ,75,"200,000","422,778","425,000","737,500"
GERRITSEN BEACH          ,02 TWO FAMILY HOMES     ,8,"415,000","508,375","515,000","625,000"
GOWANUS                  ,01 ONE FAMILY HOMES     ,8,"634,636","1,855,362","1,252,500","3,920,262"
GOWANUS                  ,02 TWO FAMILY HOMES     ,16,"725,000","1,585,335","1,432,500","3,775,000"
GOWANUS                  ,03 THREE FAMILY HOMES   ,10,"960,000","1,860,000","1,525,000","3,500,000"
GRAVESEND                ,01 ONE FAMILY HOMES     ,53,"269,000","730,226","730,000","1,520,000"
GRAVESEND                ,02 TWO FAMILY HOMES     ,128,"207,000","892,999","912,500","1,550,000"
GRAVESEND                ,03 THREE FAMILY HOMES   ,44,"300,000","1,090,310","1,130,375","1,650,000"
GREENPOINT               ,01 ONE FAMILY HOMES     ,4,"920,000","1,249,000","1,275,000","1,526,000"
GREENPOINT               ,02 TWO FAMILY HOMES     ,26,"508,000","2,013,564","1,832,500","4,470,000"
GREENPOINT               ,03 THREE FAMILY HOMES   ,23,"689,000","1,785,435","1,800,000","2,600,000"
KENSINGTON               ,01 ONE FAMILY HOMES     ,12,"480,000","1,075,125","1,130,000","1,447,000"
KENSINGTON               ,02 TWO FAMILY HOMES     ,18,"262,454","988,303","992,000","2,075,000"
KENSINGTON               ,03 THREE FAMILY HOMES   ,2,"583,333","916,667","916,667","1,250,000"
MADISON                  ,01 ONE FAMILY HOMES     ,85,"325,000","814,519","775,000","1,860,000"
MADISON                  ,02 TWO FAMILY HOMES     ,49,"250,000","888,314","853,000","1,850,000"
MADISON                  ,03 THREE FAMILY HOMES   ,3,"855,000","988,333","910,000","1,200,000"
MANHATTAN BEACH          ,01 ONE FAMILY HOMES     ,29,"285,000","1,263,290","1,260,000","2,267,500"
MANHATTAN BEACH          ,02 TWO FAMILY HOMES     ,10,"559,523","1,346,652","1,167,500","3,200,000"
MARINE PARK              ,01 ONE FAMILY HOMES     ,182,"250,000","607,236","607,500","1,445,000"
MARINE PARK              ,02 TWO FAMILY HOMES     ,54,"228,500","661,737","660,000","980,000"
MARINE PARK              ,03 THREE FAMILY HOMES   ,4,"585,000","805,000","842,500","949,999"
MIDWOOD                  ,01 ONE FAMILY HOMES     ,107,"200,000","1,053,492","900,000","6,750,000"
MIDWOOD                  ,02 TWO FAMILY HOMES     ,50,"200,000","1,034,444","937,000","3,090,000"
MIDWOOD                  ,03 THREE FAMILY HOMES   ,17,"298,333","968,300","960,000","2,000,000"
MILL BASIN               ,01 ONE FAMILY HOMES     ,71,"450,000","985,109","920,000","2,000,000"
MILL BASIN               ,02 TWO FAMILY HOMES     ,32,"328,730","816,218","790,000","1,500,000"
NAVY YARD                ,01 ONE FAMILY HOMES     ,10,"1,942,565","2,036,684","2,013,651","2,138,325"
NAVY YARD                ,02 TWO FAMILY HOMES     ,3,"875,000","1,400,000","1,275,000","2,050,000"
OCEAN HILL               ,01 ONE FAMILY HOMES     ,19,"235,800","685,271","730,000","1,260,000"
OCEAN HILL               ,02 TWO FAMILY HOMES     ,105,"205,000","747,202","730,000","1,549,000"
OCEAN HILL               ,03 THREE FAMILY HOMES   ,62,"245,000","824,711","742,007","1,735,000"
OCEAN PARKWAY-NORTH      ,01 ONE FAMILY HOMES     ,91,"300,000","1,292,362","980,000","7,000,000"
OCEAN PARKWAY-NORTH      ,02 TWO FAMILY HOMES     ,72,"325,000","1,221,875","1,100,000","3,450,000"
OCEAN PARKWAY-NORTH      ,03 THREE FAMILY HOMES   ,15,"400,000","1,309,000","1,260,000","3,225,000"
OCEAN PARKWAY-SOUTH      ,01 ONE FAMILY HOMES     ,34,"290,000","1,869,503","1,112,500","11,360,000"
OCEAN PARKWAY-SOUTH      ,02 TWO FAMILY HOMES     ,66,"300,000","1,206,506","932,500","5,350,000"
OCEAN PARKWAY-SOUTH      ,03 THREE FAMILY HOMES   ,17,"350,000","1,099,100","1,200,000","1,550,000"
OLD MILL BASIN           ,01 ONE FAMILY HOMES     ,100,"205,000","451,733","440,000","890,000"
OLD MILL BASIN           ,02 TWO FAMILY HOMES     ,42,"265,000","539,499","534,000","980,000"
OLD MILL BASIN           ,03 THREE FAMILY HOMES   ,7,"320,000","625,714","685,000","855,000"
PARK SLOPE               ,01 ONE FAMILY HOMES     ,11,"1,915,000","4,381,193","4,800,000","7,500,000"
PARK SLOPE               ,02 TWO FAMILY HOMES     ,38,"404,000","2,871,369","3,120,750","4,100,000"
PARK SLOPE               ,03 THREE FAMILY HOMES   ,26,"816,666","2,630,811","2,425,000","5,700,000"
PARK SLOPE SOUTH         ,01 ONE FAMILY HOMES     ,14,"412,870","1,777,878","1,433,714","4,000,000"
PARK SLOPE SOUTH         ,02 TWO FAMILY HOMES     ,31,"330,015","1,763,312","1,650,000","3,258,400"
PARK SLOPE SOUTH         ,03 THREE FAMILY HOMES   ,6,"549,000","5,271,500","1,740,000","19,875,000"
PROSPECT HEIGHTS         ,01 ONE FAMILY HOMES     ,3,"2,165,000","2,955,000","3,300,000","3,400,000"
PROSPECT HEIGHTS         ,02 TWO FAMILY HOMES     ,14,"1,610,000","2,608,429","2,465,000","4,200,000"
PROSPECT HEIGHTS         ,03 THREE FAMILY HOMES   ,2,"3,710,000","3,780,000","3,780,000","3,850,000"
RED HOOK                 ,01 ONE FAMILY HOMES     ,4,"1,215,000","1,858,797","1,710,000","2,800,187"
RED HOOK                 ,02 TWO FAMILY HOMES     ,12,"580,000","1,467,917","1,550,000","2,265,000"
RED HOOK                 ,03 THREE FAMILY HOMES   ,2,"540,000","1,117,500","1,117,500","1,695,000"
SEAGATE                  ,01 ONE FAMILY HOMES     ,14,"250,000","477,482","457,750","725,000"
SEAGATE                  ,02 TWO FAMILY HOMES     ,13,"300,000","598,853","635,000","834,965"
SEAGATE                  ,03 THREE FAMILY HOMES   ,2,"635,520","697,760","697,760","760,000"
SHEEPSHEAD BAY           ,01 ONE FAMILY HOMES     ,81,"240,000","666,231","658,000","1,480,000"
SHEEPSHEAD BAY           ,02 TWO FAMILY HOMES     ,130,"275,000","787,250","775,000","1,700,000"
SHEEPSHEAD BAY           ,03 THREE FAMILY HOMES   ,18,"400,000","886,972","871,000","1,500,000"
SUNSET PARK              ,01 ONE FAMILY HOMES     ,12,"350,000","1,044,306","922,500","2,075,000"
SUNSET PARK              ,02 TWO FAMILY HOMES     ,116,"350,000","1,174,973","1,150,000","3,000,000"
SUNSET PARK              ,03 THREE FAMILY HOMES   ,45,"269,851","1,088,464","990,000","3,100,000"
WILLIAMSBURG-CENTRAL     ,02 TWO FAMILY HOMES     ,3,"800,000","1,466,667","1,500,000","2,100,000"
WILLIAMSBURG-CENTRAL     ,03 THREE FAMILY HOMES   ,10,"300,000","776,351","700,930","1,430,000"
WILLIAMSBURG-EAST        ,01 ONE FAMILY HOMES     ,20,"325,000","1,594,775","1,487,500","2,900,000"
WILLIAMSBURG-EAST        ,02 TWO FAMILY HOMES     ,32,"370,000","1,629,953","1,525,000","5,500,000"
WILLIAMSBURG-EAST        ,03 THREE FAMILY HOMES   ,11,"995,000","2,182,982","2,075,000","3,800,000"
WILLIAMSBURG-NORTH       ,01 ONE FAMILY HOMES     ,4,"1,100,000","3,725,000","2,525,000","8,750,000"
WILLIAMSBURG-NORTH       ,02 TWO FAMILY HOMES     ,6,"900,000","3,638,500","2,100,000","13,181,000"
WILLIAMSBURG-NORTH       ,03 THREE FAMILY HOMES   ,8,"985,000","2,915,000","2,262,500","7,200,000"
WILLIAMSBURG-SOUTH       ,01 ONE FAMILY HOMES     ,7,"1,955,040","3,202,685","3,100,000","4,582,125"
WILLIAMSBURG-SOUTH       ,02 TWO FAMILY HOMES     ,7,"289,000","1,373,429","1,500,000","2,000,000"
WILLIAMSBURG-SOUTH       ,03 THREE FAMILY HOMES   ,6,"760,000","2,514,167","2,587,500","3,600,000"
WINDSOR TERRACE          ,01 ONE FAMILY HOMES     ,6,"1,125,000","1,653,100","1,555,000","2,433,600"
WINDSOR TERRACE          ,02 TWO FAMILY HOMES     ,28,"600,000","1,420,909","1,400,000","2,250,000"
WINDSOR TERRACE          ,03 THREE FAMILY HOMES   ,7,"453,596","1,721,228","1,570,000","2,600,000"
WYCKOFF HEIGHTS          ,01 ONE FAMILY HOMES     ,1,"670,000","670,000","670,000","670,000"
WYCKOFF HEIGHTS          ,02 TWO FAMILY HOMES     ,10,"416,000","941,700","974,500","1,700,000"
WYCKOFF HEIGHTS          ,03 THREE FAMILY HOMES   ,14,"500,000","1,116,714","1,200,000","1,600,000"
