NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
CONEY ISLAND             ,01 ONE FAMILY HOMES                        ,32,"$215,000.00 ","$327,750.00 ","$329,500.00 ","$400,000.00 "
CONEY ISLAND             ,02 TWO FAMILY HOMES                        ,7,"$350,000.00 ","$483,786.00 ","$495,000.00 ","$635,000.00 "
CONEY ISLAND             ,03 THREE FAMILY HOMES                      ,3,"$150,000.00 ","$361,667.00 ","$445,000.00 ","$490,000.00 "
CROWN HEIGHTS            ,01 ONE FAMILY HOMES                        ,56,"$150,000.00 ","$460,228.00 ","$430,000.00 ","$947,500.00 "
CROWN HEIGHTS            ,02 TWO FAMILY HOMES                        ,235,"$160,000.00 ","$503,184.00 ","$499,500.00 ","$1,150,000.00 "
CROWN HEIGHTS            ,03 THREE FAMILY HOMES                      ,89,"$250,000.00 ","$584,469.00 ","$580,000.00 ","$990,000.00 "
CYPRESS HILLS            ,01 ONE FAMILY HOMES                        ,86,"$175,000.00 ","$355,495.00 ","$339,450.00 ","$875,000.00 "
CYPRESS HILLS            ,02 TWO FAMILY HOMES                        ,308,"$167,000.00 ","$447,328.00 ","$455,000.00 ","$721,000.00 "
CYPRESS HILLS            ,03 THREE FAMILY HOMES                      ,67,"$200,000.00 ","$461,505.00 ","$470,000.00 ","$660,000.00 "
DOWNTOWN-FULTON FERRY    ,02 TWO FAMILY HOMES                        ,8,"$677,136.00 ","$857,062.00 ","$860,421.00 ","$999,000.00 "
DOWNTOWN-METROTECH       ,02 TWO FAMILY HOMES                        ,2,"$700,000.00 ","$1,575,000.00 ","$1,575,000.00 ","$2,450,000.00 "
DYKER HEIGHTS            ,01 ONE FAMILY HOMES                        ,75,"$227,500.00 ","$624,953.00 ","$595,000.00 ","$1,800,000.00 "
DYKER HEIGHTS            ,02 TWO FAMILY HOMES                        ,89,"$200,000.00 ","$683,255.00 ","$678,000.00 ","$1,325,000.00 "
DYKER HEIGHTS            ,03 THREE FAMILY HOMES                      ,31,"$225,000.00 ","$715,710.00 ","$750,000.00 ","$1,725,000.00 "
EAST NEW YORK            ,01 ONE FAMILY HOMES                        ,182,"$155,000.00 ","$331,023.00 ","$315,000.00 ","$1,250,000.00 "
EAST NEW YORK            ,02 TWO FAMILY HOMES                        ,655,"$150,000.00 ","$425,054.00 ","$435,000.00 ","$2,840,000.00 "
EAST NEW YORK            ,03 THREE FAMILY HOMES                      ,210,"$150,000.00 ","$485,692.00 ","$480,000.00 ","$1,560,000.00 "
FLATBUSH-CENTRAL         ,01 ONE FAMILY HOMES                        ,100,"$181,250.00 ","$653,780.00 ","$567,500.00 ","$1,550,000.00 "
FLATBUSH-CENTRAL         ,02 TWO FAMILY HOMES                        ,109,"$167,500.00 ","$520,424.00 ","$478,000.00 ","$1,254,750.00 "
FLATBUSH-CENTRAL         ,03 THREE FAMILY HOMES                      ,34,"$365,000.00 ","$615,091.00 ","$627,500.00 ","$889,000.00 "
FLATBUSH-EAST            ,01 ONE FAMILY HOMES                        ,369,"$165,000.00 ","$390,924.00 ","$375,000.00 ","$1,150,500.00 "
FLATBUSH-EAST            ,02 TWO FAMILY HOMES                        ,305,"$150,000.00 ","$455,177.00 ","$450,000.00 ","$1,272,734.00 "
FLATBUSH-EAST            ,03 THREE FAMILY HOMES                      ,59,"$150,000.00 ","$494,334.00 ","$490,000.00 ","$761,000.00 "
FLATBUSH-LEFFERTS GARDEN ,01 ONE FAMILY HOMES                        ,36,"$250,000.00 ","$667,608.00 ","$610,000.00 ","$1,457,500.00 "
FLATBUSH-LEFFERTS GARDEN ,02 TWO FAMILY HOMES                        ,39,"$275,000.00 ","$516,882.00 ","$499,999.00 ","$800,000.00 "
FLATBUSH-LEFFERTS GARDEN ,03 THREE FAMILY HOMES                      ,11,"$335,000.00 ","$573,364.00 ","$529,000.00 ","$799,000.00 "
FLATBUSH-NORTH           ,01 ONE FAMILY HOMES                        ,62,"$150,000.00 ","$350,038.00 ","$354,250.00 ","$550,000.00 "
FLATBUSH-NORTH           ,02 TWO FAMILY HOMES                        ,118,"$175,000.00 ","$419,552.00 ","$407,500.00 ","$800,000.00 "
FLATBUSH-NORTH           ,03 THREE FAMILY HOMES                      ,36,"$188,600.00 ","$530,396.00 ","$480,000.00 ","$860,000.00 "
FLATLANDS                ,01 ONE FAMILY HOMES                        ,109,"$225,000.00 ","$408,073.00 ","$390,000.00 ","$790,000.00 "
FLATLANDS                ,02 TWO FAMILY HOMES                        ,86,"$181,000.00 ","$484,661.00 ","$487,000.00 ","$640,000.00 "
FLATLANDS                ,03 THREE FAMILY HOMES                      ,10,"$475,000.00 ","$567,155.00 ","$573,250.00 ","$685,000.00 "
FORT GREENE              ,01 ONE FAMILY HOMES                        ,3,"$560,000.00 ","$1,136,667.00 ","$1,100,000.00 ","$1,750,000.00 "
FORT GREENE              ,02 TWO FAMILY HOMES                        ,26,"$600,000.00 ","$1,156,404.00 ","$1,174,500.00 ","$1,675,000.00 "
FORT GREENE              ,03 THREE FAMILY HOMES                      ,26,"$600,000.00 ","$1,278,852.00 ","$1,190,000.00 ","$2,351,500.00 "
GERRITSEN BEACH          ,01 ONE FAMILY HOMES                        ,83,"$173,000.00 ","$408,617.00 ","$392,200.00 ","$750,000.00 "
GERRITSEN BEACH          ,02 TWO FAMILY HOMES                        ,7,"$375,000.00 ","$427,929.00 ","$440,000.00 ","$452,000.00 "
GERRITSEN BEACH          ,03 THREE FAMILY HOMES                      ,1,"$475,000.00 ","$475,000.00 ","$475,000.00 ","$475,000.00 "
GOWANUS                  ,01 ONE FAMILY HOMES                        ,8,"$300,000.00 ","$776,138.00 ","$599,500.00 ","$1,845,000.00 "
GOWANUS                  ,02 TWO FAMILY HOMES                        ,30,"$225,000.00 ","$675,434.00 ","$675,000.00 ","$1,180,000.00 "
GOWANUS                  ,03 THREE FAMILY HOMES                      ,9,"$495,500.00 ","$910,378.00 ","$944,600.00 ","$1,577,800.00 "
GRAVESEND                ,01 ONE FAMILY HOMES                        ,109,"$212,000.00 ","$520,770.00 ","$490,000.00 ","$1,150,000.00 "
GRAVESEND                ,02 TWO FAMILY HOMES                        ,249,"$169,250.00 ","$614,189.00 ","$610,000.00 ","$1,900,000.00 "
GRAVESEND                ,03 THREE FAMILY HOMES                      ,73,"$200,000.00 ","$696,706.00 ","$700,000.00 ","$1,300,000.00 "
GREENPOINT               ,01 ONE FAMILY HOMES                        ,13,"$200,000.00 ","$517,979.00 ","$500,000.00 ","$1,300,000.00 "
GREENPOINT               ,02 TWO FAMILY HOMES                        ,39,"$250,000.00 ","$694,462.00 ","$660,000.00 ","$1,225,000.00 "
GREENPOINT               ,03 THREE FAMILY HOMES                      ,35,"$200,000.00 ","$652,757.00 ","$650,000.00 ","$1,060,000.00 "
KENSINGTON               ,01 ONE FAMILY HOMES                        ,5,"$410,000.00 ","$558,149.00 ","$585,000.00 ","$670,000.00 "
KENSINGTON               ,02 TWO FAMILY HOMES                        ,47,"$290,000.00 ","$656,868.00 ","$650,000.00 ","$1,650,000.00 "
KENSINGTON               ,03 THREE FAMILY HOMES                      ,7,"$465,000.00 ","$642,500.00 ","$650,000.00 ","$999,999.00 "
MADISON                  ,01 ONE FAMILY HOMES                        ,125,"$180,000.00 ","$684,834.00 ","$655,000.00 ","$1,400,000.00 "
MADISON                  ,02 TWO FAMILY HOMES                        ,65,"$200,000.00 ","$788,233.00 ","$675,000.00 ","$2,850,000.00 "
MADISON                  ,03 THREE FAMILY HOMES                      ,10,"$520,500.00 ","$800,450.00 ","$834,000.00 ","$999,000.00 "
MANHATTAN BEACH          ,01 ONE FAMILY HOMES                        ,28,"$360,000.00 ","$1,165,411.00 ","$1,112,500.00 ","$2,550,000.00 "
MANHATTAN BEACH          ,02 TWO FAMILY HOMES                        ,14,"$300,000.00 ","$1,044,214.00 ","$927,500.00 ","$1,800,000.00 "
MARINE PARK              ,01 ONE FAMILY HOMES                        ,166,"$155,000.00 ","$478,359.00 ","$472,150.00 ","$925,000.00 "
MARINE PARK              ,02 TWO FAMILY HOMES                        ,68,"$225,000.00 ","$510,783.00 ","$517,000.00 ","$775,000.00 "
MARINE PARK              ,03 THREE FAMILY HOMES                      ,2,"$627,520.00 ","$650,310.00 ","$650,310.00 ","$673,100.00 "
MIDWOOD                  ,01 ONE FAMILY HOMES                        ,136,"$153,000.00 ","$750,475.00 ","$687,500.00 ","$2,900,000.00 "
MIDWOOD                  ,02 TWO FAMILY HOMES                        ,62,"$300,000.00 ","$736,450.00 ","$700,000.00 ","$1,950,000.00 "
MIDWOOD                  ,03 THREE FAMILY HOMES                      ,13,"$580,000.00 ","$871,615.00 ","$765,000.00 ","$1,570,500.00 "
MILL BASIN               ,01 ONE FAMILY HOMES                        ,58,"$400,000.00 ","$993,034.00 ","$895,000.00 ","$2,075,000.00 "
MILL BASIN               ,02 TWO FAMILY HOMES                        ,37,"$340,000.00 ","$767,595.00 ","$750,000.00 ","$1,320,000.00 "
NAVY YARD                ,01 ONE FAMILY HOMES                        ,1,"$490,000.00 ","$490,000.00 ","$490,000.00 ","$490,000.00 "
NAVY YARD                ,02 TWO FAMILY HOMES                        ,3,"$332,000.00 ","$519,000.00 ","$600,000.00 ","$625,000.00 "
NAVY YARD                ,03 THREE FAMILY HOMES                      ,6,"$200,000.00 ","$509,103.00 ","$522,500.00 ","$800,000.00 "
OCEAN HILL               ,01 ONE FAMILY HOMES                        ,22,"$186,500.00 ","$366,995.00 ","$350,000.00 ","$625,000.00 "
OCEAN HILL               ,02 TWO FAMILY HOMES                        ,266,"$180,000.00 ","$427,008.00 ","$431,450.00 ","$1,090,654.00 "
OCEAN HILL               ,03 THREE FAMILY HOMES                      ,181,"$220,000.00 ","$490,350.00 ","$490,000.00 ","$800,000.00 "
OCEAN PARKWAY-NORTH      ,01 ONE FAMILY HOMES                        ,83,"$240,000.00 ","$872,533.00 ","$625,500.00 ","$3,500,000.00 "
OCEAN PARKWAY-NORTH      ,02 TWO FAMILY HOMES                        ,97,"$155,000.00 ","$792,839.00 ","$700,000.00 ","$2,210,500.00 "
OCEAN PARKWAY-NORTH      ,03 THREE FAMILY HOMES                      ,20,"$225,625.00 ","$798,106.00 ","$892,500.00 ","$1,300,000.00 "
OCEAN PARKWAY-SOUTH      ,01 ONE FAMILY HOMES                        ,37,"$250,000.00 ","$952,379.00 ","$750,000.00 ","$3,400,000.00 "
OCEAN PARKWAY-SOUTH      ,02 TWO FAMILY HOMES                        ,100,"$200,000.00 ","$839,944.00 ","$695,000.00 ","$3,750,000.00 "
OCEAN PARKWAY-SOUTH      ,03 THREE FAMILY HOMES                      ,32,"$193,470.00 ","$1,008,172.00 ","$860,000.00 ","$4,000,000.00 "
OLD MILL BASIN           ,01 ONE FAMILY HOMES                        ,157,"$150,000.00 ","$387,640.00 ","$381,600.00 ","$763,687.00 "
OLD MILL BASIN           ,02 TWO FAMILY HOMES                        ,87,"$246,000.00 ","$487,643.00 ","$480,000.00 ","$695,000.00 "
OLD MILL BASIN           ,03 THREE FAMILY HOMES                      ,10,"$400,000.00 ","$599,000.00 ","$612,500.00 ","$745,000.00 "
PARK SLOPE               ,01 ONE FAMILY HOMES                        ,12,"$600,000.00 ","$2,709,375.00 ","$2,850,000.00 ","$5,750,000.00 "
PARK SLOPE               ,02 TWO FAMILY HOMES                        ,65,"$150,000.00 ","$1,506,119.00 ","$1,500,000.00 ","$3,600,000.00 "
PARK SLOPE               ,03 THREE FAMILY HOMES                      ,37,"$150,500.00 ","$1,325,908.00 ","$1,200,000.00 ","$4,050,000.00 "
PARK SLOPE SOUTH         ,01 ONE FAMILY HOMES                        ,14,"$420,000.00 ","$776,036.00 ","$745,500.00 ","$1,200,000.00 "
PARK SLOPE SOUTH         ,02 TWO FAMILY HOMES                        ,52,"$250,000.00 ","$878,343.00 ","$904,500.00 ","$1,600,000.00 "
PARK SLOPE SOUTH         ,03 THREE FAMILY HOMES                      ,11,"$550,000.00 ","$1,014,727.00 ","$1,075,000.00 ","$1,300,000.00 "
PROSPECT HEIGHTS         ,01 ONE FAMILY HOMES                        ,2,"$1,400,000.00 ","$1,500,000.00 ","$1,500,000.00 ","$1,600,000.00 "
PROSPECT HEIGHTS         ,02 TWO FAMILY HOMES                        ,18,"$367,000.00 ","$1,101,458.00 ","$872,000.00 ","$3,914,950.00 "
PROSPECT HEIGHTS         ,03 THREE FAMILY HOMES                      ,10,"$339,000.00 ","$967,700.00 ","$737,500.00 ","$1,775,000.00 "
RED HOOK                 ,01 ONE FAMILY HOMES                        ,5,"$245,000.00 ","$438,000.00 ","$375,000.00 ","$700,000.00 "
RED HOOK                 ,02 TWO FAMILY HOMES                        ,17,"$157,500.00 ","$641,441.00 ","$600,000.00 ","$1,075,000.00 "
RED HOOK                 ,03 THREE FAMILY HOMES                      ,4,"$401,033.00 ","$647,508.00 ","$609,500.00 ","$970,000.00 "
SEAGATE                  ,01 ONE FAMILY HOMES                        ,9,"$255,000.00 ","$706,667.00 ","$580,000.00 ","$1,600,000.00 "
SEAGATE                  ,02 TWO FAMILY HOMES                        ,24,"$212,500.00 ","$580,741.00 ","$545,000.00 ","$934,500.00 "
SEAGATE                  ,03 THREE FAMILY HOMES                      ,7,"$325,000.00 ","$531,429.00 ","$510,000.00 ","$742,000.00 "
SHEEPSHEAD BAY           ,01 ONE FAMILY HOMES                        ,122,"$175,000.00 ","$546,810.00 ","$540,000.00 ","$1,662,712.00 "
SHEEPSHEAD BAY           ,02 TWO FAMILY HOMES                        ,158,"$200,000.00 ","$595,326.00 ","$580,000.00 ","$1,345,000.00 "
SHEEPSHEAD BAY           ,03 THREE FAMILY HOMES                      ,34,"$325,000.00 ","$777,275.00 ","$765,000.00 ","$1,500,000.00 "
SUNSET PARK              ,01 ONE FAMILY HOMES                        ,25,"$165,000.00 ","$529,234.00 ","$520,000.00 ","$890,000.00 "
SUNSET PARK              ,02 TWO FAMILY HOMES                        ,220,"$153,000.00 ","$623,632.00 ","$630,000.00 ","$1,500,000.00 "
SUNSET PARK              ,03 THREE FAMILY HOMES                      ,76,"$205,000.00 ","$665,028.00 ","$667,500.00 ","$1,500,000.00 "
WILLIAMSBURG-CENTRAL     ,02 TWO FAMILY HOMES                        ,6,"$200,000.00 ","$492,125.00 ","$542,625.00 ","$702,000.00 "
WILLIAMSBURG-CENTRAL     ,03 THREE FAMILY HOMES                      ,14,"$300,000.00 ","$706,839.00 ","$752,625.00 ","$1,200,000.00 "
WILLIAMSBURG-EAST        ,01 ONE FAMILY HOMES                        ,16,"$385,000.00 ","$715,355.00 ","$658,000.00 ","$1,626,785.00 "
WILLIAMSBURG-EAST        ,02 TWO FAMILY HOMES                        ,45,"$245,000.00 ","$662,938.00 ","$630,000.00 ","$2,300,000.00 "
WILLIAMSBURG-EAST        ,03 THREE FAMILY HOMES                      ,22,"$150,000.00 ","$725,981.00 ","$644,000.00 ","$1,800,000.00 "
WILLIAMSBURG-NORTH       ,01 ONE FAMILY HOMES                        ,4,"$525,000.00 ","$787,500.00 ","$687,500.00 ","$1,250,000.00 "
WILLIAMSBURG-NORTH       ,02 TWO FAMILY HOMES                        ,4,"$350,000.00 ","$862,500.00 ","$715,000.00 ","$1,670,000.00 "
WILLIAMSBURG-NORTH       ,03 THREE FAMILY HOMES                      ,11,"$499,000.00 ","$945,050.00 ","$655,500.00 ","$2,367,000.00 "
WILLIAMSBURG-SOUTH       ,02 TWO FAMILY HOMES                        ,7,"$331,500.00 ","$635,214.00 ","$650,000.00 ","$1,105,000.00 "
WILLIAMSBURG-SOUTH       ,03 THREE FAMILY HOMES                      ,2,"$874,500.00 ","$914,750.00 ","$914,750.00 ","$955,000.00 "
WINDSOR TERRACE          ,01 ONE FAMILY HOMES                        ,31,"$300,000.00 ","$679,998.00 ","$650,000.00 ","$1,315,000.00 "
WINDSOR TERRACE          ,02 TWO FAMILY HOMES                        ,48,"$150,000.00 ","$659,438.00 ","$675,000.00 ","$1,596,000.00 "
WINDSOR TERRACE          ,03 THREE FAMILY HOMES                      ,7,"$200,000.00 ","$707,714.00 ","$725,000.00 ","$1,400,000.00 "
WYCKOFF HEIGHTS          ,01 ONE FAMILY HOMES                        ,5,"$240,000.00 ","$324,354.00 ","$300,000.00 ","$423,600.00 "
WYCKOFF HEIGHTS          ,02 TWO FAMILY HOMES                        ,26,"$300,000.00 ","$456,755.00 ","$468,339.00 ","$575,000.00 "
WYCKOFF HEIGHTS          ,03 THREE FAMILY HOMES                      ,5,"$435,000.00 ","$510,200.00 ","$520,000.00 ","$597,000.00 "
