NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
BOROUGH PARK             ,03 THREE FAMILY HOMES   ,65,"$275,000.00 ","$880,876.00 ","$860,000.00 ","$1,900,000.00 "
BRIGHTON BEACH           ,01 ONE FAMILY HOMES     ,4,"$200,000.00 ","$300,000.00 ","$310,000.00 ","$380,000.00 "
BRIGHTON BEACH           ,02 TWO FAMILY HOMES     ,7,"$450,000.00 ","$673,731.00 ","$540,000.00 ","$1,275,000.00 "
BRIGHTON BEACH           ,03 THREE FAMILY HOMES   ,5,"$300,000.00 ","$819,205.00 ","$530,000.00 ","$2,241,024.00 "
BROOKLYN HEIGHTS         ,01 ONE FAMILY HOMES     ,12,"$885,000.00 ","$4,358,125.00 ","$3,618,750.00 ","$11,000,000.00 "
BROOKLYN HEIGHTS         ,02 TWO FAMILY HOMES     ,7,"$2,999,000.00 ","$3,860,571.00 ","$3,300,000.00 ","$5,250,000.00 "
BROOKLYN HEIGHTS         ,03 THREE FAMILY HOMES   ,3,"$2,475,000.00 ","$7,575,000.00 ","$7,750,000.00 ","$12,500,000.00 "
BROOKLYN-UNKNOWN         ,01 ONE FAMILY HOMES     ,1,"$1,875,000.00 ","$1,875,000.00 ","$1,875,000.00 ","$1,875,000.00 "
BROOKLYN-UNKNOWN         ,02 TWO FAMILY HOMES     ,3,"$290,000.00 ","$1,791,676.00 ","$985,029.00 ","$4,100,000.00 "
BROWNSVILLE              ,01 ONE FAMILY HOMES     ,11,"$225,000.00 ","$274,577.00 ","$285,000.00 ","$305,000.00 "
BROWNSVILLE              ,02 TWO FAMILY HOMES     ,24,"$200,000.00 ","$368,604.00 ","$381,250.00 ","$534,836.00 "
BROWNSVILLE              ,03 THREE FAMILY HOMES   ,3,"$240,000.00 ","$336,667.00 ","$375,000.00 ","$395,000.00 "
BUSH TERMINAL            ,02 TWO FAMILY HOMES     ,5,"$300,000.00 ","$448,000.00 ","$430,000.00 ","$620,000.00 "
BUSH TERMINAL            ,03 THREE FAMILY HOMES   ,2,"$513,800.00 ","$534,400.00 ","$534,400.00 ","$555,000.00 "
BUSHWICK                 ,01 ONE FAMILY HOMES     ,12,"$200,000.00 ","$450,696.00 ","$383,667.00 ","$995,000.00 "
BUSHWICK                 ,02 TWO FAMILY HOMES     ,158,"$200,000.00 ","$425,919.00 ","$447,500.00 ","$875,000.00 "
BUSHWICK                 ,03 THREE FAMILY HOMES   ,97,"$200,000.00 ","$430,669.00 ","$420,000.00 ","$810,363.00 "
CANARSIE                 ,01 ONE FAMILY HOMES     ,63,"$200,000.00 ","$341,360.00 ","$350,871.00 ","$575,000.00 "
CANARSIE                 ,02 TWO FAMILY HOMES     ,167,"$200,000.00 ","$434,425.00 ","$440,000.00 ","$1,350,000.00 "
CANARSIE                 ,03 THREE FAMILY HOMES   ,19,"$200,000.00 ","$488,025.00 ","$505,000.00 ","$663,200.00 "
CARROLL GARDENS          ,01 ONE FAMILY HOMES     ,3,"$2,010,000.00 ","$2,418,333.00 ","$2,200,000.00 ","$3,045,000.00 "
CARROLL GARDENS          ,02 TWO FAMILY HOMES     ,19,"$440,000.00 ","$1,753,079.00 ","$1,710,000.00 ","$3,475,000.00 "
CARROLL GARDENS          ,03 THREE FAMILY HOMES   ,22,"$426,250.00 ","$1,716,830.00 ","$1,580,000.00 ","$4,025,000.00 "
CLINTON HILL             ,01 ONE FAMILY HOMES     ,8,"$450,000.00 ","$1,022,938.00 ","$791,750.00 ","$2,026,000.00 "
CLINTON HILL             ,02 TWO FAMILY HOMES     ,23,"$250,000.00 ","$1,283,862.00 ","$1,325,000.00 ","$3,000,000.00 "
CLINTON HILL             ,03 THREE FAMILY HOMES   ,17,"$426,000.00 ","$1,094,441.00 ","$1,075,000.00 ","$2,020,000.00 "
COBBLE HILL              ,01 ONE FAMILY HOMES     ,6,"$1,300,000.00 ","$2,269,167.00 ","$2,382,500.00 ","$3,300,000.00 "
COBBLE HILL              ,02 TWO FAMILY HOMES     ,8,"$1,162,500.00 ","$2,263,438.00 ","$2,475,000.00 ","$3,275,000.00 "
COBBLE HILL              ,03 THREE FAMILY HOMES   ,5,"$611,400.00 ","$2,369,480.00 ","$2,100,000.00 ","$3,700,000.00 "
COBBLE HILL-WEST         ,01 ONE FAMILY HOMES     ,1,"$1,520,000.00 ","$1,520,000.00 ","$1,520,000.00 ","$1,520,000.00 "
COBBLE HILL-WEST         ,02 TWO FAMILY HOMES     ,1,"$315,000.00 ","$315,000.00 ","$315,000.00 ","$315,000.00 "
COBBLE HILL-WEST         ,03 THREE FAMILY HOMES   ,1,"$1,275,000.00 ","$1,275,000.00 ","$1,275,000.00 ","$1,275,000.00 "
CONEY ISLAND             ,01 ONE FAMILY HOMES     ,10,"$210,000.00 ","$347,500.00 ","$374,000.00 ","$427,000.00 "
CONEY ISLAND             ,02 TWO FAMILY HOMES     ,2,"$480,000.00 ","$535,103.00 ","$535,103.00 ","$590,206.00 "
CONEY ISLAND             ,03 THREE FAMILY HOMES   ,1,"$620,000.00 ","$620,000.00 ","$620,000.00 ","$620,000.00 "
CROWN HEIGHTS            ,01 ONE FAMILY HOMES     ,33,"$200,000.00 ","$516,933.00 ","$442,000.00 ","$1,300,000.00 "
CROWN HEIGHTS            ,02 TWO FAMILY HOMES     ,102,"$200,000.00 ","$538,067.00 ","$538,000.00 ","$1,400,000.00 "
CROWN HEIGHTS            ,03 THREE FAMILY HOMES   ,45,"$237,500.00 ","$647,957.00 ","$550,800.00 ","$2,260,000.00 "
CYPRESS HILLS            ,01 ONE FAMILY HOMES     ,16,"$200,000.00 ","$299,219.00 ","$299,500.00 ","$465,000.00 "
CYPRESS HILLS            ,02 TWO FAMILY HOMES     ,94,"$200,000.00 ","$373,175.00 ","$360,500.00 ","$624,750.00 "
CYPRESS HILLS            ,03 THREE FAMILY HOMES   ,32,"$200,000.00 ","$364,872.00 ","$388,500.00 ","$515,000.00 "
DOWNTOWN-FULTON MALL     ,01 ONE FAMILY HOMES     ,1,"$3,300,000.00 ","$3,300,000.00 ","$3,300,000.00 ","$3,300,000.00 "
DOWNTOWN-METROTECH       ,02 TWO FAMILY HOMES     ,1,"$2,150,000.00 ","$2,150,000.00 ","$2,150,000.00 ","$2,150,000.00 "
DYKER HEIGHTS            ,01 ONE FAMILY HOMES     ,69,"$250,000.00 ","$658,722.00 ","$630,000.00 ","$1,840,000.00 "
DYKER HEIGHTS            ,02 TWO FAMILY HOMES     ,73,"$200,000.00 ","$730,439.00 ","$725,000.00 ","$1,800,000.00 "
DYKER HEIGHTS            ,03 THREE FAMILY HOMES   ,17,"$495,000.00 ","$807,412.00 ","$750,000.00 ","$1,270,000.00 "
EAST NEW YORK            ,01 ONE FAMILY HOMES     ,36,"$207,000.00 ","$299,541.00 ","$285,000.00 ","$589,000.00 "
EAST NEW YORK            ,02 TWO FAMILY HOMES     ,146,"$200,000.00 ","$354,809.00 ","$337,787.00 ","$620,550.00 "
EAST NEW YORK            ,03 THREE FAMILY HOMES   ,58,"$200,000.00 ","$350,544.00 ","$330,000.00 ","$828,551.00 "
FLATBUSH-CENTRAL         ,01 ONE FAMILY HOMES     ,54,"$218,000.00 ","$924,844.00 ","$882,500.00 ","$1,800,000.00 "
FLATBUSH-CENTRAL         ,02 TWO FAMILY HOMES     ,53,"$235,000.00 ","$585,544.00 ","$487,000.00 ","$1,525,000.00 "
FLATBUSH-CENTRAL         ,03 THREE FAMILY HOMES   ,11,"$200,000.00 ","$429,318.00 ","$385,000.00 ","$975,000.00 "
FLATBUSH-EAST            ,01 ONE FAMILY HOMES     ,114,"$200,000.00 ","$369,369.00 ","$356,500.00 ","$850,000.00 "
FLATBUSH-EAST            ,02 TWO FAMILY HOMES     ,89,"$200,000.00 ","$399,214.00 ","$399,000.00 ","$760,000.00 "
FLATBUSH-EAST            ,03 THREE FAMILY HOMES   ,29,"$225,000.00 ","$435,037.00 ","$450,000.00 ","$720,000.00 "
FLATBUSH-LEFFERTS GARDEN ,01 ONE FAMILY HOMES     ,22,"$340,000.00 ","$922,236.00 ","$910,000.00 ","$1,650,000.00 "
FLATBUSH-LEFFERTS GARDEN ,02 TWO FAMILY HOMES     ,13,"$251,000.00 ","$537,150.00 ","$549,000.00 ","$959,000.00 "
FLATBUSH-LEFFERTS GARDEN ,03 THREE FAMILY HOMES   ,5,"$360,000.00 ","$515,000.00 ","$570,000.00 ","$640,000.00 "
FLATBUSH-NORTH           ,01 ONE FAMILY HOMES     ,17,"$200,000.00 ","$313,791.00 ","$320,000.00 ","$390,000.00 "
FLATBUSH-NORTH           ,02 TWO FAMILY HOMES     ,40,"$200,000.00 ","$387,354.00 ","$363,670.00 ","$840,000.00 "
FLATBUSH-NORTH           ,03 THREE FAMILY HOMES   ,14,"$280,000.00 ","$521,596.00 ","$470,000.00 ","$999,995.00 "
FLATLANDS                ,01 ONE FAMILY HOMES     ,28,"$225,000.00 ","$367,396.00 ","$382,500.00 ","$460,000.00 "
FLATLANDS                ,02 TWO FAMILY HOMES     ,28,"$225,000.00 ","$433,417.00 ","$460,000.00 ","$616,220.00 "
FLATLANDS                ,03 THREE FAMILY HOMES   ,1,"$553,000.00 ","$553,000.00 ","$553,000.00 ","$553,000.00 "
FORT GREENE              ,01 ONE FAMILY HOMES     ,1,"$2,350,000.00 ","$2,350,000.00 ","$2,350,000.00 ","$2,350,000.00 "
FORT GREENE              ,02 TWO FAMILY HOMES     ,21,"$320,000.00 ","$1,629,810.00 ","$1,520,000.00 ","$3,285,000.00 "
FORT GREENE              ,03 THREE FAMILY HOMES   ,6,"$263,000.00 ","$1,460,167.00 ","$1,500,000.00 ","$2,180,000.00 "
GERRITSEN BEACH          ,01 ONE FAMILY HOMES     ,42,"$200,000.00 ","$389,931.00 ","$377,368.00 ","$830,000.00 "
GERRITSEN BEACH          ,02 TWO FAMILY HOMES     ,7,"$310,000.00 ","$432,393.00 ","$435,000.00 ","$599,000.00 "
GOWANUS                  ,01 ONE FAMILY HOMES     ,10,"$340,000.00 ","$740,900.00 ","$769,500.00 ","$1,180,000.00 "
GOWANUS                  ,02 TWO FAMILY HOMES     ,24,"$534,000.00 ","$1,145,917.00 ","$999,000.00 ","$2,500,000.00 "
GOWANUS                  ,03 THREE FAMILY HOMES   ,14,"$342,500.00 ","$833,726.00 ","$745,000.00 ","$1,420,000.00 "
GRAVESEND                ,01 ONE FAMILY HOMES     ,53,"$270,000.00 ","$513,081.00 ","$520,000.00 ","$810,000.00 "
GRAVESEND                ,02 TWO FAMILY HOMES     ,105,"$200,000.00 ","$644,677.00 ","$650,000.00 ","$1,300,000.00 "
GRAVESEND                ,03 THREE FAMILY HOMES   ,33,"$575,000.00 ","$901,561.00 ","$875,000.00 ","$1,450,000.00 "
GREENPOINT               ,01 ONE FAMILY HOMES     ,2,"$655,000.00 ","$690,000.00 ","$690,000.00 ","$725,000.00 "
GREENPOINT               ,02 TWO FAMILY HOMES     ,50,"$270,000.00 ","$837,406.00 ","$782,500.00 ","$1,850,000.00 "
GREENPOINT               ,03 THREE FAMILY HOMES   ,19,"$302,000.00 ","$934,000.00 ","$815,000.00 ","$2,499,000.00 "
KENSINGTON               ,01 ONE FAMILY HOMES     ,6,"$202,800.00 ","$534,300.00 ","$607,000.00 ","$850,000.00 "
KENSINGTON               ,02 TWO FAMILY HOMES     ,20,"$250,000.00 ","$699,279.00 ","$665,000.00 ","$1,500,000.00 "
MADISON                  ,01 ONE FAMILY HOMES     ,73,"$200,000.00 ","$602,405.00 ","$555,000.00 ","$2,200,000.00 "
MADISON                  ,02 TWO FAMILY HOMES     ,33,"$250,000.00 ","$711,421.00 ","$600,000.00 ","$1,745,000.00 "
MADISON                  ,03 THREE FAMILY HOMES   ,1,"$938,000.00 ","$938,000.00 ","$938,000.00 ","$938,000.00 "
MANHATTAN BEACH          ,01 ONE FAMILY HOMES     ,17,"$275,000.00 ","$1,088,066.00 ","$855,000.00 ","$2,900,000.00 "
MANHATTAN BEACH          ,02 TWO FAMILY HOMES     ,8,"$900,000.00 ","$1,098,250.00 ","$995,000.00 ","$1,700,000.00 "
MANHATTAN BEACH          ,03 THREE FAMILY HOMES   ,1,"$1,500,000.00 ","$1,500,000.00 ","$1,500,000.00 ","$1,500,000.00 "
MARINE PARK              ,01 ONE FAMILY HOMES     ,101,"$200,000.00 ","$480,655.00 ","$463,000.00 ","$940,000.00 "
MARINE PARK              ,02 TWO FAMILY HOMES     ,44,"$222,500.00 ","$506,955.00 ","$507,500.00 ","$740,000.00 "
MARINE PARK              ,03 THREE FAMILY HOMES   ,5,"$550,000.00 ","$641,040.00 ","$625,000.00 ","$775,000.00 "
MIDWOOD                  ,01 ONE FAMILY HOMES     ,89,"$212,000.00 ","$814,003.00 ","$663,800.00 ","$3,400,500.00 "
MIDWOOD                  ,02 TWO FAMILY HOMES     ,51,"$201,000.00 ","$622,757.00 ","$620,000.00 ","$1,385,500.00 "
MIDWOOD                  ,03 THREE FAMILY HOMES   ,5,"$240,000.00 ","$526,000.00 ","$390,000.00 ","$925,000.00 "
MILL BASIN               ,01 ONE FAMILY HOMES     ,26,"$385,000.00 ","$817,981.00 ","$825,000.00 ","$1,350,000.00 "
MILL BASIN               ,02 TWO FAMILY HOMES     ,12,"$200,000.00 ","$580,167.00 ","$603,000.00 ","$797,000.00 "
NAVY YARD                ,01 ONE FAMILY HOMES     ,1,"$715,000.00 ","$715,000.00 ","$715,000.00 ","$715,000.00 "
NAVY YARD                ,02 TWO FAMILY HOMES     ,3,"$485,000.00 ","$625,000.00 ","$650,000.00 ","$740,000.00 "
NAVY YARD                ,03 THREE FAMILY HOMES   ,2,"$255,000.00 ","$317,500.00 ","$317,500.00 ","$380,000.00 "
OCEAN HILL               ,01 ONE FAMILY HOMES     ,5,"$242,500.00 ","$322,030.00 ","$280,000.00 ","$447,193.00 "
OCEAN HILL               ,02 TWO FAMILY HOMES     ,89,"$200,000.00 ","$431,484.00 ","$424,000.00 ","$1,728,221.00 "
OCEAN HILL               ,03 THREE FAMILY HOMES   ,56,"$200,000.00 ","$475,968.00 ","$483,750.00 ","$873,600.00 "
OCEAN PARKWAY-NORTH      ,01 ONE FAMILY HOMES     ,76,"$210,000.00 ","$1,023,253.00 ","$712,500.00 ","$4,200,000.00 "
OCEAN PARKWAY-NORTH      ,02 TWO FAMILY HOMES     ,70,"$243,000.00 ","$841,377.00 ","$729,000.00 ","$3,025,000.00 "
OCEAN PARKWAY-NORTH      ,03 THREE FAMILY HOMES   ,10,"$610,000.00 ","$835,000.00 ","$755,000.00 ","$1,745,000.00 "
OCEAN PARKWAY-SOUTH      ,01 ONE FAMILY HOMES     ,29,"$280,000.00 ","$1,454,550.00 ","$690,000.00 ","$6,052,000.00 "
OCEAN PARKWAY-SOUTH      ,02 TWO FAMILY HOMES     ,47,"$275,000.00 ","$830,212.00 ","$670,000.00 ","$3,000,000.00 "
OCEAN PARKWAY-SOUTH      ,03 THREE FAMILY HOMES   ,11,"$650,000.00 ","$827,773.00 ","$800,000.00 ","$1,137,000.00 "
OLD MILL BASIN           ,01 ONE FAMILY HOMES     ,61,"$200,000.00 ","$360,069.00 ","$355,000.00 ","$740,000.00 "
OLD MILL BASIN           ,02 TWO FAMILY HOMES     ,29,"$225,000.00 ","$408,615.00 ","$425,000.00 ","$630,000.00 "
OLD MILL BASIN           ,03 THREE FAMILY HOMES   ,3,"$582,000.00 ","$614,000.00 ","$610,000.00 ","$650,000.00 "
PARK SLOPE               ,01 ONE FAMILY HOMES     ,11,"$1,403,000.00 ","$2,655,550.00 ","$2,482,000.00 ","$5,203,550.00 "
PARK SLOPE               ,02 TWO FAMILY HOMES     ,59,"$295,423.00 ","$2,046,836.00 ","$2,050,913.00 ","$4,000,000.00 "
PARK SLOPE               ,03 THREE FAMILY HOMES   ,34,"$300,000.00 ","$1,929,274.00 ","$1,860,000.00 ","$3,575,000.00 "
PARK SLOPE SOUTH         ,01 ONE FAMILY HOMES     ,5,"$605,000.00 ","$875,000.00 ","$795,000.00 ","$1,350,000.00 "
PARK SLOPE SOUTH         ,02 TWO FAMILY HOMES     ,32,"$420,000.00 ","$1,148,250.00 ","$1,102,500.00 ","$2,050,000.00 "
PARK SLOPE SOUTH         ,03 THREE FAMILY HOMES   ,7,"$645,000.00 ","$1,260,714.00 ","$1,375,000.00 ","$1,600,000.00 "
PROSPECT HEIGHTS         ,01 ONE FAMILY HOMES     ,2,"$1,925,000.00 ","$2,145,000.00 ","$2,145,000.00 ","$2,365,000.00 "
PROSPECT HEIGHTS         ,02 TWO FAMILY HOMES     ,14,"$850,000.00 ","$1,600,116.00 ","$1,518,750.00 ","$2,975,000.00 "
PROSPECT HEIGHTS         ,03 THREE FAMILY HOMES   ,4,"$890,968.00 ","$1,337,742.00 ","$1,355,000.00 ","$1,750,000.00 "
RED HOOK                 ,01 ONE FAMILY HOMES     ,6,"$425,000.00 ","$822,500.00 ","$745,000.00 ","$1,550,000.00 "
RED HOOK                 ,02 TWO FAMILY HOMES     ,7,"$300,000.00 ","$889,159.00 ","$791,115.00 ","$1,238,000.00 "
RED HOOK                 ,03 THREE FAMILY HOMES   ,8,"$275,000.00 ","$578,125.00 ","$545,000.00 ","$970,000.00 "
SEAGATE                  ,01 ONE FAMILY HOMES     ,9,"$225,000.00 ","$595,596.00 ","$630,000.00 ","$830,000.00 "
SEAGATE                  ,02 TWO FAMILY HOMES     ,6,"$390,000.00 ","$545,083.00 ","$509,975.00 ","$785,550.00 "
SHEEPSHEAD BAY           ,01 ONE FAMILY HOMES     ,58,"$200,000.00 ","$499,950.00 ","$507,450.00 ","$1,200,000.00 "
SHEEPSHEAD BAY           ,02 TWO FAMILY HOMES     ,80,"$218,000.00 ","$566,043.00 ","$580,000.00 ","$960,000.00 "
SHEEPSHEAD BAY           ,03 THREE FAMILY HOMES   ,22,"$356,387.00 ","$719,597.00 ","$717,500.00 ","$1,230,000.00 "
SPRING CREEK             ,02 TWO FAMILY HOMES     ,27,"$335,560.00 ","$416,479.00 ","$419,656.00 ","$419,656.00 "
SUNSET PARK              ,01 ONE FAMILY HOMES     ,17,"$285,500.00 ","$467,676.00 ","$430,000.00 ","$790,000.00 "
SUNSET PARK              ,02 TWO FAMILY HOMES     ,119,"$216,000.00 ","$777,215.00 ","$770,000.00 ","$2,000,000.00 "
SUNSET PARK              ,03 THREE FAMILY HOMES   ,45,"$200,000.00 ","$725,367.00 ","$719,000.00 ","$1,101,000.00 "
WILLIAMSBURG-CENTRAL     ,01 ONE FAMILY HOMES     ,1,"$900,000.00 ","$900,000.00 ","$900,000.00 ","$900,000.00 "
WILLIAMSBURG-CENTRAL     ,02 TWO FAMILY HOMES     ,6,"$300,000.00 ","$709,781.00 ","$761,844.00 ","$975,000.00 "
WILLIAMSBURG-CENTRAL     ,03 THREE FAMILY HOMES   ,6,"$274,500.00 ","$673,083.00 ","$474,500.00 ","$1,550,000.00 "
WILLIAMSBURG-EAST        ,01 ONE FAMILY HOMES     ,12,"$250,000.00 ","$659,500.00 ","$645,000.00 ","$999,000.00 "
WILLIAMSBURG-EAST        ,02 TWO FAMILY HOMES     ,25,"$200,000.00 ","$776,860.00 ","$665,000.00 ","$1,950,000.00 "
WILLIAMSBURG-EAST        ,03 THREE FAMILY HOMES   ,11,"$420,000.00 ","$901,045.00 ","$950,000.00 ","$1,340,000.00 "
WILLIAMSBURG-NORTH       ,01 ONE FAMILY HOMES     ,3,"$1,295,000.00 ","$2,073,333.00 ","$2,025,000.00 ","$2,900,000.00 "
WILLIAMSBURG-NORTH       ,02 TWO FAMILY HOMES     ,7,"$800,000.00 ","$1,310,000.00 ","$1,000,000.00 ","$2,850,000.00 "
WILLIAMSBURG-NORTH       ,03 THREE FAMILY HOMES   ,11,"$800,000.00 ","$1,393,818.00 ","$1,400,000.00 ","$2,100,000.00 "
WILLIAMSBURG-SOUTH       ,01 ONE FAMILY HOMES     ,2,"$710,000.00 ","$955,000.00 ","$955,000.00 ","$1,200,000.00 "
WILLIAMSBURG-SOUTH       ,02 TWO FAMILY HOMES     ,1,"$860,000.00 ","$860,000.00 ","$860,000.00 ","$860,000.00 "
WINDSOR TERRACE          ,01 ONE FAMILY HOMES     ,9,"$625,000.00 ","$976,667.00 ","$899,000.00 ","$1,425,000.00 "
WINDSOR TERRACE          ,02 TWO FAMILY HOMES     ,34,"$325,000.00 ","$975,382.00 ","$895,000.00 ","$1,690,000.00 "
WINDSOR TERRACE          ,03 THREE FAMILY HOMES   ,8,"$950,000.00 ","$1,240,500.00 ","$1,200,000.00 ","$1,625,000.00 "
WYCKOFF HEIGHTS          ,01 ONE FAMILY HOMES     ,3,"$419,000.00 ","$433,000.00 ","$425,000.00 ","$455,000.00 "
WYCKOFF HEIGHTS          ,02 TWO FAMILY HOMES     ,9,"$345,000.00 ","$463,883.00 ","$475,000.00 ","$600,000.00 "
WYCKOFF HEIGHTS          ,03 THREE FAMILY HOMES   ,4,"$385,000.00 ","$471,250.00 ","$465,000.00 ","$570,000.00 "
