NEIGHBORHOOD,BOROUGH,2015,2016,2017,BUILDING_CLASS_CATEGORY,Avg,Diff,Variance,Variance_prediction,Variance_Test
Brooklyn Heights,BROOKLYN,6898194.333333333,4768055.666666667,5895432.222222223,Condo_Walkup,5833125.0,62307.22222222295,0.010568728444941205,-0.4467520548382858,0.19122882140956968
Brownsville,BROOKLYN,410518.6666666667,471355.0,530390.4312629399,Condo_Walkup,440936.8333333334,89453.59792960656,0.16865613076126582,0.12906690993695477,0.11130561145752127
Bushwick,BROOKLYN,777332.6666666666,969014.0,971190.6550652273,Condo_Walkup,873173.3333333333,98017.32173189404,0.10092490204748829,0.19781069554550643,0.00224122323858348
Canarsie,BROOKLYN,457344.6666666667,502753.3333333333,537897.9963104929,Condo_Walkup,480049.0,57848.99631049286,0.10754640602360688,0.09031997135772339,0.06533704014185035
Carroll Gardens,BROOKLYN,3630629.6666666665,2577453.6666666665,3164930.6184012066,Condo_Walkup,3104041.6666666665,60888.95173454005,0.019238637138054755,-0.4086110309645398,0.18562079949522223
Clinton Hill,BROOKLYN,2243971.6666666665,2273279.0,2310399.578205128,Condo_Walkup,2258625.333333333,51774.24487179518,0.022409216726059503,0.012892096981203577,0.016066735189575274
Cobble Hill,BROOKLYN,3341292.8333333335,2722222.1666666665,3284306.9090909087,Condo_Walkup,3031757.5,252549.4090909087,0.07689580056962886,-0.22741371892681073,0.1711425752777247
Coney Island,BROOKLYN,555314.3333333334,462435.3333333333,654444.1444444446,Condo_Walkup,508874.8333333334,145569.3111111112,0.22243198651381393,-0.20084754192658302,0.2933922057994833
Crown Heights,BROOKLYN,1027201.6666666666,1115585.0,1217543.3239698315,Condo_Walkup,1071393.3333333333,146149.9906364982,0.12003678863760871,0.07922599652499215,0.08374102338912566
Cypress Hills,BROOKLYN,470155.6666666667,505829.0,558019.8490234354,Condo_Walkup,487992.3333333334,70027.51569010201,0.12549287594814756,0.07052449213732964,0.09352866052125594
Downtown Brooklyn,BROOKLYN,2898233.6,3018386.0,3013750.0,Condo_Walkup,2958309.8,55440.200000000186,0.01839575279966825,0.03980683716396773,-0.0015382828701783493
Dyker Heights,BROOKLYN,1035740.0,1061528.0,1174470.5008870214,Condo_Walkup,1048634.0,125836.50088702142,0.10714317711001096,0.024293282890324137,0.09616461273545938
East Flatbush,BROOKLYN,498966.0,539777.6666666666,608913.1437607486,Condo_Walkup,519371.8333333333,89541.31042741524,0.14705103896163788,0.07560829057395847,0.11353914396902283
East New York,BROOKLYN,429323.0,470588.6666666667,523121.5371244033,Condo_Walkup,449955.8333333334,73165.70379106991,0.13986368099708044,0.08768946128466053,0.10042192249722608
Flatbush,BROOKLYN,792517.0,809792.0,907807.0856344759,Condo_Walkup,801154.5,106652.58563447592,0.11748375543900422,0.02133263850470244,0.10796906874324752
Flatlands,BROOKLYN,541094.3333333334,506282.3333333333,619046.9596153847,Condo_Walkup,523688.3333333334,95358.62628205132,0.1540410219303845,-0.06876005285588356,0.18215843649747074
Fort Greene,BROOKLYN,2024537.6666666667,2233959.0,2688385.875,Condo_Walkup,2129248.3333333335,559137.5416666665,0.20798262141838791,0.09374448382147267,0.16903335165752573
