Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,rank_pred_eval,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Mill Basin,Condos-Elevator,BROOKLYN,63,0.0220456395267914,-0.08564491113879623,0.0018274853801169175,0.13278155493144775,-0.014840155715465292,0.09154437456324259,-0.047498607413664885,0.04243080963492472,-1.0,-1.0,-1.0,-1.0,-16.356077631900284,-1.0,-1.0,-1.0,null
Morrisania,Two_Family,BRONX,42,0.31470106100448736,-0.015245502374961339,0.014866421679320027,0.10524219427664565,0.056364151575259584,0.027557400013008635,0.2766369011116028,0.1199601777213851,84.0969644498931,0.021178457369974295,68.11564054767484,82.83343425919516,14.717793711520315,150000.0,703101.0,414900.1153846154,52
Richmond Hill,One_Family,QUEENS,102,0.12723594507406774,-0.10371017749755511,0.03339692489382483,0.06187033428527523,-0.01849491009418701,0.07644852210069594,0.09937495889462808,0.09436588299840196,77.4650812594431,0.04816471156269512,74.00536210986243,72.29904861796484,-1.706313491897589,105000.0,1060000.0,486387.6875,192
Rosebank,One_Family,STATEN ISLAND,120,0.20300325351246942,-0.00789466039161007,-0.028846153846153744,0.06903726672703152,0.046880497656678614,0.054545454545454515,0.1745084120431194,0.06699746442446988,70.37349475338192,0.01904720792815321,67.65049760111206,76.76410614878392,9.11360854767186,155000.0,970000.0,497191.4166666667,60
Rossville,Three_Family,STATEN ISLAND,123,0.15403802708339814,-0.08360121338343847,0.08333333333333323,0.08226553377254091,-0.05428951547143899,0.08695652173913032,0.11774858530778076,0.10818712816589804,-1.0,-1.0,-1.0,-1.0,-5.870523819619791,-1.0,-1.0,-1.0,null
SoHo,Three_Family,MANHATTAN,1,0.4957060822308536,-0.0014599872251117802,-0.009900990099009865,-0.17378869572762087,0.07452762329163672,-0.01980198019801973,0.5360230561873018,0.171605876146091,-1.0,-1.0,-1.0,-1.0,55.61675265793323,-1.0,-1.0,-1.0,null
Cobble Hill,Condos-Elevator,BROOKLYN,76,0.07689580056962886,-0.013355793526651316,0.057414698162729816,-0.22741371892681073,0.04450292171355598,0.10416666666666667,0.1711425752777247,0.04660952215071308,65.09065914034286,-0.07135430364313947,47.92046288961019,76.56408000640589,28.643617116795696,600000.0,2625000.0,1311222.2222222222,18
Country Club,Three_Family,BRONX,45,0.1758109370545698,-0.04420403652649316,-0.0744680851063829,-0.08606778485664299,-0.011165048543689354,-0.019999999999999928,0.20981564556199742,0.06059842130310096,68.71540231634114,-0.030657705282349283,56.80245263007178,78.86235695863665,22.059904328564876,445000.0,925000.0,757500.0,6
Far Rockaway,Condos-Walkup,QUEENS,101,0.05801359520779405,-0.06548924690517588,0.010005171659307081,0.026921660380806012,0.00958458929917102,0.017012629985258373,0.045160665061063685,0.04900174999962505,-1.0,-1.0,-1.0,-1.0,3.4357328408553514,-1.0,-1.0,-1.0,null
Mott Haven,Coops-Elevator,BRONX,40,0.14074148098382047,-0.14027153241667334,0.05064986864810682,0.06893115659417803,-0.03755912155624212,0.0936685794607038,0.11006951207321315,0.11803059847303321,-1.0,-1.0,-1.0,-1.0,-4.213972228147213,-1.0,-1.0,-1.0,null
Parkchester,Coops-Walkup,BRONX,43,0.13493444270135616,-0.08168790457191696,-0.02517247454423893,0.11152726151837682,-0.02424646445407365,0.04981271910531739,0.08384639113808225,0.07360909813818171,-1.0,-1.0,-1.0,-1.0,-5.471100242670772,-1.0,-1.0,-1.0,null
Riverdale,One_Family,BRONX,50,0.011051583876176876,-0.04602577018929939,0.022222222222222143,0.10568501505432015,0.01853200411822307,0.07860262008733632,-0.04412246535882376,0.0278339179879372,60.225605620198685,0.049227608643556894,74.23733827857527,63.771232738802375,-10.46610553977289,170000.0,3650000.0,1052347.775510204,49
Sheepshead Bay,Condos-Elevator,BROOKLYN,61,0.1349071908221123,0.012301951550465047,-0.002032520325203209,0.04743184332263882,-0.0915909571096556,0.0436507936507936,0.11389233075479878,0.04178860608625248,63.841484175511475,0.06415022641948423,77.49418389529188,73.16179214745291,-4.332391747838969,183855.0,1725933.0,785363.9298245613,114
Washington Heights,Condos-Walkup,MANHATTAN,34,0.3164874382276589,0.00189151794314925,0.015781922525107548,-0.013294978479196556,0.00824814329401498,0.03438395415472785,0.3210010762668737,0.1139594768336978,-1.0,-1.0,-1.0,-1.0,21.836018942856924,-1.0,-1.0,-1.0,null
Bellerose,Condos-Elevator,QUEENS,105,0.09038768335683992,-0.053001226290391966,-0.010101010101010065,0.018996795444782125,-0.0514101331016721,0.019801980198019906,0.08166497201867011,0.05031092716579824,-1.0,-1.0,-1.0,-1.0,0.7334746933961753,-1.0,-1.0,-1.0,null
Bloomfield,Coops-Walkup,STATEN ISLAND,121,0.0,-0.09269450240992776,-0.03618618618618618,0.0,-0.048095394679912015,0.0685698292751191,0.0,0.02803125441742456,-1.0,-1.0,-1.0,-1.0,-5.040137208432469,-1.0,-1.0,-1.0,null
Carroll Gardens,Coops-Elevator,BROOKLYN,76,0.019238637138054755,-0.013355793526651316,0.033986472379466795,-0.4086110309645398,0.04450292171355598,0.015605781057810507,0.18562079949522223,0.02057245850384639,-1.0,-1.0,-1.0,-1.0,48.17725707032008,-1.0,-1.0,-1.0,null
Dyker Heights,One_Family,BROOKLYN,68,0.10714317711001115,0.005630113061862303,-0.012500000000000122,0.024293282890324137,0.047910134662666755,0.030395136778115554,0.09616461273545956,0.03212306676375895,61.33699134016417,-0.0030626206589243667,62.82505079268809,72.1082630265426,9.283212233854513,200000.0,3380000.0,1000379.85,80
Eltingville,Two_Family,STATEN ISLAND,122,0.10460351755835272,-0.04834150701809471,-0.021978021978022098,0.11016797593403749,0.008673106486473918,0.062499999999999965,0.05240627628353234,0.05045332845815582,66.08664964188165,0.05071454898232354,74.56186144182637,69.50777707091052,-5.054084370915845,318000.0,931800.0,668223.6666666666,48
Hollis,Condos-Walkup,QUEENS,103,0.010179705508009597,-0.2441680086279495,-0.004694835680751282,0.11567815879054275,-0.1401270648030497,0.009302325581395562,-0.05058517376911741,0.10005639145879533,-1.0,-1.0,-1.0,-1.0,-21.683212070094363,-1.0,-1.0,-1.0,null
Rosedale,Coops-Elevator,QUEENS,105,0.09028119128894961,-0.053001226290391966,0.020618556701030855,-0.012324107692885281,-0.0514101331016721,0.04123711340206171,0.09585259627581938,0.057953546642546865,-1.0,-1.0,-1.0,-1.0,2.7995869979529147,-1.0,-1.0,-1.0,null
Bay Terrace,Three_Family,STATEN ISLAND,122,0.16707956786647646,-0.04834150701809471,-0.01960784313725501,0.08283759991866836,0.008673106486473918,0.0,0.13109037387944952,0.07291249077619089,-1.0,-1.0,-1.0,-1.0,5.119810942041582,-1.0,-1.0,-1.0,null
East Flatbush,One_Family,BROOKLYN,67,0.14705103896163788,-0.035428086964600855,0.01623688218480728,0.07560829057395847,0.01883291482411502,0.008983331749902346,0.11353914396902283,0.06969831896861542,71.07332852669097,0.021175568708715044,68.11501010039665,73.14080283774426,5.025792737347615,106500.0,1210000.0,549490.6798029557,203
Hunts Point,Condos-Walkup,BRONX,41,0.16097711365370124,-0.15905770288988824,-0.017587560386473525,-0.11215030373696847,0.007973519436472678,-0.005206009222073437,0.20552729144148593,0.11556818083813235,-1.0,-1.0,-1.0,-1.0,24.66101899227303,-1.0,-1.0,-1.0,null
Soundview,Coops-Elevator,BRONX,43,0.08308250116763968,-0.08168790457191696,0.007125890736341976,0.07300686864681147,-0.02424646445407365,0.037558685446009425,0.048343780874324914,0.06353550992152616,69.47644804345408,0.04464066116951583,73.2362418222257,69.26634965129026,-3.969892170935438,150000.0,300000.0,209028.5,20
Tribeca,Three_Family,MANHATTAN,1,0.3770833333333333,-0.0014599872251117802,0.03614457831325278,0.13125,0.07452762329163672,0.008298755186721999,0.3333333333333333,0.14159930613502456,-1.0,-1.0,-1.0,-1.0,18.736965910892195,-1.0,-1.0,-1.0,null
Bayside,Three_Family,QUEENS,111,0.06636971239522574,-0.09922647185217003,-0.0023980815347721734,0.018981627122186918,0.039923371647509684,0.03294117647058812,0.05742389834729772,0.06232046769550398,69.16161154564632,-0.001090485048591423,63.255467313068635,69.80596609648798,6.550498783419343,490000.0,1690000.0,1115585.8181818181,22
Castleton Corners,One_Family,STATEN ISLAND,121,0.09218663652101083,-0.09269450240992776,-0.00943396226415091,-0.03314539018857425,-0.048095394679912015,0.018518518518518615,0.10698628060751773,0.06698463318028718,70.37016997676552,0.012266900935593475,66.17070273935973,72.7513769472173,6.5806742078575695,110000.0,945954.0,531550.119047619,84
Co-op City,Coops-Walkup,BRONX,45,0.0,-0.04420403652649316,-0.017921146953404955,0.0,-0.011165048543689354,-0.007067137809187444,-0.30303030303030304,0.013201327872246024,-1.0,-1.0,-1.0,-1.0,-15.697803882596787,-1.0,-1.0,-1.0,null
Flatlands,Two_Family,BROOKLYN,63,0.1540410219303845,-0.08564491113879623,-0.02077151335311565,-0.06876005285588356,-0.014840155715465292,0.005797101449275342,0.18215843649747074,0.08297944379287414,74.51467627335019,-0.016680680851054293,59.85292349499181,77.21873451829786,17.36581102330605,245000.0,810000.0,523561.475,40
Longwood,Condos-Elevator,BRONX,41,0.31470106100448736,-0.15905770288988824,0.030263974414053266,0.10524219427664565,0.007973519436472678,0.045695045695045705,0.2766369011116028,0.1813344461110392,100.0,0.04506912164599833,73.3297528700674,82.83343425919516,9.503681389127763,205000.0,270000.0,230750.0,4
Lower East Side,Condos-Elevator,MANHATTAN,7,0.0,-0.002726294990120216,-0.02336887279554758,0.0,0.018975144537233934,0.040759997432441214,0.0,-0.004751700202838809,51.782160865466984,0.00259994154321673,64.06089903086911,66.39335827640221,2.3324592455331015,330000.0,2.0365E7,2874084.61627907,86
Manhattan Beach,Condos-Elevator,BROOKLYN,61,-0.015097154566381521,0.012301951550465047,-0.08979328165374655,-0.1898831468285502,-0.0915909571096556,0.0059101654846333606,0.0729211683861091,-0.03265310513185619,44.55246923530346,-0.028345177174971987,57.30715945451349,70.72694336286192,13.419783908348428,865000.0,865000.0,865000.0,1
Ozone Park,Coops-Elevator,QUEENS,106,0.13792288642215808,-0.05380434782608689,0.015695067264573936,0.018812730084140614,-0.011593833609376956,0.02696629213483119,0.12973687377422513,0.07371851619433356,-1.0,-1.0,-1.0,-1.0,6.689414255989462,-1.0,-1.0,-1.0,null
Pleasant Plains,Condos-Walkup,STATEN ISLAND,123,0.058362771581203454,-0.08360121338343847,0.1304347826086956,0.040429640275491015,-0.05428951547143899,0.26086956521739124,0.038935015784604,0.0864761510589705,-1.0,-1.0,-1.0,-1.0,-16.847645370544328,-1.0,-1.0,-1.0,null
Willowbrook,Three_Family,STATEN ISLAND,121,0.15073551913244457,-0.09269450240992776,0.09000000000000004,0.07664933474747998,-0.048095394679912015,0.10416666666666667,0.1168906469210553,0.1123352326603267,-1.0,-1.0,-1.0,-1.0,-5.89078421940701,-1.0,-1.0,-1.0,null
East Harlem,Coops-Elevator,MANHATTAN,23,-0.5066003121014288,-0.06519871475454918,-0.033572809899221734,-0.8074417663293467,0.00881672769319709,-0.01916357575719546,-0.0732905167762517,-0.1596238258084858,11.65236406543857,-0.29092220323184903,0.0,62.037823422671146,62.037823422671146,280000.0,951000.0,615500.0,2
Jamaica,Two_Family,QUEENS,103,0.06081708314267923,-0.2441680086279495,0.03265807243707796,0.10280954790610856,-0.1401270648030497,0.008090001264062346,0.009922366180197432,0.12711770066038702,85.95159090388177,0.09405666800437346,84.02123328098757,66.98302817682425,-17.038205104163325,140000.0,5700000.0,583978.492917847,353
Oakwood,Coops-Elevator,STATEN ISLAND,122,0.06572713127536912,-0.04834150701809471,-0.03191489361702116,0.15389442850350607,0.008673106486473918,0.02040816326530623,-0.012155407740077043,0.03436237534936179,-1.0,-1.0,-1.0,-1.0,-9.934392571846786,-1.0,-1.0,-1.0,null
Cambria Heights,Three_Family,QUEENS,105,0.17469660905858275,-0.053001226290391966,0.012171757872489248,0.09237768058622862,-0.0514101331016721,0.09222253219199186,0.13473082953334284,0.08538724315478305,-1.0,-1.0,-1.0,-1.0,-5.66969130904539,-1.0,-1.0,-1.0,null
East Elmhurst,Coops-Elevator,QUEENS,115,0.17558779078855433,0.014988707138457326,-0.04071901422297958,0.1250959633108648,0.0029971693400676386,0.03480924533556099,0.12058196784592486,0.045280490364866186,-1.0,-1.0,-1.0,-1.0,-1.1274587105306324,-1.0,-1.0,-1.0,null
Flatiron District,Coops-Walkup,MANHATTAN,13,0.0,-0.06703331144409284,0.003219262656553311,0.0,-0.08380938501894483,-0.003989715400301739,0.0,0.027618140241775467,60.16969422185263,0.0325263251575025,70.59230074348247,66.39335827640221,-4.198942467080258,1250000.0,1250000.0,1250000.0,1
Fordham,Two_Family,BRONX,52,0.1949466391252193,-0.006578378845489072,7.55979107486385E-4,0.2436768358204707,-0.054818685983307296,0.008446717194776673,0.08325144564057103,0.07105167000889398,71.42400300754478,0.10932604622918184,87.35375900054852,71.3408547474395,-16.012904253109028,260000.0,2600000.0,679542.0,20
Grant City,Two_Family,STATEN ISLAND,122,0.10953036573675176,-0.04834150701809471,0.006802721088435169,-0.030113534556687048,0.008673106486473918,0.02702702702702693,0.12273907926267887,0.059372911087209795,68.39785339817558,-0.007252222932673301,61.91067450791474,73.68753985893242,11.776865351017683,475000.0,946972.0,723885.8333333334,24
Baychester,Two_Family,BRONX,47,0.13095627221967462,0.022216691554670487,0.0,0.06566626790090477,0.07898425530527753,0.019607843137254832,0.1014541975264436,0.036948018655017914,62.58721205101801,-0.0037085475724806354,62.684077923937906,72.42261434963712,9.738536425699209,150000.0,925881.0,495201.1395348837,129
Clinton Hill,Two_Family,BROOKLYN,88,0.022409216726059503,-0.0911834479445062,0.020487307054471347,0.012892096981203577,0.001842126969288669,-0.004594820384294053,0.016066735189575274,0.049438431795541145,65.82367399868902,0.002626678059632271,64.06673424742439,67.34817791995175,3.2814436725273595,500000.0,3939998.0,2119457.75,20
Concord,Three_Family,STATEN ISLAND,120,0.03542897796091078,-0.00789466039161007,-0.04950495049504951,0.22638454910924286,0.046880497656678614,0.018691588785046665,-0.08768901573862109,0.0031817688192004243,-1.0,-1.0,-1.0,-1.0,-16.531393719727447,-1.0,-1.0,-1.0,null
Crotona Park,Two_Family,BRONX,48,0.1678432778050108,-0.06928387141761398,0.03896124170234898,0.07833306332682534,-0.042271528647151335,0.04797905011115218,0.1339220066557066,0.09619900622438661,77.9400722384879,0.05631994615103744,75.78523347165424,74.35212283868921,-1.4331106329650254,270000.0,935000.0,518380.8125,16
Gerritsen Beach,Two_Family,BROOKLYN,61,-0.030227013481870808,0.012301951550465047,0.021602882029264425,-0.07984187346225594,-0.0915909571096556,0.10438627943109838,0.009321788711869668,-0.010099514831524693,50.396458218627615,0.03478829698984727,71.08597371413194,66.94733684579361,-4.138636868338324,304000.0,775000.0,502076.5333333333,15
Prospect Heights,Condos-Elevator,BROOKLYN,77,-0.15660491531052814,-0.06301534286608913,-0.04724241257310672,0.13637081204341583,-0.03261375731772225,-0.006955161406253159,-0.24123932248422464,-0.04141618635552587,42.28181744775425,0.05903649679072115,76.37811778835335,52.05690216464812,-24.32121562370523,527850.0,4227000.0,1124879.124423963,217
Red Hook,Condos-Walkup,BROOKLYN,76,0.16028885103316973,-0.013355793526651316,-0.03636363636363624,0.030995019591765885,0.04450292171355598,0.03448275862068969,0.1470705688182335,0.052352506181360864,-1.0,-1.0,-1.0,-1.0,11.276064978147375,-1.0,-1.0,-1.0,null
West Brighton,Coops-Walkup,STATEN ISLAND,120,0.18578119182788422,-0.00789466039161007,0.04697986577181209,-0.057849924472905934,0.046880497656678614,0.08108108108108115,0.20867037145027154,0.07992624773935651,73.72354528874487,-0.01872940235791824,59.40579218333505,78.7942952020805,19.388503018745453,127000.0,170000.0,150666.66666666666,3
Williamsburg,Condos-Elevator,BROOKLYN,90,-0.0073153070053886635,-0.030720220276305978,0.0028540668267605317,0.11878514882126594,-0.02937561067860176,0.011913888269402519,-0.07092000296959554,0.010441247365326494,55.71889187060874,0.056303518426234406,75.78164813801367,62.17869915885489,-13.602948979158775,200000.0,3890000.0,1121961.9832635983,478
Windsor Terrace,Coops-Elevator,BROOKLYN,72,0.1557630336575392,0.014801045016077277,0.053846153846153884,0.11297877456317583,-0.02067103581880388,0.08808290155440429,0.10521730761451353,0.062058182235246284,69.09364926913865,0.06983171081323417,78.73416188186727,72.64624979209215,-6.087912089775116,420000.0,1050000.0,608080.8888888889,36
Woodside,Two_Family,QUEENS,108,0.058716131662877896,0.012723156380444736,5.211002162564175E-4,0.1707283231115413,-0.05233356211393273,0.041241149237472755,-0.029135125448637996,0.015591658583893471,57.05344419775871,0.09099862524398072,83.35381866852035,64.66190569643501,-18.691912972085333,340000.0,1550000.0,945994.0789473684,38
Flatiron District,One_Family,MANHATTAN,13,0.0,-0.06703331144409284,0.003219262656553311,0.0,-0.08380938501894483,-0.003989715400301739,0.0,0.027618140241775467,-1.0,-1.0,-1.0,-1.0,-4.198942467080258,-1.0,-1.0,-1.0,null
Gravesend,Coops-Elevator,BROOKLYN,61,0.11690433624146106,0.012301951550465047,0.004357298474945343,0.08252556167508426,-0.0915909571096556,0.044919786096256686,0.07889706782219068,0.037085061683061686,62.62272204900344,0.07675027595420592,80.24413143893058,71.08208123637027,-9.162050202560309,160000.0,455000.0,304185.6666666667,63
Hollis Hills,Coops-Elevator,QUEENS,111,0.09248649800769812,-0.09922647185217003,-0.0032467532467534087,0.16149971744340327,0.039923371647509684,-0.01960784313725483,0.012767623042924591,0.071249174731874,71.4751795789855,0.03565359166187356,71.27482336518332,67.15211711190788,-4.122706253275439,120000.0,355000.0,263210.0,20
Mariners Harbor,Condos-Walkup,STATEN ISLAND,121,-0.006640683105830878,-0.09269450240992776,-0.005154639175257806,0.04662023126169471,-0.048095394679912015,0.010204081632653206,-0.030665617834286917,0.03346490208311585,-1.0,-1.0,-1.0,-1.0,-7.239164426046429,-1.0,-1.0,-1.0,null
Woodlawn,Two_Family,BRONX,47,0.12425755693164421,0.022216691554670487,-0.015625000000000038,0.011611775188715763,0.07898425530527753,-0.03124999999999989,0.1191434025400431,0.030697218304207272,60.9675316409079,-0.035342080806060466,55.78009260446927,73.4738547059678,17.69376210149853,400000.0,742500.0,565606.4285714285,14
Douglaston,Coops-Walkup,QUEENS,111,0.1065284222783018,-0.09922647185217003,-0.02397260273972594,0.09540481913034515,0.039923371647509684,0.006666666666666643,0.06177272031767796,0.07098238585334214,71.40605039617017,0.019089004703283587,67.65961970327405,70.06440943264958,2.404789729375537,142900.0,459000.0,258457.72727272726,44
Gramercy,Condos-Elevator,MANHATTAN,13,0.2595132654867256,-0.06703331144409284,0.017312234498152917,-0.9129678328981723,-0.08380938501894483,0.03694277973893805,0.4915929203539823,0.1219710261225293,84.61800680931066,-0.2767792925720478,3.086675359620404,95.60791689366393,92.52124153404353,362500.0,1.575E7,2435254.632352941,68
Laurelton,Coops-Elevator,QUEENS,105,-0.04382837505211751,-0.053001226290391966,0.01933701657458571,0.0642528500130292,-0.0514101331016721,0.01675977653631289,-0.07847595184024252,0.010694813391562088,-1.0,-1.0,-1.0,-1.0,-12.074427743235766,-1.0,-1.0,-1.0,null
Upper East Side,Condos-Elevator,MANHATTAN,19,-0.1017657682522046,0.07065973677592419,-0.004753820033955786,0.06241361407291787,0.07799930651872393,0.007631017843115331,-0.13725589347082442,-0.06507036860713024,36.15264782787844,-0.007447203221189486,61.86812026525202,58.23646630472646,-3.6316539605255542,101400.0,4.5440429E7,2614432.9519906323,854
Whitestone,Condos-Walkup,QUEENS,109,0.10776212096580187,0.008321016039853312,-0.002932551319648083,0.10467651268570063,0.00572466560246606,0.02312138728323691,0.05848486022983651,0.033655198092177305,61.733990597712584,0.04012726001981802,72.2511967737229,69.86901731595184,-2.382179457771059,415000.0,540000.0,471642.6,5
Coney Island,Condos-Elevator,BROOKLYN,60,0.22243198651381393,-0.11284858199304187,0.006024096385541863,-0.20084754192658302,-0.1261309855233854,0.04347826086956516,0.2933922057994833,0.1244966521734371,85.27243613169153,-0.008974680247558604,61.534750012615056,83.82917445537555,22.294424442760494,332000.0,775000.0,520594.5945945946,37
Mount Eden,Coops-Walkup,BRONX,44,0.13675475573645357,-0.06715625228920973,0.012269248546874228,-0.025535062550283264,-0.041087253493992684,0.01806914948189175,0.14763732287441797,0.0777939775601612,-1.0,-1.0,-1.0,-1.0,9.051494037169903,-1.0,-1.0,-1.0,null
Murray Hill,Coops-Walkup,MANHATTAN,109,0.4448483967188665,0.008321016039853312,-0.004103967168262749,-0.5553491482092847,0.00572466560246606,0.06332453825857524,0.5654984340044743,0.15134254064359626,92.22862689236402,-0.18083093354959226,24.027303686744983,100.0,75.97269631325501,390000.0,560000.0,465000.0,3
Park Slope,Three_Family,BROOKLYN,78,0.059909335302334714,-0.04648326715825288,-0.03384545177973831,0.024261352880236335,1.6259281339762319E-4,0.003085059497576155,0.04836536343697926,0.031100211274183727,61.071953440077706,0.009197701257117705,65.50085314126865,69.26763226748685,3.7667791262181964,449168.0,4000000.0,2554198.769230769,26
SoHo,Two_Family,MANHATTAN,1,0.4957060822308536,-0.0014599872251117802,-0.009900990099009865,-0.17378869572762087,0.07452762329163672,-0.01980198019801973,0.5360230561873018,0.171605876146091,97.47917493660334,-0.09558758787082691,42.631574123531266,98.2483267814645,55.61675265793323,2056500.0,4.35E7,1.7852166666666668E7,3
Bath Beach,Condos-Walkup,BROOKLYN,62,0.07983518356704661,-0.061297167829229345,-0.006557377049180305,0.018921319111173653,-0.08088568486096823,0.012944983818770182,0.07104667239151315,0.05082183711786298,66.18213601539958,0.04221298158799062,72.70640330980078,70.61554514933086,-2.090858160469921,475000.0,780000.0,643600.0,5
Bushwick,Three_Family,BROOKLYN,83,0.10092490204748829,-0.035633335523290316,0.011813222020834695,0.19781069554550643,-0.009321075190006533,0.029188745561918875,0.00224122323858348,0.0525303554311457,66.62483990722674,0.08025935990740957,81.00998531680168,66.52655048680023,-14.483434830001443,338000.0,1775000.0,1010492.802631579,76
Country Club,Two_Family,BRONX,45,0.1758109370545698,-0.04420403652649316,-0.0744680851063829,-0.08606778485664299,-0.011165048543689354,-0.019999999999999928,0.20981564556199742,0.06059842130310096,68.71540231634114,-0.030657705282349283,56.80245263007178,78.86235695863665,22.059904328564876,110000.0,1150000.0,633742.487804878,41
Floral Park,Coops-Walkup,QUEENS,105,0.180297819201256,-0.053001226290391966,0.0,0.1410544359651192,-0.0514101331016721,0.039215686274509665,0.11809985546907247,0.08430472723659639,74.8580779997166,0.07973702739708798,80.89598679641782,73.41183842010919,-7.4841483763086245,184000.0,271000.0,217200.0,15
Flushing Meadows Corona Park,Coops-Walkup,QUEENS,110,0.0,-0.11030197872303142,0.0,0.0,-0.057736345476101535,0.08000000000000007,0.0,0.04412079148921257,-1.0,-1.0,-1.0,-1.0,-6.50544383364182,-1.0,-1.0,-1.0,null
Glen Oaks,Three_Family,QUEENS,105,-0.13758632260569323,-0.053001226290391966,-0.022727272727272645,0.08395773989487096,-0.0514101331016721,0.043478260869565064,-0.18743343640372154,-0.03263654057765401,-1.0,-1.0,-1.0,-1.0,-21.512612104630975,-1.0,-1.0,-1.0,null
Morris Park,Condos-Elevator,BRONX,49,0.0995637325104423,-0.005552873008208563,-0.05434782608695653,0.12368436843684369,0.017408452619768054,-0.020833333333333447,0.04020810535015869,0.023481499060199095,-1.0,-1.0,-1.0,-1.0,-1.5020349536601145,-1.0,-1.0,-1.0,null
South Ozone Park,Three_Family,QUEENS,106,0.05159009683678396,-0.05380434782608689,-0.002406718132524614,0.061182248301949994,-0.011593833609376956,0.024306302430630325,0.021661626181643683,0.03897659349017799,63.11284760751518,0.03212789595709086,70.50534399002159,67.68067308836726,-2.824670901654329,225000.0,895000.0,576583.3333333334,12
Westchester Square,Condos-Walkup,BRONX,43,-0.08633553655254145,-0.08168790457191696,-4.237846022187697E-4,0.3573099482825451,-0.02424646445407365,0.05167467948717966,-0.32262995738820344,0.00235177788482259,-1.0,-1.0,-1.0,-1.0,-48.503548136464296,-1.0,-1.0,-1.0,null
Bedford-Stuyvesant,Condos-Elevator,BROOKLYN,79,0.0,-0.02290855815192461,0.017655437888970164,0.10448492269088723,-0.010588012856872782,-0.0022391565599237,0.0,0.013577282733012386,56.531487820788875,0.040245138944578714,72.27692372493043,66.39335827640221,-5.883565448528216,175000.0,1250000.0,773984.2588235295,85
Castle Hill,Three_Family,BRONX,43,0.1482682121382238,-0.08168790457191696,-0.016347636357102825,0.07369585501992587,-0.02424646445407365,0.023964434061645275,0.11568296202717604,0.0804821269878694,73.86758232059253,0.04148324355401483,72.54713875226857,73.26820641849469,0.7210676662261193,289000.0,775000.0,565630.9523809524,21
Kew Gardens,Condos-Elevator,QUEENS,102,0.15825672766655172,-0.10371017749755511,0.03846153846153849,0.03664107791730906,-0.01849491009418701,-0.02020202020202031,0.14254774013449945,0.10648931029769977,80.60645141974906,0.015171836258227897,66.8047018147518,74.86473599054587,8.060034175794073,220000.0,815000.0,440466.84210526315,19
Richmond Hill,Condos-Walkup,QUEENS,102,0.12723594507406774,-0.10371017749755511,0.03339692489382483,0.06187033428527523,-0.01849491009418701,0.07644852210069594,0.09937495889462808,0.09436588299840196,-1.0,-1.0,-1.0,-1.0,-1.706313491897589,-1.0,-1.0,-1.0,null
Rosebank,Condos-Walkup,STATEN ISLAND,120,0.20300325351246942,-0.00789466039161007,-0.028846153846153744,0.06903726672703152,0.046880497656678614,0.054545454545454515,0.1745084120431194,0.06699746442446988,70.37349475338192,0.01904720792815321,67.65049760111206,76.76410614878392,9.11360854767186,234000.0,325000.0,280687.5,8
Woodhaven,One_Family,QUEENS,102,0.15166612866709187,-0.10371017749755511,-0.02083333333333326,0.10561940710937541,-0.01849491009418701,0.016194331983805686,0.10436807205838151,0.08935888269917089,76.16768895078805,0.04841333952190762,74.05962490016593,72.59578111993021,-1.4638437802357203,225000.0,875000.0,516109.73913043475,138
Borough Park,Coops-Walkup,BROOKLYN,66,0.14076425012249918,-0.09430724152365001,-0.02345215759849906,0.14615045346454458,-0.03806974689465205,0.009124087591240683,0.07302536877032623,0.08112734475270995,74.03476836322974,0.06866157936826159,78.47878192610045,70.73313582029289,-7.745646105807566,230000.0,725000.0,466141.36363636365,11
Riverdale,Condos-Walkup,BRONX,50,0.011051583876176876,-0.04602577018929939,0.022222222222222143,0.10568501505432015,0.01853200411822307,0.07860262008733632,-0.04412246535882376,0.0278339179879372,60.225605620198685,0.049227608643556894,74.23733827857527,63.771232738802375,-10.46610553977289,480000.0,710000.0,578254.6666666666,3
Sea Gate,Coops-Elevator,BROOKLYN,60,0.29598152567589825,-0.11284858199304187,-0.06521739130434799,0.22432676942328342,-0.1261309855233854,0.040000000000000036,0.2070405047493504,0.13242861895769414,-1.0,-1.0,-1.0,-1.0,-15.125379431059386,-1.0,-1.0,-1.0,null
Sunnyside,Three_Family,STATEN ISLAND,120,0.050426801736613555,-0.00789466039161007,0.03703703703703723,-0.3176549010842507,0.046880497656678614,0.03773584905660381,0.1805741244573082,0.030066504023718077,60.804103678542646,-0.12049745217800824,37.19502246751274,77.12458145984448,39.929558992331735,876000.0,1900000.0,1367277.6666666667,9
Sunnyside,Three_Family,QUEENS,120,0.15661088391395475,-0.00789466039161007,0.03703703703703723,0.0772097922030125,0.046880497656678614,0.03773584905660381,0.12274452754536583,0.06723093278578748,70.43399006757917,0.017705190472533876,67.35760370451024,73.68786364141043,6.330259936900191,876000.0,1900000.0,1367277.6666666667,9
