neighborhood,building_type,price,rank,score
Flushing Meadows Corona Park,Coops-Elevator,294426.5,62.1454546,0.03309059362
Boerum Hill,Condos-Elevator,1644156.781,62.12331541,0.03298067716
Boerum Hill,Coops-Walkup,922361.2,62.12331541,0.03298067716
Boerum Hill,Coops-Elevator,1178250,62.12331541,0.03298067716
Boerum Hill,Two_Family,3076689.786,62.12331541,0.03298067716
Boerum Hill,One_Family,3712493.727,62.12331541,0.03298067716
Boerum Hill,Condos-Walkup,1347388.889,62.12331541,0.03298067716
Boerum Hill,Three_Family,2821666.667,62.12331541,0.03298067716
Morris Park,One_Family,439195.8667,62.10355785,0.03288258501
Morris Park,Three_Family,581498.5152,62.10355785,0.03288258501
Morris Park,Coops-Elevator,167787.8571,62.10355785,0.03288258501
Morris Park,Two_Family,541988.1209,62.10355785,0.03288258501
Park Slope,Condos-Walkup,686518.122,62.01498071,0.03244281809
Park Slope,One_Family,4569444.444,62.01498071,0.03244281809
Park Slope,Two_Family,3262036.984,62.01498071,0.03244281809
Park Slope,Condos-Elevator,1677375.802,62.01498071,0.03244281809
Park Slope,Three_Family,2554198.769,62.01498071,0.03244281809
Park Slope,Coops-Elevator,1096496.506,62.01498071,0.03244281809
Park Slope,Coops-Walkup,973559.481,62.01498071,0.03244281809
Navy Yard,Three_Family,1150000,61.89390527,0.03184170389
Navy Yard,Condos-Elevator,337029,61.89390527,0.03184170389
Navy Yard,One_Family,2175731.091,61.89390527,0.03184170389
Navy Yard,Two_Family,1050000,61.89390527,0.03184170389
Prospect-Lefferts Gardens,Three_Family,1025000,61.7095909,0.03092662163
Prospect-Lefferts Gardens,One_Family,1509518.519,61.7095909,0.03092662163
Prospect-Lefferts Gardens,Condos-Elevator,682500,61.7095909,0.03092662163
Prospect-Lefferts Gardens,Two_Family,1146567.839,61.7095909,0.03092662163
Prospect-Lefferts Gardens,Coops-Elevator,502320.0345,61.7095909,0.03092662163
Tompkinsville,Condos-Elevator,245083.3333,61.30196779,0.02890285821
Tompkinsville,One_Family,563726.6667,61.30196779,0.02890285821
Tompkinsville,Two_Family,366728.5714,61.30196779,0.02890285821
Riverdale,Three_Family,887250,60.38221926,0.02433649936
Riverdale,Condos-Elevator,651496.5952,60.38221926,0.02433649936
Riverdale,Coops-Elevator,302920.6652,60.38221926,0.02433649936
Riverdale,Coops-Walkup,400312.5,60.38221926,0.02433649936
Riverdale,Two_Family,813200,60.38221926,0.02433649936
Riverdale,Condos-Walkup,578254.6667,60.38221926,0.02433649936
Riverdale,One_Family,1052347.776,60.38221926,0.02433649936
Mariners Harbor,Two_Family,416367.625,60.22005415,0.02353138353
Mariners Harbor,Three_Family,340000,60.22005415,0.02353138353
Mariners Harbor,One_Family,346028.7103,60.22005415,0.02353138353
Kips Bay,Two_Family,5750000,60.17649504,0.02331512164
Kips Bay,Condos-Elevator,1231823.855,60.17649504,0.02331512164
Kips Bay,Three_Family,6650000,60.17649504,0.02331512164
Kips Bay,Coops-Elevator,705911.1351,60.17649504,0.02331512164
Woodside,Three_Family,1043928.571,60.0597662,0.02273558739
Woodside,Condos-Elevator,606343.4211,60.0597662,0.02273558739
Woodside,One_Family,685241.1176,60.0597662,0.02273558739
Woodside,Coops-Walkup,344750,60.0597662,0.02273558739
Woodside,Two_Family,945994.0789,60.0597662,0.02273558739
Woodside,Condos-Walkup,461956.7727,60.0597662,0.02273558739
Woodside,Coops-Elevator,342107.7754,60.0597662,0.02273558739
Carroll Gardens,Three_Family,2549176.471,59.74256359,0.02116074286
Carroll Gardens,Coops-Walkup,979963.2273,59.74256359,0.02116074286
Carroll Gardens,Two_Family,2904615.385,59.74256359,0.02116074286
Carroll Gardens,One_Family,4041000,59.74256359,0.02116074286
Carroll Gardens,Condos-Elevator,1087247.5,59.74256359,0.02116074286
Carroll Gardens,Condos-Walkup,751000,59.74256359,0.02116074286
Flatiron District,Coops-Elevator,1414134.546,59.69302801,0.0209148091
Flatiron District,Coops-Walkup,1250000,59.69302801,0.0209148091
Flatiron District,Condos-Elevator,5015525.336,59.69302801,0.0209148091
Little Italy,Condos-Elevator,4470843.917,58.32826606,0.01413905177
Little Italy,Coops-Elevator,4300000,58.32826606,0.01413905177
Little Italy,One_Family,7090000,58.32826606,0.01413905177
Little Italy,Coops-Walkup,885737.5,58.32826606,0.01413905177
Bedford-Stuyvesant,Three_Family,1367610.483,57.75369504,0.01128642692
Bedford-Stuyvesant,Coops-Walkup,465000,57.75369504,0.01128642692
Bedford-Stuyvesant,One_Family,1010627.417,57.75369504,0.01128642692
Bedford-Stuyvesant,Condos-Walkup,778462.3,57.75369504,0.01128642692
Bedford-Stuyvesant,Condos-Elevator,773984.2588,57.75369504,0.01128642692
Bedford-Stuyvesant,Two_Family,1289481.323,57.75369504,0.01128642692
Co-op City,One_Family,330000,57.24904078,0.00878092422
Chinatown,Condos-Elevator,1231837.492,56.96067343,0.007349240705
Downtown Brooklyn,Coops-Elevator,675655.7692,56.90842714,0.007089848792
Downtown Brooklyn,Three_Family,2025000,56.90842714,0.007089848792
Downtown Brooklyn,Coops-Walkup,808776.6667,56.90842714,0.007089848792
Downtown Brooklyn,Condos-Elevator,1744280.21,56.90842714,0.007089848792
Downtown Brooklyn,One_Family,4002500,56.90842714,0.007089848792
Williamsburg,Coops-Walkup,361992.3077,56.81735499,0.006637694637
Williamsburg,Two_Family,1851935,56.81735499,0.006637694637
Williamsburg,One_Family,2452888.833,56.81735499,0.006637694637
Williamsburg,Three_Family,2066802.839,56.81735499,0.006637694637
Williamsburg,Condos-Walkup,865754.4545,56.81735499,0.006637694637
Williamsburg,Coops-Elevator,515000,56.81735499,0.006637694637
Williamsburg,Condos-Elevator,1121961.983,56.81735499,0.006637694637
Concord,One_Family,351112.2143,56.67585979,0.005935200576
Concord,Two_Family,407230.7692,56.67585979,0.005935200576
St. George,Condos-Elevator,619700,55.95744027,0.002368398117
St. George,Coops-Elevator,319500,55.95744027,0.002368398117
Laurelton,Two_Family,558270.1458,55.68420723,0.001011853257
Laurelton,One_Family,434139.3388,55.68420723,0.001011853257
Laurelton,Coops-Walkup,132879.6875,55.68420723,0.001011853257
Laurelton,Three_Family,406000,55.68420723,0.001011853257
City Island,One_Family,496373.1351,55.00927011,-0.002339068209
City Island,Two_Family,484375,55.00927011,-0.002339068209
City Island,Coops-Walkup,318750,55.00927011,-0.002339068209
Lower East Side,Condos-Walkup,1052111.75,54.46840914,-0.005024329702
Lower East Side,Coops-Elevator,820936.5854,54.46840914,-0.005024329702
Lower East Side,Condos-Elevator,2874084.616,54.46840914,-0.005024329702
Lower East Side,Coops-Walkup,737058.8235,54.46840914,-0.005024329702
Gerritsen Beach,One_Family,437838.1528,53.08512999,-0.01189202102
Gerritsen Beach,Two_Family,502076.5333,53.08512999,-0.01189202102
Westchester Square,One_Family,424994.4444,52.56979201,-0.01445056623
Westchester Square,Three_Family,560727.2727,52.56979201,-0.01445056623
Westchester Square,Coops-Walkup,122414.2857,52.56979201,-0.01445056623
Westchester Square,Two_Family,518158.4792,52.56979201,-0.01445056623
Upper West Side,Coops-Walkup,906356.4519,52.47547179,-0.01491884636
Upper West Side,Two_Family,7969700,52.47547179,-0.01491884636
Upper West Side,One_Family,1.11E+07,52.47547179,-0.01491884636
Upper West Side,Coops-Elevator,1739525.651,52.47547179,-0.01491884636
Upper West Side,Condos-Elevator,2915634.273,52.47547179,-0.01491884636
Upper West Side,Condos-Walkup,821000,52.47547179,-0.01491884636
Upper West Side,Three_Family,7104111.625,52.47547179,-0.01491884636
Midland Beach,Two_Family,649690.6538,51.85473022,-0.01800069827
Midland Beach,One_Family,438637.3595,51.85473022,-0.01800069827
Midland Beach,Three_Family,381414,51.85473022,-0.01800069827
Manhattan Beach,Two_Family,1493343.75,48.8471659,-0.03293262543
Manhattan Beach,Condos-Elevator,865000,48.8471659,-0.03293262543
Manhattan Beach,Three_Family,1382500,48.8471659,-0.03293262543
Manhattan Beach,One_Family,1347004.261,48.8471659,-0.03293262543
Glen Oaks,Coops-Walkup,253540.4897,45.06801961,-0.05169529547
Glen Oaks,Coops-Elevator,553468.7257,45.06801961,-0.05169529547
Glen Oaks,One_Family,619703.7037,45.06801961,-0.05169529547
Glen Oaks,Two_Family,715833.3333,45.06801961,-0.05169529547
Prospect Heights,Three_Family,2852750,42.71486565,-0.06337821217
Prospect Heights,Condos-Elevator,1124879.124,42.71486565,-0.06337821217
Prospect Heights,Condos-Walkup,590570.3333,42.71486565,-0.06337821217
Prospect Heights,Coops-Walkup,647109.7727,42.71486565,-0.06337821217
Prospect Heights,Two_Family,2424750,42.71486565,-0.06337821217
Prospect Heights,Coops-Elevator,878192.3774,42.71486565,-0.06337821217
Prospect Heights,One_Family,2250000,42.71486565,-0.06337821217
Upper East Side,Coops-Elevator,1854023.699,41.74750168,-0.06818097175
Upper East Side,One_Family,9484452.967,41.74750168,-0.06818097175
Upper East Side,Three_Family,3950000,41.74750168,-0.06818097175
Upper East Side,Coops-Walkup,654030.1466,41.74750168,-0.06818097175
Upper East Side,Condos-Elevator,2614432.952,41.74750168,-0.06818097175
Upper East Side,Condos-Walkup,636750,41.74750168,-0.06818097175
Upper East Side,Two_Family,1.04E+07,41.74750168,-0.06818097175
South Slope,Condos-Elevator,1299205.882,39.36050827,-0.08003189426
South Slope,Coops-Walkup,757750.25,39.36050827,-0.08003189426
South Slope,One_Family,1868111.8,39.36050827,-0.08003189426
South Slope,Three_Family,2053078.125,39.36050827,-0.08003189426
South Slope,Two_Family,1933524.679,39.36050827,-0.08003189426
South Slope,Condos-Walkup,1130181.818,39.36050827,-0.08003189426
East Harlem,Coops-Elevator,615500,11.81214931,-0.2168037285
East Harlem,Two_Family,1319700,11.81214931,-0.2168037285
East Harlem,Three_Family,1606666.6,11.81214931,-0.2168037285
East Harlem,Coops-Walkup,243700,11.81214931,-0.2168037285
East Harlem,Condos-Walkup,440750,11.81214931,-0.2168037285
East Harlem,Condos-Elevator,707114.5682,11.81214931,-0.2168037285
East Harlem,One_Family,2137500,11.81214931,-0.2168037285
East Village,Two_Family,3500000,4.087460059,-0.2551551932
East Village,Coops-Elevator,969610.2381,4.087460059,-0.2551551932
East Village,Coops-Walkup,790670.3125,4.087460059,-0.2551551932
East Village,Condos-Elevator,1967130.111,4.087460059,-0.2551551932
Emerson Hill,Two_Family,318500,0,-0.2754485766
Emerson Hill,One_Family,987367.5,0,-0.2754485766
Flatiron District,Condos-Walkup,-1,-1,0.0209148091
Cambria Heights,Condos-Elevator,-1,-1,0.09755678143
Castleton Corners,Coops-Elevator,-1,-1,0.06693384659
Hollis,Coops-Walkup,-1,-1,0.07665756115
Baychester,Condos-Walkup,-1,-1,0.05226531503
Crotona Park,Condos-Walkup,-1,-1,0.1060549469
Gerritsen Beach,Condos-Walkup,-1,-1,-0.01189202102
St. George,Coops-Walkup,-1,-1,0.002368398117
Throgs Neck,Coops-Elevator,-1,-1,0.03884142895
Country Club,Coops-Walkup,-1,-1,0.07375911136
Inwood,Condos-Walkup,-1,-1,0.1106261307
Mott Haven,Condos-Elevator,-1,-1,0.1180775933
Prospect-Lefferts Gardens,Condos-Walkup,-1,-1,0.03092662163
Bay Terrace,Coops-Elevator,-1,-1,0.08478629686
Oakwood,Condos-Walkup,-1,-1,0.03610093778
Bay Terrace,Three_Family,-1,-1,0.08478629686
Hunts Point,Condos-Walkup,-1,-1,0.1157601219
Tribeca,Three_Family,-1,-1,0.1791616407
Brownsville,Condos-Walkup,-1,-1,0.1240359632
Grant City,Coops-Elevator,-1,-1,0.06549179696
New Dorp,Condos-Elevator,-1,-1,0.06130298677
Springfield Gardens,Coops-Walkup,-1,-1,0.1119563729
Willowbrook,Coops-Elevator,-1,-1,0.1181393343
City Island,Condos-Elevator,-1,-1,-0.002339068209
Richmondtown,Coops-Elevator,-1,-1,0.07067201125
Whitestone,Condos-Elevator,-1,-1,0.04526351179
Jamaica,Coops-Walkup,-1,-1,0.1087826081
Van Nest,Condos-Elevator,-1,-1,0.05371591834
Willowbrook,Condos-Walkup,-1,-1,0.1181393343
Belmont,Condos-Elevator,-1,-1,0.1073397735
Bull's Head,Condos-Elevator,-1,-1,0.1247229229
Castleton Corners,Coops-Walkup,-1,-1,0.06693384659
Civic Center,Two_Family,-1,-1,0.03584890325
Melrose,Condos-Walkup,-1,-1,0.08039753393
Dongan Hills,Condos-Elevator,-1,-1,0.104258871
Rosedale,Condos-Walkup,-1,-1,0.06168154314
Sea Gate,Coops-Walkup,-1,-1,0.1507419133
Richmondtown,Three_Family,-1,-1,0.07067201125
Stapleton,Condos-Elevator,-1,-1,0.03390611156
Kips Bay,Coops-Walkup,-1,-1,0.02331512164
Lower East Side,One_Family,-1,-1,-0.005024329702
Rossville,Condos-Elevator,-1,-1,0.1152308095
Arrochar,Coops-Walkup,-1,-1,0.04332105409
Maspeth,Condos-Walkup,-1,-1,0.07886842381
Concord,Coops-Walkup,-1,-1,0.005935200576
Downtown Brooklyn,Condos-Walkup,-1,-1,0.007089848792
Ridgewood,Coops-Walkup,-1,-1,0.05929070594
Tottenville,Coops-Elevator,-1,-1,0.1150282563
Huguenot,Condos-Walkup,-1,-1,0.0644487703
Bronx Park,Coops-Elevator,-1,-1,-0.006822903568
Brownsville,Coops-Walkup,-1,-1,0.1240359632
Dyker Heights,Condos-Walkup,-1,-1,0.04340039578
Pelham Gardens,Condos-Elevator,-1,-1,0.03972015514
Port Richmond,Coops-Elevator,-1,-1,0.03945828004
Hollis Hills,Coops-Walkup,-1,-1,0.07057517735
Mount Hope,Coops-Walkup,-1,-1,0.09338186521
Pleasant Plains,Condos-Elevator,-1,-1,0.08395230688
Springfield Gardens,Coops-Elevator,-1,-1,0.1119563729
Cambria Heights,Three_Family,-1,-1,0.09755678143
East Elmhurst,Coops-Elevator,-1,-1,0.06433814016
Woodhaven,Coops-Walkup,-1,-1,0.09415447782
East Flatbush,Coops-Walkup,-1,-1,0.08086061417
Morris Park,Condos-Walkup,-1,-1,0.03288258501
West Brighton,Coops-Elevator,-1,-1,0.09771490088
Kips Bay,Condos-Walkup,-1,-1,0.02331512164
Tompkinsville,Three_Family,-1,-1,0.02890285821
Woodhaven,Coops-Elevator,-1,-1,0.09415447782
Queens Village,Condos-Elevator,-1,-1,0.06978284452
Rosedale,Coops-Walkup,-1,-1,0.06168154314
Westerleigh,Three_Family,-1,-1,0.08093762804
Arden Heights,Condos-Walkup,-1,-1,0.07330609643
Sea Gate,Condos-Elevator,-1,-1,0.1507419133
Tottenville,Coops-Walkup,-1,-1,0.1150282563
Unionport,Condos-Walkup,-1,-1,0.05181197173
Bellerose,Coops-Walkup,-1,-1,0.05404957287
Little Neck,Condos-Elevator,-1,-1,0.08025970425
City Island,Condos-Walkup,-1,-1,-0.002339068209
Emerson Hill,Three_Family,-1,-1,-0.2754485766
Marine Park,Condos-Elevator,-1,-1,0.1183232485
Tribeca,Two_Family,-1,-1,0.1791616407
Bay Terrace,Condos-Walkup,-1,-1,0.08478629686
Corona,Coops-Walkup,-1,-1,0.08979414539
Emerson Hill,Condos-Elevator,-1,-1,-0.2754485766
Glendale,Coops-Walkup,-1,-1,0.07032469533
Inwood,Three_Family,-1,-1,0.1106261307
Wakefield,Coops-Walkup,-1,-1,0.04428418483
Flushing Meadows Corona Park,Coops-Walkup,-1,-1,0.03309059362
Glen Oaks,Three_Family,-1,-1,-0.05169529547
Morris Park,Condos-Elevator,-1,-1,0.03288258501
Westchester Square,Condos-Walkup,-1,-1,-0.01445056623
Throgs Neck,Condos-Elevator,-1,-1,0.03884142895
Midland Beach,Condos-Walkup,-1,-1,-0.01800069827
Co-op City,Two_Family,-1,-1,0.00878092422
Mill Basin,Coops-Walkup,-1,-1,0.03607088247
Pelham Gardens,Coops-Elevator,-1,-1,0.03972015514
Maspeth,Coops-Walkup,-1,-1,0.07886842381
Castle Hill,Coops-Walkup,-1,-1,0.08714015774
East Village,Condos-Walkup,-1,-1,-0.2551551932
Mill Basin,Coops-Elevator,-1,-1,0.03607088247
Little Italy,Three_Family,-1,-1,0.01413905177
Mill Basin,Condos-Walkup,-1,-1,0.03607088247
New Dorp,Coops-Elevator,-1,-1,0.06130298677
Pleasant Plains,Coops-Walkup,-1,-1,0.08395230688
Dongan Hills,Coops-Walkup,-1,-1,0.104258871
East Village,Three_Family,-1,-1,-0.2551551932
Huguenot,Coops-Elevator,-1,-1,0.0644487703
Richmond Hill,Coops-Walkup,-1,-1,0.09671845976
Cambria Heights,Coops-Elevator,-1,-1,0.09755678143
Eltingville,Coops-Walkup,-1,-1,0.05607952951
Castleton Corners,Condos-Walkup,-1,-1,0.06693384659
Emerson Hill,Condos-Walkup,-1,-1,-0.2754485766
Bloomfield,Condos-Walkup,-1,-1,0.01876180418
Ozone Park,Condos-Elevator,-1,-1,0.08213037005
Springfield Gardens,Condos-Walkup,-1,-1,0.1119563729
Tremont,Coops-Elevator,-1,-1,0.1153771847
Douglaston,Condos-Walkup,-1,-1,0.0717125809
Mount Eden,Coops-Walkup,-1,-1,0.0847538279
Chinatown,Three_Family,-1,-1,0.007349240705
Hollis Hills,Condos-Walkup,-1,-1,0.07057517735
Mount Hope,Condos-Walkup,-1,-1,0.09338186521
Oakwood,Coops-Walkup,-1,-1,0.03610093778
St. George,Three_Family,-1,-1,0.002368398117
Wakefield,Condos-Elevator,-1,-1,0.04428418483
Arrochar,Coops-Elevator,-1,-1,0.04332105409
St. George,Two_Family,-1,-1,0.002368398117
West Brighton,Condos-Walkup,-1,-1,0.09771490088
Soundview,Coops-Walkup,-1,-1,0.06367496958
University Heights,Condos-Elevator,-1,-1,0.03987303243
Bronx Park,One_Family,-1,-1,-0.006822903568
Civic Center,Coops-Walkup,-1,-1,0.03584890325
Concourse,Coops-Walkup,-1,-1,0.06058590183
Civic Center,One_Family,-1,-1,0.03584890325
Flatlands,Coops-Walkup,-1,-1,0.08981905487
Concord,Condos-Elevator,-1,-1,0.005935200576
Hunts Point,Coops-Walkup,-1,-1,0.1157601219
Bronx Park,Condos-Walkup,-1,-1,-0.006822903568
Little Italy,Condos-Walkup,-1,-1,0.01413905177
Mount Eden,Condos-Elevator,-1,-1,0.0847538279
Port Richmond,Condos-Walkup,-1,-1,0.03945828004
Willowbrook,Coops-Walkup,-1,-1,0.1181393343
Arden Heights,Three_Family,-1,-1,0.07330609643
Gramercy,Condos-Walkup,-1,-1,0.1412190215
Navy Yard,Condos-Walkup,-1,-1,0.03184170389
Downtown Brooklyn,Two_Family,-1,-1,0.007089848792
Norwood,Condos-Elevator,-1,-1,0.06698081377
Tottenville,Condos-Elevator,-1,-1,0.1150282563
Co-op City,Condos-Walkup,-1,-1,0.00878092422
Mariners Harbor,Condos-Elevator,-1,-1,0.02353138353
East Elmhurst,Condos-Walkup,-1,-1,0.06433814016
Tompkinsville,Coops-Walkup,-1,-1,0.02890285821
Bellerose,Condos-Walkup,-1,-1,0.05404957287
Huguenot,Condos-Elevator,-1,-1,0.0644487703
Woodlawn,Coops-Walkup,-1,-1,0.04534464315
Bloomfield,Condos-Elevator,-1,-1,0.01876180418
Mount Eden,Condos-Walkup,-1,-1,0.0847538279
Murray Hill,Condos-Walkup,-1,-1,0.1966594819
Fordham,Coops-Walkup,-1,-1,0.08988849604
Woodhaven,Condos-Elevator,-1,-1,0.09415447782
College Point,Coops-Walkup,-1,-1,0.05266230937
Hollis Hills,Three_Family,-1,-1,0.07057517735
Pleasant Plains,Coops-Elevator,-1,-1,0.08395230688
East New York,Coops-Elevator,-1,-1,0.09064794018
St. Albans,Condos-Elevator,-1,-1,0.07117736163
East Village,One_Family,-1,-1,-0.2551551932
Rossville,Coops-Walkup,-1,-1,0.1152308095
Castleton Corners,Condos-Elevator,-1,-1,0.06693384659
Laurelton,Condos-Elevator,-1,-1,0.001011853257
Marine Park,Condos-Walkup,-1,-1,0.1183232485
Castle Hill,Condos-Elevator,-1,-1,0.08714015774
Mariners Harbor,Coops-Walkup,-1,-1,0.02353138353
Eltingville,Condos-Elevator,-1,-1,0.05607952951
Crotona Park,Coops-Elevator,-1,-1,0.1060549469
Gerritsen Beach,Coops-Elevator,-1,-1,-0.01189202102
Westchester Square,Condos-Elevator,-1,-1,-0.01445056623
Co-op City,Three_Family,-1,-1,0.00878092422
Flatlands,Condos-Walkup,-1,-1,0.08981905487
Manhattan Beach,Coops-Elevator,-1,-1,-0.03293262543
Mount Hope,Condos-Elevator,-1,-1,0.09338186521
Bellerose,Coops-Elevator,-1,-1,0.05404957287
Bloomfield,Three_Family,-1,-1,0.01876180418
Eltingville,Condos-Walkup,-1,-1,0.05607952951
Highbridge,Condos-Walkup,-1,-1,0.08337315853
Melrose,Condos-Elevator,-1,-1,0.08039753393
Far Rockaway,Condos-Walkup,-1,-1,0.04825418483
Mott Haven,Coops-Elevator,-1,-1,0.1180775933
Parkchester,Coops-Walkup,-1,-1,0.07893375195
Washington Heights,Condos-Walkup,-1,-1,0.1457973725
Far Rockaway,Coops-Walkup,-1,-1,0.04825418483
Gramercy,One_Family,-1,-1,0.1412190215
Concord,Three_Family,-1,-1,0.005935200576
Red Hook,Condos-Walkup,-1,-1,0.06704581193
Douglaston,Condos-Elevator,-1,-1,0.0717125809
Gowanus,Coops-Elevator,-1,-1,0.04783232201
Sea Gate,Condos-Walkup,-1,-1,0.1507419133
Stapleton,Coops-Elevator,-1,-1,0.03390611156
Arrochar,Condos-Walkup,-1,-1,0.04332105409
South Ozone Park,Coops-Walkup,-1,-1,0.03875516839
Hollis Hills,Condos-Elevator,-1,-1,0.07057517735
New Dorp,Three_Family,-1,-1,0.06130298677
Westerleigh,Coops-Walkup,-1,-1,0.08093762804
Concord,Coops-Elevator,-1,-1,0.005935200576
Hunts Point,Coops-Elevator,-1,-1,0.1157601219
Oakwood,Coops-Elevator,-1,-1,0.03610093778
Ozone Park,Coops-Walkup,-1,-1,0.08213037005
Bay Terrace,Condos-Elevator,-1,-1,0.08478629686
Long Island City,Coops-Walkup,-1,-1,0.09535370565
St. Albans,Coops-Walkup,-1,-1,0.07117736163
University Heights,Coops-Walkup,-1,-1,0.03987303243
Arden Heights,Coops-Elevator,-1,-1,0.07330609643
East New York,Coops-Walkup,-1,-1,0.09064794018
Belmont,Condos-Walkup,-1,-1,0.1073397735
Bronx Park,Coops-Walkup,-1,-1,-0.006822903568
Port Richmond,Coops-Walkup,-1,-1,0.03945828004
Schuylerville,Condos-Walkup,-1,-1,0.05675984752
Tompkinsville,Coops-Elevator,-1,-1,0.02890285821
Co-op City,Coops-Elevator,-1,-1,0.00878092422
Kingsbridge,Coops-Walkup,-1,-1,0.04442223067
Westerleigh,Condos-Elevator,-1,-1,0.08093762804
Floral Park,Condos-Elevator,-1,-1,0.09703438653
Maspeth,Condos-Elevator,-1,-1,0.07886842381
Richmondtown,Condos-Elevator,-1,-1,0.07067201125
Morris Heights,Coops-Walkup,-1,-1,0.08982592986
Stapleton,Coops-Walkup,-1,-1,0.03390611156
Baychester,Condos-Elevator,-1,-1,0.05226531503
Morris Park,Coops-Walkup,-1,-1,0.03288258501
Bellerose,Condos-Elevator,-1,-1,0.05404957287
Bloomfield,Coops-Walkup,-1,-1,0.01876180418
Carroll Gardens,Coops-Elevator,-1,-1,0.02116074286
Hollis,Condos-Walkup,-1,-1,0.07665756115
Rosedale,Coops-Elevator,-1,-1,0.06168154314
Country Club,Condos-Elevator,-1,-1,0.07375911136
St. George,Condos-Walkup,-1,-1,0.002368398117
Westchester Square,Coops-Elevator,-1,-1,-0.01445056623
Flatiron District,One_Family,-1,-1,0.0209148091
Mariners Harbor,Condos-Walkup,-1,-1,0.02353138353
East Elmhurst,Coops-Walkup,-1,-1,0.06433814016
Hollis,Condos-Elevator,-1,-1,0.07665756115
Cypress Hills,Condos-Elevator,-1,-1,0.08464010174
Eltingville,Coops-Elevator,-1,-1,0.05607952951
Jamaica Hills,Condos-Elevator,-1,-1,0.1659017514
Melrose,Coops-Walkup,-1,-1,0.08039753393
Woodlawn,Condos-Elevator,-1,-1,0.04534464315
Sea Gate,Coops-Elevator,-1,-1,0.1507419133
Laurelton,Coops-Elevator,-1,-1,0.001011853257
Woodlawn,Condos-Walkup,-1,-1,0.04534464315
Pleasant Plains,Three_Family,-1,-1,0.08395230688
Westerleigh,Coops-Elevator,-1,-1,0.08093762804
Bronx Park,Condos-Elevator,-1,-1,-0.006822903568
Port Richmond,Condos-Elevator,-1,-1,0.03945828004
Wakefield,Condos-Walkup,-1,-1,0.04428418483
Co-op City,Coops-Walkup,-1,-1,0.00878092422
Ozone Park,Coops-Elevator,-1,-1,0.08213037005
Pleasant Plains,Condos-Walkup,-1,-1,0.08395230688
Willowbrook,Three_Family,-1,-1,0.1181393343
Emerson Hill,Coops-Walkup,-1,-1,-0.2754485766
Oakwood,Condos-Elevator,-1,-1,0.03610093778
Richmondtown,Condos-Walkup,-1,-1,0.07067201125
Sunset Park,Coops-Elevator,-1,-1,0.05489289824
Red Hook,Condos-Elevator,-1,-1,0.06704581193
Richmondtown,Coops-Walkup,-1,-1,0.07067201125
St. Albans,Condos-Walkup,-1,-1,0.07117736163
University Heights,Condos-Walkup,-1,-1,0.03987303243
Coney Island,Coops-Walkup,-1,-1,0.1354549926
Fordham,Condos-Elevator,-1,-1,0.08988849604
Willowbrook,Condos-Elevator,-1,-1,0.1181393343
Lower East Side,Two_Family,-1,-1,-0.005024329702
Bronx Park,Two_Family,-1,-1,-0.006822903568
Civic Center,Three_Family,-1,-1,0.03584890325
Cypress Hills,Coops-Walkup,-1,-1,0.08464010174
Eltingville,Three_Family,-1,-1,0.05607952951
Little Italy,Two_Family,-1,-1,0.01413905177
Chinatown,Coops-Elevator,-1,-1,0.007349240705
Manhattan Beach,Coops-Walkup,-1,-1,-0.03293262543
Murray Hill,Three_Family,-1,-1,0.1966594819
Springfield Gardens,Condos-Elevator,-1,-1,0.1119563729
Midland Beach,Coops-Elevator,-1,-1,-0.01800069827
New Brighton,Condos-Walkup,-1,-1,0.08225021302
Lower East Side,Three_Family,-1,-1,-0.005024329702
Midwood,Coops-Walkup,-1,-1,0.07061865433
Richmond Hill,Condos-Elevator,-1,-1,0.09671845976
Concord,Condos-Walkup,-1,-1,0.005935200576
Douglaston,Three_Family,-1,-1,0.0717125809
Midland Beach,Coops-Walkup,-1,-1,-0.01800069827
Navy Yard,Coops-Elevator,-1,-1,0.03184170389
St. Albans,Coops-Elevator,-1,-1,0.07117736163
St. George,One_Family,-1,-1,0.002368398117
Belmont,Coops-Elevator,-1,-1,0.1073397735
Bull's Head,Coops-Elevator,-1,-1,0.1247229229
Castleton Corners,Three_Family,-1,-1,0.06693384659
Civic Center,Condos-Walkup,-1,-1,0.03584890325
Concourse,Condos-Walkup,-1,-1,0.06058590183
East Elmhurst,Condos-Elevator,-1,-1,0.06433814016
Ridgewood,Coops-Elevator,-1,-1,0.05929070594
New Dorp,Condos-Walkup,-1,-1,0.06130298677
Dyker Heights,Coops-Elevator,-1,-1,0.04340039578
Hollis Hills,Two_Family,-1,-1,0.07057517735
Manhattan Beach,Condos-Walkup,-1,-1,-0.03293262543
East Flatbush,Condos-Elevator,-1,-1,0.08086061417
Floral Park,Condos-Walkup,-1,-1,0.09703438653
Flushing Meadows Corona Park,Condos-Walkup,-1,-1,0.03309059362
Prospect-Lefferts Gardens,Coops-Walkup,-1,-1,0.03092662163
Bloomfield,Coops-Elevator,-1,-1,0.01876180418
Chinatown,One_Family,-1,-1,0.007349240705
Williamsbridge,Coops-Walkup,-1,-1,0.06592270247
Floral Park,Coops-Elevator,-1,-1,0.09703438653
Bronx Park,Three_Family,-1,-1,-0.006822903568
Pelham Gardens,Coops-Walkup,-1,-1,0.03972015514
Port Richmond,Three_Family,-1,-1,0.03945828004
