DBN,Weight_2015,Weight_2016,Weight_2017,Variance,Latitude,Longitude,Coordinates
84K792,1.9444444444444444,2.125,1.9375,-0.0501792114695341,40.65452,-73.908341,"[40.65452,-73.908341]"
22K255,2.4,2.45,2.5,0.030000000000000072,40.604461,-73.955891,"[40.604461,-73.955891]"
84X347,2.3125,2.4375,1.9375,-0.22580645161290322,40.880853,-73.909955,"[40.880853,-73.909955]"
02M533,2.076923076923077,2.55,2.65,0.1269956458635703,40.735361,-73.987064,"[40.735361,-73.987064]"
01M292,2.1,2.4,2.55,0.11764705882352935,40.713362,-73.986051,"[40.713362,-73.986051]"
26Q191,2.75,2.8,2.75,-0.00909090909090906,40.734266,-73.708617,"[40.734266,-73.708617]"
07X277,2.65,2.7,2.4,-0.1145833333333333,40.813385,-73.913872,"[40.813385,-73.913872]"
09X568,2.55,2.55,2.473684210526316,-0.030851063829787105,40.848552,-73.909022,"[40.848552,-73.909022]"
25Q193,2.3,2.45,2.35,-0.010638297872340387,40.792053,-73.808987,"[40.792053,-73.808987]"
29Q492,2.15,1.95,2.35,0.1276595744680852,40.698786,-73.74633,"[40.698786,-73.74633]"
11X153,2.5,2.4,2.15,-0.13953488372093037,40.874035,-73.831669,"[40.874035,-73.831669]"
08X367,2.25,2.3,2.25,-0.011111111111111072,40.815043,-73.85607,"[40.815043,-73.85607]"
14K614,2.45,2.4,2.4,-0.01041666666666663,40.705005,-73.93879,"[40.705005,-73.93879]"
03M084,2.45,2.45,2.3,-0.06521739130434799,40.789479,-73.968419,"[40.789479,-73.968419]"
08X432,2.45,2.5,2.5,0.009999999999999964,40.821218,-73.85593,"[40.821218,-73.85593]"
26Q315,1.8461538461538463,2.3684210526315788,2.3684210526315788,0.11025641025641011,40.733888,-73.739726,"[40.733888,-73.739726]"
31R072,2.45,2.45,2.45,0.0,40.592132,-74.158618,"[40.592132,-74.158618]"
84K356,1.8888888888888888,2.25,2.3125,0.10510510510510503,40.662092,-73.936313,"[40.662092,-73.936313]"
19K662,2.7,2.65,2.55,-0.04901960784313726,40.677112,-73.884211,"[40.677112,-73.884211]"
21K525,2.15,2.35,2.35,0.042553191489361736,40.619671,-73.959141,"[40.619671,-73.959141]"
84M708,2.111111111111111,2.3125,2.3125,0.04354354354354363,40.801547,-73.935335,"[40.801547,-73.935335]"
25Q281,2.2,2.45,2.5,0.06999999999999992,40.74943,-73.821402,"[40.74943,-73.821402]"
14K297,2.7,2.75,2.65,-0.028301886792452897,40.697377,-73.948166,"[40.697377,-73.948166]"
84Q340,1.7777777777777777,2.0625,2.1333333333333333,0.09993489583333334,40.600137,-73.764065,"[40.600137,-73.764065]"
14K577,2.55,2.75,2.75,0.0363636363636364,40.715268,-73.9573,"[40.715268,-73.9573]"
15K001,2.3,2.35,2.2,-0.056818181818181816,40.648959,-74.01142,"[40.648959,-74.01142]"
84M335,2.0,1.7692307692307692,1.6875,-0.11680911680911679,40.799265,-73.93374,"[40.799265,-73.93374]"
03M860,2.15,2.35,2.25,0.0,40.80261,-73.954152,"[40.80261,-73.954152]"
19K224,2.7,2.7,2.7,0.0,40.664143,-73.866542,"[40.664143,-73.866542]"
84X718,2.2777777777777777,2.5625,2.4375,0.007122507122507143,40.884371,-73.839288,"[40.884371,-73.839288]"
06M211,1.7692307692307692,2.210526315789474,2.263157894736842,0.12075134168157418,40.865556,-73.925464,"[40.865556,-73.925464]"
11X513,2.85,2.9,2.75,-0.045454545454545456,40.888242,-73.852714,"[40.888242,-73.852714]"
84Q705,2.0,2.25,2.1875,0.02857142857142857,40.749934,-73.884817,"[40.749934,-73.884817]"
27Q323,2.6,2.65,2.7,0.027777777777777842,40.584543,-73.825162,"[40.584543,-73.825162]"
84Q170,2.0,2.3125,1.9375,-0.11290322580645161,40.600659,-73.752565,"[40.600659,-73.752565]"
84K357,1.8,2.125,2.2857142857142856,0.14140624999999998,40.67229,-73.937601,"[40.67229,-73.937601]"
12X692,2.35,2.15,2.3846153846153846,0.05645161290322579,40.832508,-73.878191,"[40.832508,-73.878191]"
18K567,2.4,2.4,2.3,-0.04347826086956526,40.634451,-73.916927,"[40.634451,-73.916927]"
12X271,2.75,2.5555555555555554,2.9,0.08524904214559388,40.836821,-73.887688,"[40.836821,-73.887688]"
27Q309,2.2,2.35,2.35,0.03191489361702116,40.601537,-73.763995,"[40.601537,-73.763995]"
84M329,2.111111111111111,2.3125,2.0833333333333335,-0.061666666666666495,40.798461,-73.950146,"[40.798461,-73.950146]"
10X243,2.4,2.45,2.45,0.010204081632653206,40.859466,-73.888625,"[40.859466,-73.888625]"
84K746,2.2777777777777777,2.1875,1.8,-0.24035493827160487,40.612258,-73.914312,"[40.612258,-73.914312]"
02M393,2.45,2.5,2.6,0.04807692307692307,40.763655,-73.990318,"[40.763655,-73.990318]"
08X452,2.6,2.75,2.7,0.00925925925925939,40.821218,-73.85593,"[40.821218,-73.85593]"
84K780,2.1666666666666665,1.5555555555555556,1.6666666666666667,-0.11666666666666664,40.678554,-73.966333,"[40.678554,-73.966333]"
84M065,2.5,2.625,2.4375,-0.05128205128205128,40.810499,-73.948902,"[40.810499,-73.948902]"
84X255,2.388888888888889,2.375,2.066666666666667,-0.1525537634408602,40.834025,-73.858533,"[40.834025,-73.858533]"
13K265,2.5,2.5,2.5,0.0,40.697177,-73.976104,"[40.697177,-73.976104]"
24Q102,2.55,2.5,2.4,-0.052083333333333336,40.733033,-73.878243,"[40.733033,-73.878243]"
04M108,2.25,2.2,2.2,-0.011363636363636322,40.795032,-73.947855,"[40.795032,-73.947855]"
31R032,2.5,2.45,2.35,-0.05319148936170213,40.5579,-74.1554,"[40.5579,-74.1554]"
09X058,2.2,2.35,2.6,0.12499999999999989,40.846383,-73.898826,"[40.846383,-73.898826]"
28Q680,2.1,2.2,2.2,0.022727272727272645,40.718027,-73.805923,"[40.718027,-73.805923]"
02M407,2.3,2.45,2.6,0.08653846153846156,40.732665,-73.98259,"[40.732665,-73.98259]"
23K644,2.25,2.45,2.7,0.12962962962962965,40.678124,-73.915106,"[40.678124,-73.915106]"
21K225,2.25,2.3,2.2,-0.03409090909090897,40.58026,-73.955856,"[40.58026,-73.955856]"
15K038,2.5,2.5,2.5,0.0,40.684945,-73.982826,"[40.684945,-73.982826]"
02M260,2.5,2.3157894736842106,2.3684210526315788,-0.016666666666666767,40.736526,-73.992727,"[40.736526,-73.992727]"
84X494,2.5555555555555554,2.769230769230769,2.8181818181818183,0.055279845602426346,40.835934,-73.90497,"[40.835934,-73.90497]"
84M518,2.3529411764705883,2.4615384615384617,2.375,-0.013574660633484302,40.79001,-73.942482,"[40.79001,-73.942482]"
08X293,2.6,2.85,2.8,0.02678571428571419,40.839775,-73.839583,"[40.839775,-73.839583]"
17K122,2.35,2.55,2.55,0.039215686274509665,40.675905,-73.939282,"[40.675905,-73.939282]"
01M450,2.6,2.8,2.8,0.03571428571428559,40.729152,-73.982472,"[40.729152,-73.982472]"
32K554,2.8,2.75,2.85,0.02631578947368427,40.697378,-73.913172,"[40.697378,-73.913172]"
09X443,2.65,2.6,2.6,-0.009615384615384581,40.831873,-73.917526,"[40.831873,-73.917526]"
03M250,2.65,2.7,2.5,-0.06999999999999992,40.795109,-73.973996,"[40.795109,-73.973996]"
14K586,2.7,2.6,2.65,-1.6758083390568402E-16,40.709765,-73.944463,"[40.709765,-73.944463]"
84K356,1.9333333333333333,2.25,2.3125,0.09549549549549545,40.662092,-73.936313,"[40.662092,-73.936313]"
28Q440,2.25,2.45,2.4,0.02083333333333326,40.730017,-73.843972,"[40.730017,-73.843972]"
30Q149,2.65,2.6,2.4,-0.09375000000000004,40.755759,-73.874505,"[40.755759,-73.874505]"
10X033,2.85,2.5,2.5,-0.06999999999999992,40.861698,-73.901268,"[40.861698,-73.901268]"
22K139,2.1,2.2,2.1,-0.023809523809523937,40.64134,-73.965862,"[40.64134,-73.965862]"
25Q285,2.5,2.55,2.45,-0.030612244897959072,40.764884,-73.789365,"[40.764884,-73.789365]"
27Q319,2.75,2.65,2.65,-0.018867924528301987,40.604019,-73.749891,"[40.604019,-73.749891]"
03M415,2.05,2.55,2.4,0.041666666666666706,40.80261,-73.954152,"[40.80261,-73.954152]"
84K508,2.2777777777777777,2.375,1.9090909090909092,-0.21858465608465602,40.682422,-73.965928,"[40.682422,-73.965928]"
84K777,2.2222222222222223,2.375,2.5,0.08055555555555553,40.678124,-73.915106,"[40.678124,-73.915106]"
84K356,1.8888888888888888,2.375,1.7272727272727273,-0.23428362573099426,40.662092,-73.936313,"[40.662092,-73.936313]"
09X110,2.4,2.6,2.65,0.05660377358490563,40.83447,-73.900654,"[40.83447,-73.900654]"
25Q281,2.2,2.45,2.3,-0.01086956521739146,40.74943,-73.821402,"[40.74943,-73.821402]"
30Q258,1.8461538461538463,2.263157894736842,2.25,0.0868196131354026,40.756471,-73.932628,"[40.756471,-73.932628]"
29Q118,2.2,2.0,2.3,0.08695652173913032,40.703182,-73.765237,"[40.703182,-73.765237]"
04M050,2.210526315789474,2.05,2.2,0.03169856459330161,40.785559,-73.940919,"[40.785559,-73.940919]"
20K164,2.75,2.75,2.7,-0.01851851851851845,40.637101,-73.985739,"[40.637101,-73.985739]"
02M407,2.55,2.55,2.6,0.019230769230769332,40.732665,-73.98259,"[40.732665,-73.98259]"
16K688,2.45,2.55,2.4,-0.041666666666666706,40.691467,-73.932254,"[40.691467,-73.932254]"
23K644,2.55,2.45,2.7,0.07407407407407414,40.678124,-73.915106,"[40.678124,-73.915106]"
08X130,2.6,2.65,2.55,-0.029411764705882425,40.817742,-73.901709,"[40.817742,-73.901709]"
17K600,2.1,2.2,2.15,-2.0655312086049424E-16,40.669805,-73.960689,"[40.669805,-73.960689]"
11X194,2.5,2.55,2.6,0.028846153846153914,40.83541,-73.846594,"[40.83541,-73.846594]"
28Q040,2.55,2.7,2.55,-0.029411764705882425,40.693559,-73.790975,"[40.693559,-73.790975]"
13K527,2.55,2.6,2.6,0.009615384615384581,40.694629,-73.988323,"[40.694629,-73.988323]"
02M422,2.1052631578947367,1.95,2.4,0.15515350877192988,40.743407,-74.00254,"[40.743407,-74.00254]"
24Q091,2.3,2.45,2.25,-0.05555555555555555,40.703503,-73.883995,"[40.703503,-73.883995]"
32K291,2.65,2.55,2.5,-0.039999999999999855,40.695875,-73.915217,"[40.695875,-73.915217]"
29Q313,1.8461538461538463,2.3684210526315788,2.263157894736842,0.06887298747763854,40.698786,-73.74633,"[40.698786,-73.74633]"
31R031,2.45,2.35,2.35,-0.021276595744680965,40.64209,-74.08542,"[40.64209,-74.08542]"
05M499,2.0,2.1666666666666665,2.5,0.1666666666666668,40.823988,-73.935746,"[40.823988,-73.935746]"
27Q106,2.1,2.25,2.2,0.011363636363636524,40.594738,-73.766846,"[40.594738,-73.766846]"
09X236,2.65,2.55,2.55,-0.019607843137254832,40.848907,-73.909936,"[40.848907,-73.909936]"
26Q173,2.6,2.75,2.6,-0.028846153846153744,40.734097,-73.795651,"[40.734097,-73.795651]"
06M346,2.7,2.55,2.65,0.00943396226415091,40.833695,-73.942074,"[40.833695,-73.942074]"
09X231,2.05,2.2,2.3,0.07608695652173907,40.845366,-73.897479,"[40.845366,-73.897479]"
84X706,2.2222222222222223,2.75,2.7333333333333334,0.09044715447154472,40.832328,-73.905771,"[40.832328,-73.905771]"
27Q045,1.9,1.95,1.95,0.01282051282051289,40.671871,-73.788866,"[40.671871,-73.788866]"
09X215,2.45,2.65,2.6,0.019230769230769332,40.833493,-73.903951,"[40.833493,-73.903951]"
07X223,2.2,2.5789473684210527,2.75,0.13110047846889958,40.813612,-73.920851,"[40.813612,-73.920851]"
07X223,2.3157894736842106,2.5789473684210527,2.75,0.11004784688995205,40.813612,-73.920851,"[40.813612,-73.920851]"
84M726,2.2,2.5625,2.5,0.047499999999999966,40.810793,-73.955722,"[40.810793,-73.955722]"
22K109,2.25,2.2,2.05,-0.08536585365853672,40.635842,-73.933099,"[40.635842,-73.933099]"
15K058,2.35,2.5,2.5,0.030000000000000072,40.680379,-73.995486,"[40.680379,-73.995486]"
03M860,2.15,2.25,2.3,0.043478260869565064,40.80261,-73.954152,"[40.80261,-73.954152]"
02M308,2.65,2.55,2.45,-0.061224489795918144,40.717329,-73.989329,"[40.717329,-73.989329]"
19K639,2.05,2.3,2.3,0.05434782608695653,40.693002,-73.869305,"[40.693002,-73.869305]"
07X495,2.65,2.7,2.7,0.00925925925925939,40.818041,-73.911633,"[40.818041,-73.911633]"
25Q237,2.1,2.3,2.25,0.022222222222222143,40.74943,-73.821402,"[40.74943,-73.821402]"
02M408,2.3,2.35,2.3,-0.01086956521739146,40.761327,-73.988665,"[40.761327,-73.988665]"
25Q281,2.2,2.6,2.5,0.039999999999999855,40.74943,-73.821402,"[40.74943,-73.821402]"
03M859,2.5789473684210527,2.5,2.55,0.004127966976264029,40.775256,-73.982976,"[40.775256,-73.982976]"
19K502,2.6,2.6,2.45,-0.061224489795918324,40.666868,-73.895122,"[40.666868,-73.895122]"
10X206,2.75,2.6,2.7,0.00925925925925939,40.859534,-73.906285,"[40.859534,-73.906285]"
20K102,2.5,2.65,2.65,0.02830188679245273,40.634318,-74.028758,"[40.634318,-74.028758]"
09X231,2.05,2.05,2.2,0.06818181818181834,40.845366,-73.897479,"[40.845366,-73.897479]"
08X519,2.35,2.15,2.3,0.021739130434782532,40.820486,-73.881187,"[40.820486,-73.881187]"
84K508,2.2777777777777777,2.25,2.375,0.04678362573099417,40.682422,-73.965928,"[40.682422,-73.965928]"
84K367,2.5294117647058822,2.8461538461538463,2.5833333333333335,-0.04043205371478619,40.696698,-73.947557,"[40.696698,-73.947557]"
02M442,2.6,2.65,2.7,0.027777777777777842,40.738521,-73.989481,"[40.738521,-73.989481]"
13K113,2.25,2.6,2.6,0.0673076923076924,40.688769,-73.971474,"[40.688769,-73.971474]"
22K312,2.3,2.55,2.45,0.010204081632653206,40.622442,-73.909554,"[40.622442,-73.909554]"
32K045,2.5,2.65,2.65,0.02830188679245273,40.686424,-73.91043,"[40.686424,-73.91043]"
10X344,2.4,2.3,2.35,1.8897413185109048E-16,40.883049,-73.891664,"[40.883049,-73.891664]"
13K265,2.3,2.5,2.5,0.040000000000000036,40.697177,-73.976104,"[40.697177,-73.976104]"
12X267,2.85,2.8,2.65,-0.0660377358490567,40.826933,-73.900593,"[40.826933,-73.900593]"
05M092,2.55,2.8,2.5,-0.06999999999999992,40.814917,-73.945838,"[40.814917,-73.945838]"
06M132,2.25,2.3,2.2,-0.03409090909090897,40.850561,-73.933964,"[40.850561,-73.933964]"
15K497,2.15,2.4,2.3,0.010869565217391266,40.685006,-73.993293,"[40.685006,-73.993293]"
09X252,2.35,2.45,2.55,0.058823529411764504,40.839508,-73.901774,"[40.839508,-73.901774]"
03M415,2.35,2.55,2.35,-0.042553191489361736,40.80261,-73.954152,"[40.80261,-73.954152]"
22K194,2.7,2.8,2.65,-0.03773584905660381,40.598069,-73.934163,"[40.598069,-73.934163]"
19K452,2.45,2.6,2.6,0.028846153846153744,40.64664,-73.881997,"[40.64664,-73.881997]"
06M467,2.75,2.85,2.7,-0.0370370370370369,40.856532,-73.92606,"[40.856532,-73.92606]"
84M726,2.2,2.5625,2.357142857142857,-0.010227272727272738,40.810793,-73.955722,"[40.810793,-73.955722]"
07X522,2.6,2.6,2.1,-0.23809523809523808,40.818645,-73.919949,"[40.818645,-73.919949]"
30Q085,2.3,2.25,2.4,0.052083333333333336,40.773126,-73.915039,"[40.773126,-73.915039]"
09X505,2.2,2.6,2.55,0.058823529411764504,40.827461,-73.919024,"[40.827461,-73.919024]"
21K253,2.85,2.9,2.9,0.008620689655172384,40.580237,-73.961962,"[40.580237,-73.961962]"
24Q049,2.25,2.45,2.35,0.0,40.719567,-73.875493,"[40.719567,-73.875493]"
06M278,2.65,2.65,2.55,-0.03921568627450984,40.871673,-73.912339,"[40.871673,-73.912339]"
25Q285,2.5,2.4,2.45,0.0,40.764884,-73.789365,"[40.764884,-73.789365]"
32K554,2.8,2.75,2.8,0.008928571428571397,40.697378,-73.913172,"[40.697378,-73.913172]"
29Q135,1.9,1.95,2.05,0.06097560975609757,40.720864,-73.757591,"[40.720864,-73.757591]"
02M408,2.3,2.35,2.25,-0.03333333333333341,40.761327,-73.988665,"[40.761327,-73.988665]"
25Q281,2.45,2.6,2.3,-0.09782608695652198,40.74943,-73.821402,"[40.74943,-73.821402]"
19K346,2.3,2.25,2.35,0.03191489361702135,40.64664,-73.881997,"[40.64664,-73.881997]"
16K584,2.6,2.2,2.076923076923077,-0.15555555555555564,40.674491,-73.928673,"[40.674491,-73.928673]"
12X211,2.15,2.3,2.2,-0.011363636363636121,40.843705,-73.890145,"[40.843705,-73.890145]"
09X505,2.5,2.55,2.55,0.009803921568627416,40.827461,-73.919024,"[40.827461,-73.919024]"
28Q157,2.3,2.6842105263157894,2.5,0.0031578947368421594,40.732348,-73.852879,"[40.732348,-73.852879]"
21K690,1.8,2.066666666666667,2.45,0.21088435374149656,40.60498,-73.995084,"[40.60498,-73.995084]"
13K527,2.35,2.6,2.55,0.029411764705882252,40.694629,-73.988323,"[40.694629,-73.988323]"
19K654,2.5,2.55,2.55,0.009803921568627416,40.659934,-73.885704,"[40.659934,-73.885704]"
31R011,2.5,2.4,2.45,0.0,40.590887,-74.098252,"[40.590887,-74.098252]"
09X568,2.55,2.55,2.5,-0.019999999999999928,40.848552,-73.909022,"[40.848552,-73.909022]"
30Q171,2.65,2.75,2.35,-0.14893617021276598,40.770926,-73.929093,"[40.770926,-73.929093]"
84K608,2.2,2.125,2.4375,0.11282051282051278,40.657712,-73.919818,"[40.657712,-73.919818]"
84X185,1.8333333333333333,2.1875,1.9375,-0.03763440860215046,40.823228,-73.897394,"[40.823228,-73.897394]"
20K609,2.1,2.65,2.55,0.0686274509803921,40.6351,-73.982424,"[40.6351,-73.982424]"
02M124,2.3,2.4,2.45,0.04081632653061246,40.715097,-73.996017,"[40.715097,-73.996017]"
21K238,2.65,2.8,2.65,-0.02830188679245273,40.608801,-73.964586,"[40.608801,-73.964586]"
17K590,2.0,2.45,2.7,0.17592592592592596,40.66679,-73.951823,"[40.66679,-73.951823]"
30Q580,1.7,2.2,2.0,0.02499999999999991,40.754975,-73.926977,"[40.754975,-73.926977]"
15K131,3.0,3.0,2.95,-0.01694915254237282,40.640728,-73.993247,"[40.640728,-73.993247]"
84M726,2.2222222222222223,2.4375,2.357142857142857,0.01157407407407408,40.810793,-73.955722,"[40.810793,-73.955722]"
29Q259,1.75,2.2,1.9,-0.03947368421052641,40.705989,-73.752885,"[40.705989,-73.752885]"
10X003,2.65,2.85,2.8,0.017857142857142794,40.850131,-73.89163,"[40.850131,-73.89163]"
19K660,2.65,2.6,2.65,0.00943396226415091,40.673766,-73.895976,"[40.673766,-73.895976]"
14K147,2.85,2.85,2.95,0.03389830508474579,40.705005,-73.93879,"[40.705005,-73.93879]"
10X342,2.4,2.45,2.65,0.08490566037735853,40.869061,-73.897066,"[40.869061,-73.897066]"
30Q301,2.65,2.7,2.55,-0.04901960784313726,40.742964,-73.959183,"[40.742964,-73.959183]"
21K177,2.4,2.6,2.55,0.019607843137254832,40.608169,-73.974425,"[40.608169,-73.974425]"
28Q157,2.6315789473684212,2.6842105263157894,2.5,-0.06315789473684212,40.732348,-73.852879,"[40.732348,-73.852879]"
02M542,3.05,2.85,3.0,0.016666666666666607,40.765474,-73.9927,"[40.765474,-73.9927]"
84K517,2.1176470588235294,2.4,2.066666666666667,-0.09297912713472473,40.68192,-73.9456,"[40.68192,-73.9456]"
06M346,2.4,2.75,2.85,0.0964912280701754,40.833695,-73.942074,"[40.833695,-73.942074]"
84Q342,1.9444444444444444,2.5,2.5,0.11111111111111108,40.680016,-73.778613,"[40.680016,-73.778613]"
84M351,2.3333333333333335,1.1666666666666667,1.6666666666666667,-0.049999999999999954,40.802649,-73.948088,"[40.802649,-73.948088]"
02M167,2.45,2.5,2.5,0.009999999999999964,40.771541,-73.957827,"[40.771541,-73.957827]"
24Q199,2.65,2.7,2.7,0.00925925925925939,40.739831,-73.926081,"[40.739831,-73.926081]"
31R047,2.6,2.7,2.7,0.01851851851851845,40.581958,-74.159343,"[40.581958,-74.159343]"
09X035,2.3,2.45,2.45,0.030612244897959252,40.828009,-73.917705,"[40.828009,-73.917705]"
11X068,2.2,2.2,2.25,0.022222222222222143,40.891603,-73.83888,"[40.891603,-73.83888]"
84K730,2.533333333333333,2.375,2.625,0.0650793650793651,40.677914,-74.005151,"[40.677914,-74.005151]"
08X320,2.0,2.1578947368421053,2.2,0.05502392344497614,40.839775,-73.839583,"[40.839775,-73.839583]"
08X269,2.2,2.4,2.25,-0.022222222222222143,40.820388,-73.892961,"[40.820388,-73.892961]"
05M194,2.1,1.9,2.35,0.14893617021276598,40.821208,-73.941111,"[40.821208,-73.941111]"
08X123,1.95,2.3,2.3,0.07608695652173907,40.824989,-73.874162,"[40.824989,-73.874162]"
30Q145,2.45,2.6,2.35,-0.07446808510638309,40.754389,-73.887523,"[40.754389,-73.887523]"
07X600,2.35,2.5,2.4444444444444446,0.007954545454545608,40.818645,-73.919949,"[40.818645,-73.919949]"
24Q560,2.3,2.45,2.25,-0.05555555555555555,40.742217,-73.936442,"[40.742217,-73.936442]"
31R021,2.5,2.6,2.7,0.055555555555555684,40.631165,-74.144599,"[40.631165,-74.144599]"
25Q185,2.25,2.45,2.4,0.02083333333333326,40.774906,-73.818607,"[40.774906,-73.818607]"
31R045,2.5,2.65,2.65,0.02830188679245273,40.628419,-74.107537,"[40.628419,-74.107537]"
84Q304,1.8888888888888888,2.1875,2.1333333333333333,0.04459635416666656,40.760376,-73.939984,"[40.760376,-73.939984]"
09X231,2.4,2.2,2.3,0.0,40.845366,-73.897479,"[40.845366,-73.897479]"
07X221,2.5,2.8,2.85,0.0701754385964913,40.813612,-73.920851,"[40.813612,-73.920851]"
03M860,2.15,2.25,2.25,0.022222222222222143,40.80261,-73.954152,"[40.80261,-73.954152]"
01M188,2.75,3.05,2.95,0.01694915254237297,40.719888,-73.97738,"[40.719888,-73.97738]"
23K446,2.3157894736842106,2.4,2.6,0.09311740890688254,40.659618,-73.913508,"[40.659618,-73.913508]"
06M218,2.4,2.35,2.35,-0.010638297872340387,40.860951,-73.930082,"[40.860951,-73.930082]"
15K130,2.65,2.6,2.6,-0.009615384615384581,40.648924,-73.976053,"[40.648924,-73.976053]"
31R075,2.4,2.5,2.45,0.0,40.544535,-74.197033,"[40.544535,-74.197033]"
20K503,2.8,2.75,2.7,-0.027777777777777676,40.64195,-74.019299,"[40.64195,-74.019299]"
84K730,2.533333333333333,2.375,2.4375,-0.006837606837606813,40.677914,-74.005151,"[40.677914,-74.005151]"
04M372,2.526315789473684,2.55,2.15,-0.18053855569155444,40.792556,-73.942285,"[40.792556,-73.942285]"
28Q117,2.5,2.55,2.5,-0.009999999999999964,40.710428,-73.812968,"[40.710428,-73.812968]"
84X345,2.375,2.3125,2.25,-0.041666666666666664,40.815827,-73.885284,"[40.815827,-73.885284]"
84K648,2.466666666666667,1.5555555555555556,2.5,0.19555555555555557,40.68797,-73.932066,"[40.68797,-73.932066]"
14K614,2.55,2.4,2.4,-0.03124999999999989,40.705005,-73.93879,"[40.705005,-73.93879]"
07X221,2.75,2.8,2.8,0.008928571428571397,40.813612,-73.920851,"[40.813612,-73.920851]"
84R067,2.2222222222222223,2.5625,2.3125,-0.034534534534534554,40.607104,-74.178183,"[40.607104,-74.178183]"
08X371,2.6,2.45,2.55,0.009803921568627243,40.826794,-73.818083,"[40.826794,-73.818083]"
17K408,2.25,2.15,2.4,0.08333333333333323,40.649602,-73.957173,"[40.649602,-73.957173]"
06M311,2.4,2.35,2.35,-0.010638297872340387,40.866381,-73.923818,"[40.866381,-73.923818]"
84K757,2.0555555555555554,2.25,2.3125,0.06906906906906911,40.686213,-73.940859,"[40.686213,-73.940859]"
29Q283,2.3,2.6,2.4,-0.020833333333333447,40.66903,-73.757744,"[40.66903,-73.757744]"
11X509,2.6,2.6,2.7,0.03703703703703707,40.860443,-73.860729,"[40.860443,-73.860729]"
02M422,1.9,1.9,2.2,0.13636363636363646,40.743407,-74.00254,"[40.743407,-74.00254]"
27Q317,2.65,2.7,2.65,-0.00943396226415091,40.580907,-73.83109,"[40.580907,-73.83109]"
09X145,2.2,2.2,2.230769230769231,0.013793103448275813,40.827438,-73.914067,"[40.827438,-73.914067]"
84K593,1.8888888888888888,2.0,2.125,0.08496732026143793,40.683446,-73.925851,"[40.683446,-73.925851]"
31R065,2.7,2.65,2.6,-0.028846153846153744,40.633666,-74.078337,"[40.633666,-74.078337]"
15K464,2.4,2.6,2.5,0.0,40.669255,-73.97858,"[40.669255,-73.97858]"
17K533,2.05,2.25,2.230769230769231,0.03620689655172421,40.658671,-73.943839,"[40.658671,-73.943839]"
11X253,2.5,2.55,2.65,0.04716981132075472,40.875172,-73.861649,"[40.875172,-73.861649]"
15K667,2.65,2.6,2.55,-0.029411764705882425,40.655583,-74.004342,"[40.655583,-74.004342]"
03M163,2.1,2.25,2.25,0.03333333333333341,40.795163,-73.96847,"[40.795163,-73.96847]"
12X300,2.6,2.55,2.55,-0.009803921568627591,40.846128,-73.886721,"[40.846128,-73.886721]"
26Q203,2.65,2.6,2.65,0.00943396226415091,40.753606,-73.759822,"[40.753606,-73.759822]"
84K701,2.111111111111111,2.25,2.375,0.08187134502923984,40.69447,-73.947256,"[40.69447,-73.947256]"
27Q097,2.3,2.45,2.45,0.030612244897959252,40.694232,-73.860031,"[40.694232,-73.860031]"
06M128,2.8,2.8,2.95,0.05084745762711876,40.841032,-73.938701,"[40.841032,-73.938701]"
08X071,2.55,2.5,2.35,-0.0744680851063829,40.845379,-73.829562,"[40.845379,-73.829562]"
02M407,2.55,2.55,2.473684210526316,-0.030851063829787105,40.732665,-73.98259,"[40.732665,-73.98259]"
84X165,2.3333333333333335,2.5,2.7333333333333334,0.11585365853658527,40.825715,-73.838299,"[40.825715,-73.838299]"
27Q309,2.45,2.35,2.35,-0.021276595744680965,40.601537,-73.763995,"[40.601537,-73.763995]"
30Q286,2.05,2.35,2.45,0.1020408163265306,40.770769,-73.92383,"[40.770769,-73.92383]"
24Q012,2.7,2.75,2.6,-0.04807692307692307,40.742284,-73.893466,"[40.742284,-73.893466]"
31R861,2.45,2.4,2.45,0.010204081632653206,40.62031,-74.164427,"[40.62031,-74.164427]"
84K652,1.9444444444444444,2.1333333333333333,2.1875,0.067936507936508,40.661945,-73.92044,"[40.661945,-73.92044]"
84M433,2.5,2.5,2.4375,-0.02564102564102564,40.785107,-73.942154,"[40.785107,-73.942154]"
09X231,2.05,2.2,2.2,0.03409090909090917,40.845366,-73.897479,"[40.845366,-73.897479]"
84M279,2.0,2.25,2.5,0.15,40.801573,-73.955583,"[40.801573,-73.955583]"
09X227,2.7,2.6,2.75,0.03636363636363624,40.839307,-73.911366,"[40.839307,-73.911366]"
08X367,2.25,2.35,2.25,-0.022222222222222143,40.815043,-73.85607,"[40.815043,-73.85607]"
17K382,1.85,2.35,2.1,0.0,40.649602,-73.957173,"[40.649602,-73.957173]"
08X146,2.55,2.65,2.25,-0.1555555555555554,40.824717,-73.905734,"[40.824717,-73.905734]"
84K707,2.0555555555555554,2.1875,2.125,0.0016339869281046216,40.647893,-73.97872,"[40.647893,-73.97872]"
10X306,2.3,2.3,2.35,0.021276595744680965,40.850722,-73.910827,"[40.850722,-73.910827]"
28Q139,2.6,2.5,2.4,-0.062499999999999965,40.728012,-73.862561,"[40.728012,-73.862561]"
28Q217,2.45,2.75,2.85,0.08771929824561403,40.710384,-73.811461,"[40.710384,-73.811461]"
13K270,2.3,2.25,2.3,0.010869565217391266,40.691275,-73.961134,"[40.691275,-73.961134]"
